case,dy_tag,dy_m,target_time_s,actual_time_s,time_delta_s,slice_x_m,target_y_m,actual_y_m,n_points,l2_norm_C,rmse_C,max_abs_error_C
d_M5,dy12,1.2,0.0,0.0,0.0,8.132049560546875,2.65,2.659999945387244,16,580.2683902891357,145.06709757228393,227.45762711864413
d_M5,dy12,1.2,10.0,10.01058292388916,0.010582923889160156,8.132049560546875,2.65,2.659999945387244,16,565.9724400131664,141.4931100032916,207.56983643871249
d_M5,dy12,1.2,20.0,20.005002975463867,0.0050029754638671875,8.132049560546875,2.65,2.659999945387244,16,535.831040643738,133.9577601609345,185.07467728954256
d_M5,dy12,1.2,30.0,30.00124168395996,0.0012416839599609375,8.132049560546875,2.65,2.659999945387244,16,314.1552966910588,78.5388241727647,108.19326235928614
d_M5,dy12,1.2,40.0,40.006187438964844,0.00618743896484375,8.132049560546875,2.65,2.659999945387244,16,196.26185113356706,49.065462783391766,71.71052931764991
d_M5,dy12,1.2,50.0,50.00764846801758,0.007648468017578125,8.132049560546875,2.65,2.659999945387244,16,159.3515429816833,39.83788574542083,57.849318781778095
d_M5,dy12,1.2,60.0,60.00835418701172,0.00835418701171875,8.132049560546875,2.65,2.659999945387244,16,121.79933018348535,30.449832545871338,60.045215259496196
d_M5,dy12,1.2,70.0,70.00757598876953,0.00757598876953125,8.132049560546875,2.65,2.659999945387244,16,121.10738086508147,30.276845216270367,58.90979098122275
d_M5,dy12,1.2,80.0,80.00468444824219,0.0046844482421875,8.132049560546875,2.65,2.659999945387244,16,117.80386479004508,29.45096619751127,57.74382094017225
d_M5,dy12,1.2,90.0,90.00244140625,0.00244140625,8.132049560546875,2.65,2.659999945387244,16,129.08185042113809,32.27046260528452,63.4728459574547
d_M5,dy12,1.2,100.0,100.00980377197266,0.00980377197265625,8.132049560546875,2.65,2.659999945387244,16,122.76422543933238,30.691056359833095,55.472998923095105
d_M5,dy12,1.2,110.0,110.0078125,0.0078125,8.132049560546875,2.65,2.659999945387244,16,110.5728312560083,27.643207814002075,58.61050592001337
d_M5,dy12,1.2,120.0,120.00165557861328,0.00165557861328125,8.132049560546875,2.65,2.659999945387244,16,136.30912463054486,34.077281157636214,59.89884138849072
d_M5,dy12,1.2,130.0,130.00535583496094,0.0053558349609375,8.132049560546875,2.65,2.659999945387244,16,144.23016051208694,36.057540128021735,54.750425964490105
d_M5,dy12,1.2,140.0,140.0108184814453,0.0108184814453125,8.132049560546875,2.65,2.659999945387244,16,151.18092615915435,37.79523153978859,82.11025432004764
d_M5,dy12,1.2,150.0,150.00213623046875,0.00213623046875,8.132049560546875,2.65,2.659999945387244,16,111.78044771232659,27.945111928081648,53.58227234161284
d_M5,dy12,1.2,160.0,160.00363159179688,0.003631591796875,8.132049560546875,2.65,2.659999945387244,16,120.82931299925328,30.20732824981332,60.07731083537135
d_M5,dy12,1.2,170.0,170.0038299560547,0.0038299560546875,8.132049560546875,2.65,2.659999945387244,16,154.48175132432198,38.620437831080494,70.09792686233894
d_M5,dy12,1.2,180.0,180.00369262695312,0.003692626953125,8.132049560546875,2.65,2.659999945387244,16,135.2840626920858,33.82101567302145,56.41735416391984
d_M5,dy12,1.2,190.0,190.0024871826172,0.0024871826171875,8.132049560546875,2.65,2.659999945387244,16,119.88458117190184,29.97114529297546,51.82464985596156
d_M5,dy12,1.2,200.0,200.00721740722656,0.0072174072265625,8.132049560546875,2.65,2.659999945387244,16,108.58784931035453,27.146962327588632,48.564276738429186
d_M5,dy12,1.2,210.0,210.00442504882812,0.004425048828125,8.132049560546875,2.65,2.659999945387244,16,137.25500156349338,34.313750390873345,61.29697987893245
d_M5,dy12,1.2,220.0,220.0050811767578,0.0050811767578125,8.132049560546875,2.65,2.659999945387244,16,122.62082156082893,30.655205390207232,49.59102362160453
d_M5,dy12,1.2,230.0,230.00802612304688,0.008026123046875,8.132049560546875,2.65,2.659999945387244,16,110.7613812538105,27.690345313452625,59.47354261222506
d_M5,dy12,1.2,240.0,240.00572204589844,0.0057220458984375,8.132049560546875,2.65,2.659999945387244,16,119.69269090002622,29.923172725006555,53.04844041952323
d_M5,dy12,1.2,250.0,250.005615234375,0.005615234375,8.132049560546875,2.65,2.659999945387244,16,106.66416124771463,26.666040311928658,51.545046632074545
d_M5,dy12,1.2,260.0,260.0086975097656,0.008697509765625,8.132049560546875,2.65,2.659999945387244,16,134.21938264823825,33.55484566205956,60.73887948876943
d_M5,dy12,1.2,270.0,270.0089416503906,0.008941650390625,8.132049560546875,2.65,2.659999945387244,16,131.9522778628043,32.988069465701074,60.557800820844214
d_M5,dy12,1.2,280.0,280.01068115234375,0.01068115234375,8.132049560546875,2.65,2.659999945387244,16,127.43200327717923,31.85800081929481,56.35429111920905
d_M5,dy12,1.2,290.0,290.0057678222656,0.005767822265625,8.132049560546875,2.65,2.659999945387244,16,156.79383081516562,39.198457703791405,65.28767784637671
d_M5,dy12,1.2,300.0,300.0,0.0,8.132049560546875,2.65,2.659999945387244,16,134.28859672671436,33.57214918167859,63.88446122508944
dq_M5,dy12,1.2,0.0,0.0,0.0,8.132049560546875,2.65,2.659999945387244,16,580.2683902891357,145.06709757228393,227.45762711864413
dq_M5,dy12,1.2,10.0,10.006834983825684,0.006834983825683594,8.132049560546875,2.65,2.659999945387244,16,558.997434349793,139.74935858744826,198.8734466215284
dq_M5,dy12,1.2,20.0,20.000368118286133,0.0003681182861328125,8.132049560546875,2.65,2.659999945387244,16,526.8167675268329,131.70419188170823,186.5439346442789
dq_M5,dy12,1.2,30.0,30.00543975830078,0.00543975830078125,8.132049560546875,2.65,2.659999945387244,16,294.2938512658234,73.57346281645584,93.62356373946575
dq_M5,dy12,1.2,40.0,40.00568771362305,0.005687713623046875,8.132049560546875,2.65,2.659999945387244,16,118.70721282689956,29.67680320672489,56.5717802847071
dq_M5,dy12,1.2,50.0,50.007999420166016,0.007999420166015625,8.132049560546875,2.65,2.659999945387244,16,156.97500869369844,39.24375217342461,64.95840468626994
dq_M5,dy12,1.2,60.0,60.002803802490234,0.002803802490234375,8.132049560546875,2.65,2.659999945387244,16,177.84704787335622,44.461761968339054,66.84551120507408
dq_M5,dy12,1.2,70.0,70.00408172607422,0.00408172607421875,8.132049560546875,2.65,2.659999945387244,16,135.07992579406803,33.76998144851701,60.61529866775007
dq_M5,dy12,1.2,80.0,80.00511169433594,0.0051116943359375,8.132049560546875,2.65,2.659999945387244,16,135.60767228931343,33.90191807232836,56.53216356552473
dq_M5,dy12,1.2,90.0,90.00167846679688,0.001678466796875,8.132049560546875,2.65,2.659999945387244,16,142.11441268769795,35.52860317192449,55.64120416085456
dq_M5,dy12,1.2,100.0,100.00457000732422,0.00457000732421875,8.132049560546875,2.65,2.659999945387244,16,215.25686412555788,53.81421603138947,85.02644658492784
dq_M5,dy12,1.2,110.0,110.00169372558594,0.0016937255859375,8.132049560546875,2.65,2.659999945387244,16,123.98401224526236,30.99600306131559,51.515764693027045
dq_M5,dy12,1.2,120.0,120.00157928466797,0.00157928466796875,8.132049560546875,2.65,2.659999945387244,16,181.9121749377812,45.4780437344453,78.9179462072382
dq_M5,dy12,1.2,130.0,130.00796508789062,0.007965087890625,8.132049560546875,2.65,2.659999945387244,16,124.22074581622621,31.055186454056553,51.313954288012354
dq_M5,dy12,1.2,140.0,140.00938415527344,0.0093841552734375,8.132049560546875,2.65,2.659999945387244,16,156.71944391533458,39.179860978833645,55.651898074321736
