Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 6.049E+00, 3.280E+02, 1.684E+02, 2.770E+02, 3.789E+01, 1.137E+02, 1.434E+02, 1.316E-02, 1.307E+02, 8.024E+00, 3.849E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.252E+03
    1, 1.298E+01, 2.961E+02, 1.444E+02, 2.209E+02, 3.781E+01, 8.964E+01, 1.502E+02, 1.195E-02, 1.017E+02, 2.667E+01, 1.713E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.252E+03
    2, 8.857E+00, 3.102E+02, 1.564E+02, 2.632E+02, 3.795E+01, 9.013E+01, 1.460E+02, 1.162E-02, 1.125E+02, 5.154E+00, 1.211E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.252E+03
    3, 1.637E+01, 2.721E+02, 1.421E+02, 2.322E+02, 3.662E+01, 6.763E+01, 1.541E+02, 1.339E-02, 8.745E+01, 5.020E+00, 2.382E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.252E+03
