,,s,s,s
   17100,2026-07-03T17:42:13.384+09:00, 0.763E-02, 134.38765, 0.14525E+05
   17200,2026-07-03T17:43:36.595+09:00, 0.753E-02, 135.16449, 0.14606E+05
   17300,2026-07-03T17:45:09.860+09:00, 0.874E-02, 136.00071, 0.14691E+05
   17400,2026-07-03T17:46:35.142+09:00, 0.890E-02, 136.76456, 0.14773E+05
   17500,2026-07-03T17:47:59.975+09:00, 0.717E-02, 137.63224, 0.14854E+05
   17600,2026-07-03T17:49:33.714+09:00, 0.760E-02, 138.42268, 0.14938E+05
   17700,2026-07-03T17:50:56.709+09:00, 0.822E-02, 139.21113, 0.15019E+05
   17800,2026-07-03T17:52:36.366+09:00, 0.813E-02, 140.01824, 0.15103E+05
   17900,2026-07-03T17:54:00.514+09:00, 0.885E-02, 140.82810, 0.15184E+05
   18000,2026-07-03T17:55:23.730+09:00, 0.907E-02, 141.75961, 0.15264E+05
   18100,2026-07-03T17:56:57.865+09:00, 0.998E-02, 142.68642, 0.15347E+05
   18200,2026-07-03T17:58:20.328+09:00, 0.772E-02, 143.51868, 0.15427E+05
   18300,2026-07-03T17:59:55.979+09:00, 0.836E-02, 144.31092, 0.15513E+05
   18400,2026-07-03T18:01:21.054+09:00, 0.788E-02, 145.12556, 0.15594E+05
   18500,2026-07-03T18:02:56.728+09:00, 0.953E-02, 146.01504, 0.15679E+05
   18600,2026-07-03T18:04:21.837+09:00, 0.809E-02, 146.92531, 0.15760E+05
   18700,2026-07-03T18:05:45.111+09:00, 0.779E-02, 147.75753, 0.15841E+05
   18800,2026-07-03T18:07:16.115+09:00, 0.903E-02, 148.54088, 0.15924E+05
   18900,2026-07-03T18:08:39.228+09:00, 0.956E-02, 149.39150, 0.16005E+05
   19000,2026-07-03T18:10:25.750+09:00, 0.890E-02, 150.23240, 0.16092E+05
   19100,2026-07-03T18:11:49.013+09:00, 0.864E-02, 151.12959, 0.16172E+05
   19200,2026-07-03T18:13:16.055+09:00, 0.699E-02, 151.98880, 0.16255E+05
   19300,2026-07-03T18:14:51.189+09:00, 0.806E-02, 152.76491, 0.16341E+05
   19400,2026-07-03T18:16:14.376+09:00, 0.794E-02, 153.57760, 0.16421E+05
   19500,2026-07-03T18:17:46.134+09:00, 0.817E-02, 154.39310, 0.16505E+05
   19600,2026-07-03T18:19:09.545+09:00, 0.740E-02, 155.14770, 0.16585E+05
   19700,2026-07-03T18:20:34.441+09:00, 0.861E-02, 155.97906, 0.16666E+05
   19800,2026-07-03T18:22:07.632+09:00, 0.897E-02, 156.81736, 0.16750E+05
   19900,2026-07-03T18:23:31.561+09:00, 0.698E-02, 157.60336, 0.16831E+05
   20000,2026-07-03T18:25:07.912+09:00, 0.834E-02, 158.38845, 0.16915E+05
   20100,2026-07-03T18:26:35.159+09:00, 0.896E-02, 159.27404, 0.16997E+05
   20200,2026-07-03T18:28:17.298+09:00, 0.782E-02, 160.09475, 0.17087E+05
   20300,2026-07-03T18:29:43.255+09:00, 0.794E-02, 160.97663, 0.17166E+05
   20400,2026-07-03T18:31:05.821+09:00, 0.866E-02, 161.84283, 0.17245E+05
   20500,2026-07-03T18:32:40.220+09:00, 0.713E-02, 162.78813, 0.17329E+05
   20600,2026-07-03T18:34:02.989+09:00, 0.102E-01, 163.59601, 0.17409E+05
   20700,2026-07-03T18:35:40.270+09:00, 0.770E-02, 164.48463, 0.17495E+05
   20800,2026-07-03T18:37:06.697+09:00, 0.835E-02, 165.32258, 0.17575E+05
   20900,2026-07-03T18:38:45.262+09:00, 0.809E-02, 166.09649, 0.17660E+05
   21000,2026-07-03T18:40:11.416+09:00, 0.850E-02, 166.94415, 0.17742E+05
   21100,2026-07-03T18:41:36.296+09:00, 0.766E-02, 167.74514, 0.17823E+05
   21200,2026-07-03T18:43:10.909+09:00, 0.843E-02, 168.57028, 0.17907E+05
   21300,2026-07-03T18:44:33.717+09:00, 0.927E-02, 169.47036, 0.17987E+05
   21400,2026-07-03T18:46:07.307+09:00, 0.978E-02, 170.39113, 0.18070E+05
   21500,2026-07-03T18:47:29.775+09:00, 0.876E-02, 171.32562, 0.18150E+05
   21600,2026-07-03T18:49:06.945+09:00, 0.876E-02, 172.20186, 0.18237E+05
   21700,2026-07-03T18:50:29.391+09:00, 0.849E-02, 173.05963, 0.18317E+05
   21800,2026-07-03T18:51:56.924+09:00, 0.860E-02, 173.95685, 0.18397E+05
   21900,2026-07-03T18:53:31.800+09:00, 0.790E-02, 174.85176, 0.18482E+05
   22000,2026-07-03T18:54:57.901+09:00, 0.923E-02, 175.70456, 0.18563E+05
   22100,2026-07-03T18:56:39.059+09:00, 0.830E-02, 176.59514, 0.18650E+05
   22200,2026-07-03T18:58:02.018+09:00, 0.963E-02, 177.45116, 0.18731E+05
   22300,2026-07-03T18:59:35.654+09:00, 0.815E-02, 178.34503, 0.18814E+05
   22400,2026-07-03T19:00:57.888+09:00, 0.738E-02, 179.01587, 0.18892E+05
   22500,2026-07-03T19:02:22.890+09:00, 0.820E-02, 179.85562, 0.18974E+05
   22600,2026-07-03T19:04:01.888+09:00, 0.841E-02, 180.73918, 0.19060E+05
   22700,2026-07-03T19:05:26.963+09:00, 0.814E-02, 181.57094, 0.19141E+05
   22800,2026-07-03T19:07:02.548+09:00, 0.770E-02, 182.40045, 0.19225E+05
   22900,2026-07-03T19:08:23.489+09:00, 0.105E-01, 183.17164, 0.19303E+05
   23000,2026-07-03T19:10:02.634+09:00, 0.737E-02, 184.03763, 0.19387E+05
   23100,2026-07-03T19:11:26.885+09:00, 0.891E-02, 184.87081, 0.19468E+05
   23200,2026-07-03T19:12:53.289+09:00, 0.923E-02, 185.77506, 0.19549E+05
   23300,2026-07-03T19:14:26.591+09:00, 0.881E-02, 186.66967, 0.19632E+05
   23400,2026-07-03T19:15:50.881+09:00, 0.761E-02, 187.49450, 0.19713E+05
   23500,2026-07-03T19:17:26.240+09:00, 0.921E-02, 188.35114, 0.19797E+05
   23600,2026-07-03T19:18:48.913+09:00, 0.877E-02, 189.20136, 0.19878E+05
   23700,2026-07-03T19:20:21.592+09:00, 0.863E-02, 190.11567, 0.19959E+05
   23800,2026-07-03T19:21:43.517+09:00, 0.803E-02, 191.02828, 0.20038E+05
   23900,2026-07-03T19:23:09.953+09:00, 0.777E-02, 191.90857, 0.20120E+05
   24000,2026-07-03T19:24:54.507+09:00, 0.103E-01, 192.83578, 0.20209E+05
   24100,2026-07-03T19:26:20.580+09:00, 0.951E-02, 193.84234, 0.20289E+05
   24200,2026-07-03T19:27:53.998+09:00, 0.880E-02, 194.74139, 0.20373E+05
   24300,2026-07-03T19:29:18.483+09:00, 0.853E-02, 195.61601, 0.20454E+05
   24400,2026-07-03T19:30:52.644+09:00, 0.979E-02, 196.54683, 0.20537E+05
   24500,2026-07-03T19:32:16.649+09:00, 0.979E-02, 197.52631, 0.20618E+05
   24600,2026-07-03T19:33:49.253+09:00, 0.893E-02, 198.41421, 0.20701E+05
   24700,2026-07-03T19:35:13.900+09:00, 0.801E-02, 199.27026, 0.20781E+05
   24800,2026-07-03T19:36:56.159+09:00, 0.840E-02, 200.09729, 0.20868E+05
   24900,2026-07-03T19:38:25.439+09:00, 0.777E-02, 200.89878, 0.20950E+05
   25000,2026-07-03T19:39:50.471+09:00, 0.855E-02, 201.71099, 0.21031E+05
   25100,2026-07-03T19:41:21.414+09:00, 0.916E-02, 202.53523, 0.21114E+05
   25200,2026-07-03T19:42:47.912+09:00, 0.887E-02, 203.40765, 0.21196E+05
   25300,2026-07-03T19:44:21.715+09:00, 0.878E-02, 204.38355, 0.21280E+05
   25400,2026-07-03T19:45:45.893+09:00, 0.101E-01, 205.22830, 0.21360E+05
   25500,2026-07-03T19:47:22.676+09:00, 0.893E-02, 206.13527, 0.21444E+05
   25600,2026-07-03T19:48:47.030+09:00, 0.965E-02, 207.01938, 0.21524E+05
   25700,2026-07-03T19:50:14.346+09:00, 0.929E-02, 207.91626, 0.21605E+05
   25800,2026-07-03T19:51:59.231+09:00, 0.952E-02, 208.79653, 0.21689E+05
   25900,2026-07-03T19:53:22.765+09:00, 0.903E-02, 209.67549, 0.21769E+05
   26000,2026-07-03T19:55:00.028+09:00, 0.879E-02, 210.54915, 0.21852E+05
   26100,2026-07-03T19:56:25.549+09:00, 0.857E-02, 211.40889, 0.21933E+05
   26200,2026-07-03T19:57:58.185+09:00, 0.933E-02, 212.33124, 0.22015E+05
   26300,2026-07-03T19:59:24.177+09:00, 0.882E-02, 213.23251, 0.22096E+05
   26400,2026-07-03T20:00:58.289+09:00, 0.869E-02, 214.15289, 0.22180E+05
   26500,2026-07-03T20:02:23.524+09:00, 0.107E-01, 215.10544, 0.22260E+05
   26600,2026-07-03T20:03:58.013+09:00, 0.902E-02, 216.02359, 0.22345E+05
   26700,2026-07-03T20:05:22.042+09:00, 0.921E-02, 216.92564, 0.22425E+05
   26800,2026-07-03T20:06:47.544+09:00, 0.795E-02, 217.78986, 0.22507E+05
   26900,2026-07-03T20:08:26.127+09:00, 0.770E-02, 218.60314, 0.22593E+05
   27000,2026-07-03T20:09:49.377+09:00, 0.922E-02, 219.41277, 0.22673E+05
   27100,2026-07-03T20:11:20.942+09:00, 0.897E-02, 220.30739, 0.22755E+05
   27200,2026-07-03T20:12:46.942+09:00, 0.775E-02, 221.13014, 0.22837E+05
   27300,2026-07-03T20:14:21.077+09:00, 0.833E-02, 222.01433, 0.22921E+05
   27400,2026-07-03T20:15:46.192+09:00, 0.794E-02, 222.83189, 0.23001E+05
   27500,2026-07-03T20:17:13.311+09:00, 0.942E-02, 223.64971, 0.23082E+05
   27600,2026-07-03T20:18:49.464+09:00, 0.793E-02, 224.53977, 0.23167E+05
   27700,2026-07-03T20:20:14.780+09:00, 0.944E-02, 225.46618, 0.23248E+05
   27800,2026-07-03T20:21:50.562+09:00, 0.923E-02, 226.42906, 0.23331E+05
   27900,2026-07-03T20:23:16.510+09:00, 0.880E-02, 227.26398, 0.23413E+05
   28000,2026-07-03T20:25:05.162+09:00, 0.833E-02, 228.08773, 0.23501E+05
   28100,2026-07-03T20:26:31.031+09:00, 0.870E-02, 228.98099, 0.23584E+05
   28200,2026-07-03T20:27:56.927+09:00, 0.939E-02, 229.90786, 0.23664E+05
   28300,2026-07-03T20:29:35.244+09:00, 0.896E-02, 230.86771, 0.23747E+05
   28400,2026-07-03T20:30:59.855+09:00, 0.884E-02, 231.82223, 0.23828E+05
   28500,2026-07-03T20:32:44.738+09:00, 0.874E-02, 232.76026, 0.23914E+05
