Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 5.909E+00, 3.351E+02, 1.653E+02, 2.546E+02, 3.988E+01, 8.986E+01, 1.486E+02, 1.303E-02, 1.152E+02, 6.618E+00, 4.667E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.208E+03
    1, 8.559E+00, 3.044E+02, 1.502E+02, 2.240E+02, 3.905E+01, 7.913E+01, 1.521E+02, 1.200E-02, 1.086E+02, 2.692E+01, 1.149E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.208E+03
    2, 6.459E+00, 3.134E+02, 1.586E+02, 2.635E+02, 3.919E+01, 7.869E+01, 1.488E+02, 1.668E-02, 1.190E+02, 5.800E+00, 7.448E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.208E+03
    3, 1.575E+01, 2.628E+02, 1.389E+02, 2.161E+02, 3.671E+01, 6.066E+01, 1.585E+02, 1.573E-02, 8.997E+01, 5.608E+00, 2.229E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.208E+03
