,,s,s,s
     600,2026-06-18T20:18:26.679+09:00, 0.126E-01,  14.87325, 0.61170E+02
     700,2026-06-18T20:18:36.781+09:00, 0.126E-01,  16.12935, 0.71147E+02
     800,2026-06-18T20:18:46.926+09:00, 0.123E-01,  17.35669, 0.81204E+02
     900,2026-06-18T20:18:57.237+09:00, 0.116E-01,  18.46976, 0.91393E+02
    1000,2026-06-18T20:19:07.408+09:00, 0.105E-01,  19.55783, 0.10147E+03
    1100,2026-06-18T20:19:17.608+09:00, 0.102E-01,  20.58280, 0.11157E+03
    1200,2026-06-18T20:19:27.749+09:00, 0.107E-01,  21.63098, 0.12161E+03
    1300,2026-06-18T20:19:37.892+09:00, 0.956E-02,  22.59129, 0.13158E+03
    1400,2026-06-18T20:19:47.962+09:00, 0.956E-02,  23.54699, 0.14156E+03
    1500,2026-06-18T20:19:58.187+09:00, 0.898E-02,  24.45759, 0.15168E+03
    1600,2026-06-18T20:20:08.400+09:00, 0.887E-02,  25.37056, 0.16181E+03
    1700,2026-06-18T20:20:18.682+09:00, 0.864E-02,  26.28085, 0.17198E+03
    1800,2026-06-18T20:20:28.810+09:00, 0.864E-02,  27.14478, 0.18201E+03
    1900,2026-06-18T20:20:38.942+09:00, 0.864E-02,  28.00870, 0.19203E+03
    2000,2026-06-18T20:20:48.996+09:00, 0.864E-02,  28.87263, 0.20201E+03
    2100,2026-06-18T20:20:59.099+09:00, 0.919E-02,  29.72976, 0.21202E+03
    2200,2026-06-18T20:21:09.368+09:00, 0.867E-02,  30.55586, 0.22218E+03
    2300,2026-06-18T20:21:19.511+09:00, 0.888E-02,  31.41276, 0.23224E+03
    2400,2026-06-18T20:21:29.758+09:00, 0.952E-02,  32.27811, 0.24236E+03
    2500,2026-06-18T20:21:40.516+09:00, 0.837E-02,  33.12776, 0.25303E+03
    2600,2026-06-18T20:21:50.598+09:00, 0.902E-02,  33.98852, 0.26303E+03
    2700,2026-06-18T20:22:00.825+09:00, 0.886E-02,  34.86502, 0.27314E+03
    2800,2026-06-18T20:22:10.943+09:00, 0.938E-02,  35.77551, 0.28318E+03
    2900,2026-06-18T20:22:21.172+09:00, 0.984E-02,  36.76918, 0.29330E+03
    3000,2026-06-18T20:22:31.408+09:00, 0.112E-01,  37.75083, 0.30344E+03
    3100,2026-06-18T20:22:41.681+09:00, 0.110E-01,  38.82742, 0.31361E+03
    3200,2026-06-18T20:22:51.863+09:00, 0.113E-01,  39.92186, 0.32370E+03
    3300,2026-06-18T20:23:02.102+09:00, 0.118E-01,  41.02821, 0.33383E+03
    3400,2026-06-18T20:23:12.329+09:00, 0.118E-01,  42.12652, 0.34395E+03
    3500,2026-06-18T20:23:22.441+09:00, 0.125E-01,  43.27327, 0.35398E+03
    3600,2026-06-18T20:23:32.708+09:00, 0.118E-01,  44.41579, 0.36411E+03
    3700,2026-06-18T20:23:42.947+09:00, 0.106E-01,  45.54438, 0.37426E+03
    3800,2026-06-18T20:23:53.204+09:00, 0.120E-01,  46.68858, 0.38442E+03
    3900,2026-06-18T20:24:03.481+09:00, 0.965E-02,  47.85895, 0.39460E+03
    4000,2026-06-18T20:24:13.662+09:00, 0.117E-01,  48.97962, 0.40467E+03
    4100,2026-06-18T20:24:23.869+09:00, 0.121E-01,  50.06636, 0.41478E+03
    4200,2026-06-18T20:24:34.203+09:00, 0.102E-01,  51.19546, 0.42501E+03
    4300,2026-06-18T20:24:44.444+09:00, 0.101E-01,  52.22098, 0.43515E+03
    4400,2026-06-18T20:24:54.497+09:00, 0.122E-01,  53.32011, 0.44512E+03
    4500,2026-06-18T20:25:04.700+09:00, 0.115E-01,  54.51861, 0.45521E+03
    4600,2026-06-18T20:25:14.829+09:00, 0.140E-01,  55.78187, 0.46524E+03
    4700,2026-06-18T20:25:25.090+09:00, 0.130E-01,  57.03375, 0.47539E+03
    4800,2026-06-18T20:25:35.287+09:00, 0.114E-01,  58.24136, 0.48548E+03
    4900,2026-06-18T20:25:45.453+09:00, 0.110E-01,  59.50998, 0.49556E+03
    5000,2026-06-18T20:25:55.676+09:00, 0.119E-01,  60.70382, 0.50567E+03
    5100,2026-06-18T20:26:05.925+09:00, 0.124E-01,  61.93769, 0.51583E+03
    5200,2026-06-18T20:26:16.133+09:00, 0.134E-01,  63.13708, 0.52594E+03
    5300,2026-06-18T20:26:26.397+09:00, 0.137E-01,  64.40648, 0.53608E+03
    5400,2026-06-18T20:26:36.581+09:00, 0.147E-01,  65.75679, 0.54617E+03
    5500,2026-06-18T20:26:46.807+09:00, 0.124E-01,  67.06374, 0.55629E+03
    5600,2026-06-18T20:26:56.997+09:00, 0.129E-01,  68.39454, 0.56637E+03
    5700,2026-06-18T20:27:07.165+09:00, 0.110E-01,  69.51824, 0.57645E+03
    5800,2026-06-18T20:27:17.413+09:00, 0.102E-01,  70.59788, 0.58660E+03
    5900,2026-06-18T20:27:27.606+09:00, 0.983E-02,  71.66450, 0.59670E+03
    6000,2026-06-18T20:27:37.758+09:00, 0.139E-01,  72.88915, 0.60674E+03
    6100,2026-06-18T20:27:47.897+09:00, 0.139E-01,  74.10085, 0.61678E+03
    6200,2026-06-18T20:27:58.084+09:00, 0.114E-01,  75.41080, 0.62687E+03
    6300,2026-06-18T20:28:08.370+09:00, 0.141E-01,  76.76151, 0.63695E+03
    6400,2026-06-18T20:28:18.488+09:00, 0.138E-01,  78.12959, 0.64697E+03
    6500,2026-06-18T20:28:28.594+09:00, 0.135E-01,  79.41517, 0.65698E+03
    6600,2026-06-18T20:28:38.803+09:00, 0.126E-01,  80.72755, 0.66708E+03
    6700,2026-06-18T20:28:48.929+09:00, 0.132E-01,  81.96404, 0.67713E+03
    6800,2026-06-18T20:28:59.131+09:00, 0.114E-01,  83.09263, 0.68723E+03
    6900,2026-06-18T20:29:09.439+09:00, 0.130E-01,  84.32750, 0.69743E+03
    7000,2026-06-18T20:29:19.642+09:00, 0.103E-01,  85.43348, 0.70755E+03
    7100,2026-06-18T20:29:29.913+09:00, 0.106E-01,  86.57165, 0.71771E+03
    7200,2026-06-18T20:29:40.035+09:00, 0.139E-01,  87.73685, 0.72775E+03
    7300,2026-06-18T20:29:50.214+09:00, 0.140E-01,  88.95021, 0.73783E+03
    7400,2026-06-18T20:30:00.488+09:00, 0.116E-01,  90.17046, 0.74799E+03
    7500,2026-06-18T20:30:10.721+09:00, 0.982E-02,  91.33143, 0.75814E+03
    7600,2026-06-18T20:30:20.878+09:00, 0.105E-01,  92.42769, 0.76819E+03
    7700,2026-06-18T20:30:30.979+09:00, 0.127E-01,  93.58724, 0.77820E+03
    7800,2026-06-18T20:30:41.160+09:00, 0.121E-01,  94.77119, 0.78828E+03
    7900,2026-06-18T20:30:51.278+09:00, 0.146E-01,  96.11028, 0.79830E+03
    8000,2026-06-18T20:31:01.435+09:00, 0.131E-01,  97.46258, 0.80835E+03
    8100,2026-06-18T20:31:11.634+09:00, 0.112E-01,  98.69223, 0.81844E+03
    8200,2026-06-18T20:31:21.642+09:00, 0.120E-01,  99.88351, 0.82837E+03
    8300,2026-06-18T20:31:31.793+09:00, 0.124E-01, 101.14429, 0.83841E+03
    8400,2026-06-18T20:31:41.956+09:00, 0.132E-01, 102.45501, 0.84847E+03
    8500,2026-06-18T20:31:52.039+09:00, 0.135E-01, 103.72905, 0.85846E+03
    8600,2026-06-18T20:32:02.259+09:00, 0.137E-01, 105.08524, 0.86857E+03
    8700,2026-06-18T20:32:12.494+09:00, 0.117E-01, 106.34109, 0.87871E+03
    8800,2026-06-18T20:32:22.570+09:00, 0.131E-01, 107.54998, 0.88870E+03
    8900,2026-06-18T20:32:32.797+09:00, 0.125E-01, 108.65376, 0.89881E+03
    9000,2026-06-18T20:32:43.005+09:00, 0.109E-01, 109.74844, 0.90894E+03
    9100,2026-06-18T20:32:53.161+09:00, 0.110E-01, 110.88456, 0.91900E+03
    9200,2026-06-18T20:33:03.335+09:00, 0.105E-01, 112.05920, 0.92906E+03
    9300,2026-06-18T20:33:13.485+09:00, 0.125E-01, 113.22667, 0.93913E+03
    9400,2026-06-18T20:33:23.684+09:00, 0.122E-01, 114.42914, 0.94922E+03
    9500,2026-06-18T20:33:33.717+09:00, 0.123E-01, 115.71400, 0.95917E+03
    9600,2026-06-18T20:33:43.712+09:00, 0.147E-01, 117.01701, 0.96906E+03
    9700,2026-06-18T20:33:53.811+09:00, 0.120E-01, 118.36768, 0.97907E+03
    9800,2026-06-18T20:34:04.042+09:00, 0.138E-01, 119.61905, 0.98920E+03
    9900,2026-06-18T20:34:14.161+09:00, 0.140E-01, 120.99682, 0.99922E+03
   10000,2026-06-18T20:34:24.347+09:00, 0.115E-01, 122.23091, 0.10093E+04
   10100,2026-06-18T20:34:34.510+09:00, 0.109E-01, 123.40868, 0.10194E+04
   10200,2026-06-18T20:34:44.718+09:00, 0.141E-01, 124.47678, 0.10295E+04
   10300,2026-06-18T20:34:54.926+09:00, 0.925E-02, 125.67798, 0.10396E+04
   10400,2026-06-18T20:35:05.045+09:00, 0.111E-01, 126.79404, 0.10496E+04
   10500,2026-06-18T20:35:15.199+09:00, 0.110E-01, 127.98526, 0.10597E+04
   10600,2026-06-18T20:35:25.430+09:00, 0.108E-01, 129.05510, 0.10698E+04
   10700,2026-06-18T20:35:35.680+09:00, 0.113E-01, 130.20616, 0.10800E+04
   10800,2026-06-18T20:35:45.834+09:00, 0.117E-01, 131.38380, 0.10900E+04
   10900,2026-06-18T20:35:55.990+09:00, 0.140E-01, 132.68945, 0.11001E+04
   11000,2026-06-18T20:36:06.173+09:00, 0.136E-01, 134.08467, 0.11102E+04
   11100,2026-06-18T20:36:16.260+09:00, 0.150E-01, 135.47105, 0.11202E+04
   11200,2026-06-18T20:36:26.321+09:00, 0.127E-01, 136.87932, 0.11301E+04
   11300,2026-06-18T20:36:36.395+09:00, 0.117E-01, 138.18567, 0.11401E+04
   11400,2026-06-18T20:36:46.531+09:00, 0.140E-01, 139.63493, 0.11501E+04
   11500,2026-06-18T20:36:56.703+09:00, 0.138E-01, 140.90558, 0.11602E+04
   11600,2026-06-18T20:37:06.849+09:00, 0.137E-01, 142.14121, 0.11703E+04
   11700,2026-06-18T20:37:16.973+09:00, 0.123E-01, 143.40080, 0.11803E+04
   11800,2026-06-18T20:37:27.080+09:00, 0.130E-01, 144.63061, 0.11903E+04
   11900,2026-06-18T20:37:37.274+09:00, 0.129E-01, 145.86100, 0.12004E+04
   12000,2026-06-18T20:37:47.454+09:00, 0.107E-01, 147.06945, 0.12105E+04
   12100,2026-06-18T20:37:57.594+09:00, 0.134E-01, 148.29552, 0.12205E+04
   12200,2026-06-18T20:38:07.750+09:00, 0.132E-01, 149.61813, 0.12306E+04
   12300,2026-06-18T20:38:17.845+09:00, 0.139E-01, 151.01453, 0.12406E+04
   12400,2026-06-18T20:38:27.985+09:00, 0.121E-01, 152.31820, 0.12506E+04
   12500,2026-06-18T20:38:38.146+09:00, 0.134E-01, 153.55169, 0.12607E+04
   12600,2026-06-18T20:38:48.376+09:00, 0.130E-01, 154.87368, 0.12708E+04
   12700,2026-06-18T20:38:58.494+09:00, 0.125E-01, 156.19085, 0.12808E+04
   12800,2026-06-18T20:39:08.547+09:00, 0.127E-01, 157.38521, 0.12908E+04
   12900,2026-06-18T20:39:18.752+09:00, 0.116E-01, 158.56902, 0.13009E+04
   13000,2026-06-18T20:39:28.907+09:00, 0.138E-01, 159.81652, 0.13109E+04
   13100,2026-06-18T20:39:39.184+09:00, 0.136E-01, 160.99842, 0.13211E+04
   13200,2026-06-18T20:39:49.514+09:00, 0.125E-01, 162.14381, 0.13313E+04
   13300,2026-06-18T20:39:59.664+09:00, 0.116E-01, 163.26061, 0.13414E+04
   13400,2026-06-18T20:40:09.853+09:00, 0.139E-01, 164.43645, 0.13515E+04
   13500,2026-06-18T20:40:19.973+09:00, 0.133E-01, 165.78194, 0.13615E+04
   13600,2026-06-18T20:40:30.054+09:00, 0.129E-01, 167.20697, 0.13715E+04
   13700,2026-06-18T20:40:40.257+09:00, 0.139E-01, 168.55972, 0.13816E+04
   13800,2026-06-18T20:40:50.418+09:00, 0.822E-02, 169.78048, 0.13916E+04
   13900,2026-06-18T20:41:00.528+09:00, 0.127E-01, 170.96474, 0.14016E+04
   14000,2026-06-18T20:41:10.631+09:00, 0.126E-01, 172.25353, 0.14116E+04
   14100,2026-06-18T20:41:20.777+09:00, 0.139E-01, 173.56534, 0.14217E+04
   14200,2026-06-18T20:41:30.953+09:00, 0.109E-01, 174.81176, 0.14318E+04
   14300,2026-06-18T20:41:41.106+09:00, 0.128E-01, 176.05236, 0.14418E+04
   14400,2026-06-18T20:41:51.221+09:00, 0.112E-01, 177.36165, 0.14518E+04
   14500,2026-06-18T20:42:01.450+09:00, 0.130E-01, 178.54081, 0.14620E+04
   14600,2026-06-18T20:42:11.618+09:00, 0.135E-01, 179.83734, 0.14720E+04
   14700,2026-06-18T20:42:21.819+09:00, 0.136E-01, 181.32265, 0.14821E+04
   14800,2026-06-18T20:42:31.956+09:00, 0.136E-01, 182.67198, 0.14922E+04
   14900,2026-06-18T20:42:42.040+09:00, 0.149E-01, 184.03001, 0.15022E+04
   15000,2026-06-18T20:42:52.143+09:00, 0.124E-01, 185.33250, 0.15122E+04
   15100,2026-06-18T20:43:02.215+09:00, 0.133E-01, 186.57544, 0.15221E+04
   15200,2026-06-18T20:43:12.413+09:00, 0.147E-01, 187.87180, 0.15322E+04
   15300,2026-06-18T20:43:22.637+09:00, 0.120E-01, 189.13594, 0.15424E+04
   15400,2026-06-18T20:43:32.809+09:00, 0.130E-01, 190.37191, 0.15524E+04
   15500,2026-06-18T20:43:43.068+09:00, 0.104E-01, 191.49311, 0.15626E+04
   15600,2026-06-18T20:43:53.225+09:00, 0.143E-01, 192.72986, 0.15727E+04
   15700,2026-06-18T20:44:03.371+09:00, 0.123E-01, 194.02191, 0.15827E+04
   15800,2026-06-18T20:44:13.465+09:00, 0.133E-01, 195.35247, 0.15927E+04
   15900,2026-06-18T20:44:23.623+09:00, 0.136E-01, 196.64887, 0.16028E+04
   16000,2026-06-18T20:44:33.814+09:00, 0.116E-01, 197.96488, 0.16129E+04
   16100,2026-06-18T20:44:44.001+09:00, 0.130E-01, 199.29949, 0.16229E+04
   16200,2026-06-18T20:44:54.163+09:00, 0.127E-01, 200.49051, 0.16330E+04
   16300,2026-06-18T20:45:04.264+09:00, 0.139E-01, 201.85729, 0.16430E+04
   16400,2026-06-18T20:45:14.395+09:00, 0.136E-01, 203.26680, 0.16530E+04
   16500,2026-06-18T20:45:24.494+09:00, 0.141E-01, 204.67564, 0.16630E+04
   16600,2026-06-18T20:45:34.700+09:00, 0.119E-01, 206.10491, 0.16731E+04
   16700,2026-06-18T20:45:44.713+09:00, 0.139E-01, 207.40209, 0.16831E+04
   16800,2026-06-18T20:45:54.740+09:00, 0.151E-01, 208.76739, 0.16930E+04
   16900,2026-06-18T20:46:04.827+09:00, 0.134E-01, 210.18221, 0.17030E+04
   17000,2026-06-18T20:46:14.968+09:00, 0.130E-01, 211.49418, 0.17130E+04
   17100,2026-06-18T20:46:25.046+09:00, 0.151E-01, 212.90605, 0.17230E+04
   17200,2026-06-18T20:46:35.204+09:00, 0.122E-01, 214.31028, 0.17330E+04
   17300,2026-06-18T20:46:45.341+09:00, 0.119E-01, 215.52189, 0.17431E+04
   17400,2026-06-18T20:46:55.557+09:00, 0.125E-01, 216.72415, 0.17532E+04
   17500,2026-06-18T20:47:05.727+09:00, 0.128E-01, 218.01961, 0.17632E+04
   17600,2026-06-18T20:47:15.807+09:00, 0.138E-01, 219.30538, 0.17732E+04
   17700,2026-06-18T20:47:26.034+09:00, 0.156E-01, 220.55539, 0.17834E+04
   17800,2026-06-18T20:47:36.211+09:00, 0.122E-01, 221.87178, 0.17934E+04
   17900,2026-06-18T20:47:46.300+09:00, 0.148E-01, 223.12130, 0.18034E+04
   18000,2026-06-18T20:47:56.438+09:00, 0.138E-01, 224.48230, 0.18135E+04
   18100,2026-06-18T20:48:06.458+09:00, 0.145E-01, 225.85440, 0.18234E+04
   18200,2026-06-18T20:48:16.564+09:00, 0.141E-01, 227.15748, 0.18334E+04
   18300,2026-06-18T20:48:26.599+09:00, 0.148E-01, 228.55917, 0.18433E+04
   18400,2026-06-18T20:48:36.708+09:00, 0.143E-01, 229.89390, 0.18533E+04
   18500,2026-06-18T20:48:46.898+09:00, 0.114E-01, 231.09779, 0.18634E+04
   18600,2026-06-18T20:48:57.119+09:00, 0.122E-01, 232.25207, 0.18736E+04
   18700,2026-06-18T20:49:07.226+09:00, 0.127E-01, 233.40229, 0.18836E+04
   18800,2026-06-18T20:49:17.365+09:00, 0.112E-01, 234.61718, 0.18936E+04
   18900,2026-06-18T20:49:27.558+09:00, 0.109E-01, 235.80083, 0.19037E+04
   19000,2026-06-18T20:49:37.655+09:00, 0.116E-01, 237.10112, 0.19137E+04
   19100,2026-06-18T20:49:47.744+09:00, 0.153E-01, 238.39987, 0.19237E+04
   19200,2026-06-18T20:49:57.863+09:00, 0.127E-01, 239.78515, 0.19337E+04
   19300,2026-06-18T20:50:08.003+09:00, 0.132E-01, 241.02067, 0.19438E+04
   19400,2026-06-18T20:50:18.176+09:00, 0.127E-01, 242.33197, 0.19538E+04
   19500,2026-06-18T20:50:28.327+09:00, 0.128E-01, 243.44787, 0.19639E+04
   19600,2026-06-18T20:50:38.423+09:00, 0.137E-01, 244.68364, 0.19739E+04
   19700,2026-06-18T20:50:48.490+09:00, 0.147E-01, 246.00889, 0.19839E+04
   19800,2026-06-18T20:50:58.586+09:00, 0.142E-01, 247.44612, 0.19939E+04
   19900,2026-06-18T20:51:08.670+09:00, 0.143E-01, 248.87440, 0.20038E+04
   20000,2026-06-18T20:51:18.670+09:00, 0.140E-01, 250.27450, 0.20137E+04
   20100,2026-06-18T20:51:28.718+09:00, 0.129E-01, 251.67118, 0.20237E+04
   20200,2026-06-18T20:51:38.786+09:00, 0.138E-01, 253.10099, 0.20336E+04
   20300,2026-06-18T20:51:48.884+09:00, 0.142E-01, 254.49206, 0.20436E+04
   20400,2026-06-18T20:51:58.928+09:00, 0.134E-01, 255.94412, 0.20536E+04
   20500,2026-06-18T20:52:09.033+09:00, 0.140E-01, 257.22495, 0.20636E+04
   20600,2026-06-18T20:52:19.044+09:00, 0.145E-01, 258.59935, 0.20735E+04
   20700,2026-06-18T20:52:29.085+09:00, 0.131E-01, 259.99593, 0.20835E+04
   20800,2026-06-18T20:52:39.160+09:00, 0.120E-01, 261.23127, 0.20934E+04
   20900,2026-06-18T20:52:49.214+09:00, 0.153E-01, 262.57274, 0.21034E+04
   21000,2026-06-18T20:52:59.276+09:00, 0.121E-01, 263.88711, 0.21134E+04
   21100,2026-06-18T20:53:11.337+09:00, 0.125E-01, 265.23780, 0.21253E+04
   21200,2026-06-18T20:53:21.416+09:00, 0.149E-01, 266.48664, 0.21353E+04
   21300,2026-06-18T20:53:31.432+09:00, 0.136E-01, 267.92250, 0.21452E+04
   21400,2026-06-18T20:53:41.489+09:00, 0.138E-01, 269.24195, 0.21552E+04
   21500,2026-06-18T20:53:51.560+09:00, 0.160E-01, 270.55508, 0.21651E+04
   21600,2026-06-18T20:54:01.619+09:00, 0.134E-01, 271.83574, 0.21751E+04
   21700,2026-06-18T20:54:11.691+09:00, 0.145E-01, 273.15835, 0.21851E+04
   21800,2026-06-18T20:54:21.768+09:00, 0.144E-01, 274.59987, 0.21950E+04
   21900,2026-06-18T20:54:31.766+09:00, 0.137E-01, 275.89650, 0.22049E+04
   22000,2026-06-18T20:54:41.911+09:00, 0.146E-01, 277.34772, 0.22150E+04
   22100,2026-06-18T20:54:51.941+09:00, 0.157E-01, 278.74161, 0.22249E+04
   22200,2026-06-18T20:55:01.987+09:00, 0.148E-01, 280.14651, 0.22348E+04
   22300,2026-06-18T20:55:12.064+09:00, 0.109E-01, 281.32410, 0.22448E+04
   22400,2026-06-18T20:55:22.128+09:00, 0.129E-01, 282.62433, 0.22548E+04
   22500,2026-06-18T20:55:32.250+09:00, 0.108E-01, 283.87672, 0.22648E+04
   22600,2026-06-18T20:55:42.385+09:00, 0.141E-01, 285.09894, 0.22748E+04
   22700,2026-06-18T20:55:52.474+09:00, 0.128E-01, 286.38551, 0.22848E+04
   22800,2026-06-18T20:56:02.507+09:00, 0.129E-01, 287.65233, 0.22948E+04
   22900,2026-06-18T20:56:12.665+09:00, 0.115E-01, 288.95703, 0.23048E+04
   23000,2026-06-18T20:56:22.769+09:00, 0.131E-01, 290.15611, 0.23148E+04
   23100,2026-06-18T20:56:32.896+09:00, 0.150E-01, 291.52349, 0.23249E+04
   23200,2026-06-18T20:56:42.982+09:00, 0.132E-01, 292.92435, 0.23348E+04
   23300,2026-06-18T20:56:52.970+09:00, 0.145E-01, 294.27238, 0.23447E+04
   23400,2026-06-18T20:57:03.000+09:00, 0.137E-01, 295.63402, 0.23547E+04
   23500,2026-06-18T20:57:13.174+09:00, 0.124E-01, 297.09469, 0.23647E+04
   23600,2026-06-18T20:57:23.102+09:00, 0.136E-01, 298.40167, 0.23746E+04
   23700,2026-06-18T20:57:33.216+09:00, 0.123E-01, 299.68532, 0.23846E+04
   23727,2026-06-18T20:57:35.979+09:00, 0.456E-03, 300.00000, 0.23873E+04
