m,C,C,m/s,m/s,kW/m3,m,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C
 9.6551724E-001, 2.0577766E+002, 1.7646671E+002, 1.7688249E-001, 9.5089551E-001, 2.4044680E+000, 6.9494720E-001, 1.4898089E-004, 8.6859416E-004, 1.8367201E-001, 1.2291360E+002, 1.5738900E+002, 1.4477153E+002, 1.4811100E+002, 4.6349549E+001, 4.5486100E+001
 1.0672414E+000, 2.0230672E+002, 1.7832590E+002, 2.0797369E-001, 9.1967989E-001, 1.3263573E+000, 6.8246487E-001, 1.5204624E-004, 8.8646589E-004, 1.8318066E-001, 1.3404437E+002, 1.6616038E+002, 1.4979924E+002, 1.4790576E+002, 4.8157366E+001, 4.6023132E+001
 1.1689655E+000, 2.0042349E+002, 1.8059387E+002, 2.4954029E-001, 8.8690985E-001, 8.0258744E-001, 6.7101681E-001, 1.5521672E-004, 9.0495053E-004, 1.8267239E-001, 1.4488348E+002, 1.6889953E+002, 1.5527783E+002, 1.5358485E+002, 4.8157366E+001, 4.6023132E+001
 1.2706897E+000, 1.9935253E+002, 1.8278492E+002, 2.7861968E-001, 8.5579251E-001, 5.0863952E-001, 6.6156590E-001, 1.5806374E-004, 9.2154936E-004, 1.8221596E-001, 1.5608206E+002, 1.7560345E+002, 1.6013267E+002, 1.5551216E+002, 5.3282145E+001, 4.8007003E+001
 1.3724138E+000, 1.9849726E+002, 1.8443565E+002, 3.2630362E-001, 8.3442483E-001, 3.2048784E-001, 6.5580240E-001, 1.5993563E-004, 9.3246294E-004, 1.8191585E-001, 1.6651948E+002, 1.8546840E+002, 1.6476684E+002, 1.6000419E+002, 6.3385771E+001, 5.0219821E+001
 1.4741379E+000, 1.9858401E+002, 1.8669476E+002, 3.6517558E-001, 8.2661536E-001, 2.0388502E-001, 6.4892239E-001, 1.6236999E-004, 9.4665586E-004, 1.8152556E-001, 1.7664482E+002, 1.9773356E+002, 1.6977018E+002, 1.6555257E+002, 6.3385771E+001, 5.0219821E+001
 1.5758621E+000, 1.9904628E+002, 1.8902318E+002, 3.8725132E-001, 8.1781623E-001, 1.3499737E-001, 6.4240909E-001, 1.6481026E-004, 9.6088317E-004, 1.8113432E-001, 1.8522199E+002, 2.0621635E+002, 1.7495669E+002, 1.7025299E+002, 7.6364630E+001, 5.4021611E+001
 1.6775862E+000, 1.9993889E+002, 1.9162013E+002, 4.1407351E-001, 8.1875685E-001, 9.1978442E-002, 6.3458678E-001, 1.6772618E-004, 9.7788367E-004, 1.8066680E-001, 1.9221677E+002, 2.0355407E+002, 1.7940398E+002, 1.7634794E+002, 7.6364630E+001, 5.4021611E+001
 1.7793103E+000, 2.0137504E+002, 1.9425182E+002, 4.4339689E-001, 8.0509089E-001, 6.3668844E-002, 6.2725277E-001, 1.7059726E-004, 9.9462275E-004, 1.8020648E-001, 1.9867011E+002, 2.0019469E+002, 1.8353872E+002, 1.8325368E+002, 9.1353699E+001, 6.8049523E+001
 1.8810345E+000, 2.0291568E+002, 1.9665212E+002, 4.4564498E-001, 7.9241622E-001, 4.3529304E-002, 6.2230098E-001, 1.7276268E-004, 1.0072477E-003, 1.7985929E-001, 2.0559469E+002, 2.0081970E+002, 1.8756851E+002, 1.8925472E+002, 1.1094678E+002, 9.1433093E+001
 1.9827586E+000, 2.0447991E+002, 1.9888304E+002, 4.5914175E-001, 7.7189749E-001, 2.9777048E-002, 6.1705616E-001, 1.7499706E-004, 1.0202747E-003, 1.7950105E-001, 2.1305764E+002, 2.0608679E+002, 1.9192474E+002, 1.9164684E+002, 1.1094678E+002, 9.1433093E+001
 2.0844828E+000, 2.0622174E+002, 2.0136334E+002, 4.6499269E-001, 7.5626177E-001, 2.0553560E-002, 6.1220580E-001, 1.7725374E-004, 1.0334316E-003, 1.7913923E-001, 2.1946908E+002, 2.1412913E+002, 1.9561592E+002, 1.9302827E+002, 1.3541951E+002, 1.2084375E+002
 2.1862069E+000, 2.0794726E+002, 2.0384092E+002, 4.7615216E-001, 7.5884877E-001, 1.3798485E-002, 6.0849984E-001, 1.7921305E-004, 1.0448549E-003, 1.7882509E-001, 2.2359025E+002, 2.1458389E+002, 1.9885378E+002, 1.9506062E+002, 1.6297398E+002, 1.7336320E+002
 2.2879310E+000, 2.0961654E+002, 2.0610100E+002, 4.7148887E-001, 7.7064728E-001, 9.5353830E-003, 6.0606765E-001, 1.8077396E-004, 1.0539554E-003, 1.7857483E-001, 2.2605920E+002, 2.1865827E+002, 2.0176390E+002, 1.9649926E+002, 1.6297398E+002, 1.7336320E+002
 2.3896552E+000, 2.1186549E+002, 2.0874665E+002, 4.6692706E-001, 7.7781819E-001, 6.7851113E-003, 6.0466920E-001, 1.8216539E-004, 1.0620677E-003, 1.7835174E-001, 2.2772989E+002, 2.1739212E+002, 2.0488785E+002, 2.0026249E+002, 1.8870566E+002, 2.0309969E+002
 2.4913793E+000, 2.1522780E+002, 2.1263267E+002, 4.5247605E-001, 7.9739224E-001, 5.7571627E-003, 6.0261120E-001, 1.8423395E-004, 1.0741279E-003, 1.7802008E-001, 2.2948454E+002, 2.2166974E+002, 2.0876476E+002, 2.0213628E+002, 2.0661142E+002, 2.0572347E+002
 2.5931034E+000, 2.2074671E+002, 2.1870962E+002, 4.1445420E-001, 8.8011569E-001, 5.0374064E-003, 5.9922061E-001, 1.8759841E-004, 1.0937435E-003, 1.7748065E-001, 2.3240626E+002, 2.2665706E+002, 2.1381976E+002, 2.0699740E+002, 2.0661142E+002, 2.0572347E+002
 2.6948276E+000, 2.2997034E+002, 2.2887361E+002, 3.6357176E-001, 1.0434949E+000, 5.2251839E-003, 5.9370612E-001, 1.9331608E-004, 1.1270789E-003, 1.7656392E-001, 2.3558286E+002, 2.3053142E+002, 2.2217461E+002, 2.1923340E+002, 2.1313611E+002, 2.0836491E+002
 2.7965517E+000, 2.4236402E+002, 2.4219777E+002, 3.0522898E-001, 1.3869671E+000, 6.8445196E-003, 5.8518974E-001, 2.0147365E-004, 1.1746395E-003, 1.7525599E-001, 2.4011352E+002, 2.3681444E+002, 2.3319196E+002, 2.3535095E+002, 2.0381959E+002, 2.0474469E+002
 2.8982759E+000, 2.5521568E+002, 2.5684909E+002, 1.8595855E-001, 1.9253555E+000, 9.0648864E-003, 5.7399953E-001, 2.1142744E-004, 1.2326725E-003, 1.7366007E-001, 2.4426503E+002, 2.4088590E+002, 2.4603892E+002, 2.5549119E+002, 2.0381959E+002, 2.0474469E+002
 2.9990000E+000, 2.6592541E+002, 2.6964337E+002, 0.0000000E+000, 2.7040150E+000, 1.1044180E-002, 5.5881375E-001, 2.2266461E-004, 1.2981879E-003, 1.7185838E-001, 2.4601474E+002, 2.4486278E+002, 2.5626234E+002, 2.6294918E+002, 1.6364811E+002, 1.6126593E+002
