Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 4.748E+00, 3.368E+02, 1.682E+02, 2.737E+02, 3.866E+01, 9.179E+01, 1.445E+02, 1.309E-02, 1.273E+02, 7.456E+00, 2.338E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.217E+03
    1, 8.957E+00, 2.759E+02, 1.383E+02, 2.227E+02, 3.711E+01, 7.583E+01, 1.488E+02, 1.193E-02, 9.971E+01, 2.679E+01, 1.825E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.217E+03
    2, 8.876E+00, 2.755E+02, 1.401E+02, 2.385E+02, 3.664E+01, 6.480E+01, 1.480E+02, 1.143E-02, 1.010E+02, 4.914E+00, 1.982E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.217E+03
    3, 1.687E+01, 2.547E+02, 1.278E+02, 1.948E+02, 3.560E+01, 5.175E+01, 1.565E+02, 1.637E-02, 8.262E+01, 4.803E+00, 2.911E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.217E+03
