,,s,s,s
    7400,2026-07-03T15:23:23.849+09:00, 0.771E-02,  51.57559, 0.70519E+04
    7500,2026-07-03T15:25:11.465+09:00, 0.799E-02,  52.31681, 0.71493E+04
    7600,2026-07-03T15:26:45.603+09:00, 0.712E-02,  53.08789, 0.72407E+04
    7700,2026-07-03T15:28:17.910+09:00, 0.751E-02,  53.85254, 0.73296E+04
    7800,2026-07-03T15:29:59.800+09:00, 0.909E-02,  54.70986, 0.74226E+04
    7900,2026-07-03T15:31:34.917+09:00, 0.831E-02,  55.55238, 0.75138E+04
    8000,2026-07-03T15:33:19.263+09:00, 0.793E-02,  56.40541, 0.76100E+04
    8100,2026-07-03T15:34:57.103+09:00, 0.850E-02,  57.27140, 0.77019E+04
    8200,2026-07-03T15:36:41.958+09:00, 0.643E-02,  58.02781, 0.77978E+04
    8300,2026-07-03T15:38:13.723+09:00, 0.828E-02,  58.77686, 0.78876E+04
    8400,2026-07-03T15:39:46.599+09:00, 0.686E-02,  59.53810, 0.79773E+04
    8500,2026-07-03T15:41:35.586+09:00, 0.882E-02,  60.36819, 0.80764E+04
    8600,2026-07-03T15:43:11.593+09:00, 0.935E-02,  61.21058, 0.81685E+04
    8700,2026-07-03T15:44:56.080+09:00, 0.919E-02,  62.08104, 0.82642E+04
    8800,2026-07-03T15:46:29.973+09:00, 0.838E-02,  62.85966, 0.83558E+04
    8900,2026-07-03T15:48:03.167+09:00, 0.782E-02,  63.63738, 0.84467E+04
    9000,2026-07-03T15:49:44.696+09:00, 0.849E-02,  64.41925, 0.85407E+04
    9100,2026-07-03T15:51:20.528+09:00, 0.838E-02,  65.25583, 0.86318E+04
    9200,2026-07-03T15:53:04.658+09:00, 0.828E-02,  66.12792, 0.87273E+04
    9300,2026-07-03T15:54:38.677+09:00, 0.814E-02,  66.93824, 0.88190E+04
    9400,2026-07-03T15:56:12.117+09:00, 0.880E-02,  67.73115, 0.89097E+04
    9500,2026-07-03T15:57:55.668+09:00, 0.727E-02,  68.44848, 0.90051E+04
    9600,2026-07-03T15:59:29.305+09:00, 0.789E-02,  69.23425, 0.90965E+04
    9700,2026-07-03T16:01:14.907+09:00, 0.751E-02,  70.09542, 0.91923E+04
    9800,2026-07-03T16:02:48.787+09:00, 0.718E-02,  70.91904, 0.92841E+04
    9900,2026-07-03T16:04:25.570+09:00, 0.745E-02,  71.71301, 0.93751E+04
   10000,2026-07-03T16:06:11.549+09:00, 0.871E-02,  72.49355, 0.94724E+04
   10100,2026-07-03T16:07:46.721+09:00, 0.834E-02,  73.31682, 0.95642E+04
   10200,2026-07-03T16:09:29.331+09:00, 0.811E-02,  74.14030, 0.96591E+04
   10300,2026-07-03T16:11:03.568+09:00, 0.702E-02,  74.93912, 0.97502E+04
   10400,2026-07-03T16:12:37.741+09:00, 0.820E-02,  75.73122, 0.98413E+04
   10500,2026-07-03T16:14:16.857+09:00, 0.105E-01,  76.65575, 0.99334E+04
   10600,2026-07-03T16:15:51.974+09:00, 0.926E-02,  77.57350, 0.10025E+05
   10700,2026-07-03T16:17:50.807+09:00, 0.972E-02,  78.51422, 0.10131E+05
   10800,2026-07-03T16:19:24.507+09:00, 0.813E-02,  79.41975, 0.10221E+05
   10900,2026-07-03T16:21:11.003+09:00, 0.865E-02,  80.28528, 0.10316E+05
   11000,2026-07-03T16:22:44.953+09:00, 0.809E-02,  81.04285, 0.10408E+05
   11100,2026-07-03T16:24:17.679+09:00, 0.846E-02,  81.90463, 0.10498E+05
   11200,2026-07-03T16:26:02.032+09:00, 0.741E-02,  82.75941, 0.10592E+05
   11300,2026-07-03T16:27:36.664+09:00, 0.846E-02,  83.55165, 0.10683E+05
   11400,2026-07-03T16:29:17.267+09:00, 0.799E-02,  84.38524, 0.10777E+05
   11500,2026-07-03T16:30:52.064+09:00, 0.864E-02,  85.21985, 0.10868E+05
   11600,2026-07-03T16:32:35.106+09:00, 0.804E-02,  86.03990, 0.10964E+05
   11700,2026-07-03T16:34:08.700+09:00, 0.858E-02,  86.86435, 0.11054E+05
   11800,2026-07-03T16:35:40.830+09:00, 0.902E-02,  87.74091, 0.11144E+05
   11900,2026-07-03T16:37:28.909+09:00, 0.774E-02,  88.54920, 0.11243E+05
   12000,2026-07-03T16:39:05.267+09:00, 0.754E-02,  89.31446, 0.11336E+05
   12100,2026-07-03T16:40:53.383+09:00, 0.814E-02,  90.08166, 0.11431E+05
   12200,2026-07-03T16:42:24.034+09:00, 0.725E-02,  90.88503, 0.11519E+05
   12300,2026-07-03T16:43:56.909+09:00, 0.927E-02,  91.69521, 0.11609E+05
   12400,2026-07-03T16:45:39.468+09:00, 0.701E-02,  92.59630, 0.11702E+05
   12500,2026-07-03T16:47:14.560+09:00, 0.904E-02,  93.48106, 0.11791E+05
   12600,2026-07-03T16:48:57.268+09:00, 0.856E-02,  94.34603, 0.11884E+05
   12700,2026-07-03T16:50:29.200+09:00, 0.108E-01,  95.26146, 0.11974E+05
   12800,2026-07-03T16:52:15.870+09:00, 0.964E-02,  96.22551, 0.12070E+05
   12900,2026-07-03T16:53:50.263+09:00, 0.912E-02,  97.17034, 0.12162E+05
   13000,2026-07-03T16:55:25.516+09:00, 0.701E-02,  97.95576, 0.12253E+05
   13100,2026-07-03T16:57:11.721+09:00, 0.833E-02,  98.77223, 0.12351E+05
   13200,2026-07-03T16:58:44.132+09:00, 0.943E-02,  99.59529, 0.12441E+05
   13300,2026-07-03T17:00:24.357+09:00, 0.841E-02, 100.41830, 0.12534E+05
   13400,2026-07-03T17:02:02.736+09:00, 0.631E-02, 101.18576, 0.12626E+05
   13500,2026-07-03T17:03:35.719+09:00, 0.739E-02, 101.93962, 0.12716E+05
   13600,2026-07-03T17:05:16.490+09:00, 0.795E-02, 102.70010, 0.12809E+05
   13700,2026-07-03T17:06:52.126+09:00, 0.874E-02, 103.51377, 0.12900E+05
   13800,2026-07-03T17:08:35.080+09:00, 0.838E-02, 104.38880, 0.12994E+05
   13900,2026-07-03T17:10:08.049+09:00, 0.745E-02, 105.18500, 0.13084E+05
   14000,2026-07-03T17:11:51.675+09:00, 0.903E-02, 106.09068, 0.13180E+05
   14100,2026-07-03T17:13:24.822+09:00, 0.890E-02, 106.96189, 0.13270E+05
   14200,2026-07-03T17:15:00.548+09:00, 0.848E-02, 107.88023, 0.13362E+05
   14300,2026-07-03T17:16:42.569+09:00, 0.811E-02, 108.67058, 0.13455E+05
   14400,2026-07-03T17:18:16.762+09:00, 0.919E-02, 109.54651, 0.13545E+05
   14500,2026-07-03T17:20:04.970+09:00, 0.896E-02, 110.43987, 0.13641E+05
   14600,2026-07-03T17:21:38.316+09:00, 0.764E-02, 111.21542, 0.13732E+05
   14700,2026-07-03T17:23:26.482+09:00, 0.752E-02, 112.02866, 0.13826E+05
   14800,2026-07-03T17:24:59.761+09:00, 0.896E-02, 112.82039, 0.13917E+05
   14900,2026-07-03T17:26:32.062+09:00, 0.867E-02, 113.70226, 0.14006E+05
   15000,2026-07-03T17:28:17.573+09:00, 0.840E-02, 114.54835, 0.14101E+05
   15100,2026-07-03T17:29:51.994+09:00, 0.826E-02, 115.30666, 0.14193E+05
   15200,2026-07-03T17:31:36.119+09:00, 0.721E-02, 116.08741, 0.14288E+05
   15300,2026-07-03T17:33:06.949+09:00, 0.873E-02, 116.88409, 0.14377E+05
   15400,2026-07-03T17:34:39.676+09:00, 0.773E-02, 117.67910, 0.14467E+05
   15500,2026-07-03T17:36:22.422+09:00, 0.887E-02, 118.58433, 0.14561E+05
   15600,2026-07-03T17:37:58.192+09:00, 0.863E-02, 119.42776, 0.14653E+05
   15700,2026-07-03T17:39:38.109+09:00, 0.822E-02, 120.23539, 0.14744E+05
   15800,2026-07-03T17:41:12.071+09:00, 0.822E-02, 121.13153, 0.14834E+05
   15900,2026-07-03T17:42:55.054+09:00, 0.995E-02, 122.02071, 0.14929E+05
   16000,2026-07-03T17:44:29.958+09:00, 0.854E-02, 122.91596, 0.15020E+05
   16100,2026-07-03T17:46:05.535+09:00, 0.918E-02, 123.71791, 0.15111E+05
   16200,2026-07-03T17:47:49.430+09:00, 0.842E-02, 124.52427, 0.15206E+05
   16300,2026-07-03T17:49:23.444+09:00, 0.811E-02, 125.39946, 0.15296E+05
   16400,2026-07-03T17:51:05.121+09:00, 0.767E-02, 126.18687, 0.15390E+05
   16500,2026-07-03T17:52:37.837+09:00, 0.827E-02, 127.02675, 0.15481E+05
   16600,2026-07-03T17:54:12.093+09:00, 0.804E-02, 127.86648, 0.15572E+05
   16700,2026-07-03T17:55:53.484+09:00, 0.973E-02, 128.79996, 0.15665E+05
   16800,2026-07-03T17:57:28.508+09:00, 0.914E-02, 129.67468, 0.15756E+05
   16900,2026-07-03T17:59:09.331+09:00, 0.980E-02, 130.56425, 0.15848E+05
   17000,2026-07-03T18:00:44.862+09:00, 0.765E-02, 131.47443, 0.15939E+05
   17100,2026-07-03T18:02:27.987+09:00, 0.925E-02, 132.29194, 0.16032E+05
   17200,2026-07-03T18:04:00.800+09:00, 0.863E-02, 133.13743, 0.16122E+05
   17300,2026-07-03T18:05:49.001+09:00, 0.895E-02, 134.02894, 0.16222E+05
   17400,2026-07-03T18:07:23.745+09:00, 0.790E-02, 134.79976, 0.16314E+05
   17500,2026-07-03T18:08:58.103+09:00, 0.869E-02, 135.59347, 0.16404E+05
   17600,2026-07-03T18:10:50.456+09:00, 0.897E-02, 136.39718, 0.16502E+05
   17700,2026-07-03T18:12:25.562+09:00, 0.750E-02, 137.16848, 0.16594E+05
   17800,2026-07-03T18:14:09.590+09:00, 0.776E-02, 138.01423, 0.16686E+05
   17900,2026-07-03T18:15:40.974+09:00, 0.806E-02, 138.83163, 0.16775E+05
   18000,2026-07-03T18:17:13.089+09:00, 0.807E-02, 139.62688, 0.16865E+05
   18100,2026-07-03T18:18:57.981+09:00, 0.847E-02, 140.42095, 0.16959E+05
   18200,2026-07-03T18:20:34.135+09:00, 0.859E-02, 141.27363, 0.17051E+05
   18300,2026-07-03T18:22:15.558+09:00, 0.859E-02, 142.13307, 0.17145E+05
   18400,2026-07-03T18:23:50.612+09:00, 0.894E-02, 142.99081, 0.17235E+05
   18500,2026-07-03T18:25:23.615+09:00, 0.855E-02, 143.80906, 0.17325E+05
   18600,2026-07-03T18:27:08.124+09:00, 0.888E-02, 144.68279, 0.17420E+05
   18700,2026-07-03T18:28:46.555+09:00, 0.781E-02, 145.59909, 0.17513E+05
   18800,2026-07-03T18:30:30.494+09:00, 0.832E-02, 146.39817, 0.17607E+05
   18900,2026-07-03T18:32:04.482+09:00, 0.782E-02, 147.23768, 0.17697E+05
   19000,2026-07-03T18:33:48.014+09:00, 0.841E-02, 148.05228, 0.17792E+05
   19100,2026-07-03T18:35:21.182+09:00, 0.904E-02, 148.89421, 0.17881E+05
   19200,2026-07-03T18:36:57.569+09:00, 0.759E-02, 149.77546, 0.17972E+05
   19300,2026-07-03T18:38:44.176+09:00, 0.782E-02, 150.59101, 0.18067E+05
   19400,2026-07-03T18:40:17.644+09:00, 0.860E-02, 151.38946, 0.18158E+05
   19500,2026-07-03T18:42:00.815+09:00, 0.914E-02, 152.30622, 0.18252E+05
   19600,2026-07-03T18:43:35.628+09:00, 0.797E-02, 153.17824, 0.18343E+05
   19700,2026-07-03T18:45:16.126+09:00, 0.965E-02, 154.07903, 0.18436E+05
   19800,2026-07-03T18:46:51.357+09:00, 0.901E-02, 154.96441, 0.18527E+05
   19900,2026-07-03T18:48:24.628+09:00, 0.851E-02, 155.84220, 0.18618E+05
   20000,2026-07-03T18:50:11.128+09:00, 0.101E-01, 156.75873, 0.18713E+05
   20100,2026-07-03T18:51:44.780+09:00, 0.841E-02, 157.62738, 0.18803E+05
   20200,2026-07-03T18:53:33.313+09:00, 0.757E-02, 158.45849, 0.18901E+05
   20300,2026-07-03T18:55:05.566+09:00, 0.873E-02, 159.30702, 0.18991E+05
   20400,2026-07-03T18:56:54.518+09:00, 0.903E-02, 160.17203, 0.19086E+05
   20500,2026-07-03T18:58:29.131+09:00, 0.862E-02, 161.06282, 0.19176E+05
   20600,2026-07-03T19:00:00.213+09:00, 0.944E-02, 161.98721, 0.19264E+05
   20700,2026-07-03T19:01:49.178+09:00, 0.805E-02, 162.92695, 0.19358E+05
   20800,2026-07-03T19:03:23.541+09:00, 0.789E-02, 163.78581, 0.19450E+05
   20900,2026-07-03T19:05:10.599+09:00, 0.904E-02, 164.60446, 0.19545E+05
   21000,2026-07-03T19:06:44.865+09:00, 0.845E-02, 165.45830, 0.19635E+05
   21100,2026-07-03T19:08:32.256+09:00, 0.803E-02, 166.34454, 0.19730E+05
   21200,2026-07-03T19:10:06.322+09:00, 0.910E-02, 167.21127, 0.19820E+05
   21300,2026-07-03T19:11:55.955+09:00, 0.939E-02, 168.08132, 0.19916E+05
   21400,2026-07-03T19:13:32.000+09:00, 0.921E-02, 169.00840, 0.20006E+05
   21500,2026-07-03T19:15:06.229+09:00, 0.795E-02, 169.85284, 0.20098E+05
   21600,2026-07-03T19:17:00.287+09:00, 0.876E-02, 170.67824, 0.20199E+05
   21700,2026-07-03T19:18:34.414+09:00, 0.887E-02, 171.52563, 0.20290E+05
   21800,2026-07-03T19:20:17.933+09:00, 0.854E-02, 172.39156, 0.20385E+05
   21900,2026-07-03T19:21:53.582+09:00, 0.803E-02, 173.24340, 0.20476E+05
   22000,2026-07-03T19:23:46.383+09:00, 0.803E-02, 174.04611, 0.20570E+05
   22100,2026-07-03T19:25:22.679+09:00, 0.742E-02, 174.82903, 0.20661E+05
   22200,2026-07-03T19:26:56.862+09:00, 0.877E-02, 175.74857, 0.20751E+05
   22300,2026-07-03T19:28:39.253+09:00, 0.826E-02, 176.62927, 0.20845E+05
   22400,2026-07-03T19:30:15.789+09:00, 0.963E-02, 177.52978, 0.20936E+05
   22500,2026-07-03T19:31:58.889+09:00, 0.822E-02, 178.43503, 0.21028E+05
   22600,2026-07-03T19:33:34.184+09:00, 0.948E-02, 179.30614, 0.21119E+05
   22700,2026-07-03T19:35:24.358+09:00, 0.813E-02, 180.17596, 0.21216E+05
   22800,2026-07-03T19:36:58.136+09:00, 0.795E-02, 180.94503, 0.21306E+05
   22900,2026-07-03T19:38:33.742+09:00, 0.740E-02, 181.80949, 0.21397E+05
   23000,2026-07-03T19:40:27.578+09:00, 0.879E-02, 182.63801, 0.21497E+05
   23100,2026-07-03T19:41:59.233+09:00, 0.933E-02, 183.56638, 0.21586E+05
   23200,2026-07-03T19:43:58.099+09:00, 0.919E-02, 184.44956, 0.21685E+05
   23300,2026-07-03T19:45:32.219+09:00, 0.906E-02, 185.33393, 0.21776E+05
   23400,2026-07-03T19:47:22.717+09:00, 0.882E-02, 186.14714, 0.21876E+05
   23500,2026-07-03T19:48:55.065+09:00, 0.921E-02, 187.05873, 0.21966E+05
   23600,2026-07-03T19:50:37.314+09:00, 0.900E-02, 187.92929, 0.22056E+05
   23700,2026-07-03T19:52:19.643+09:00, 0.890E-02, 188.81727, 0.22151E+05
   23800,2026-07-03T19:53:53.995+09:00, 0.795E-02, 189.68755, 0.22242E+05
   23900,2026-07-03T19:55:42.791+09:00, 0.683E-02, 190.48513, 0.22338E+05
   24000,2026-07-03T19:57:19.194+09:00, 0.707E-02, 191.25400, 0.22432E+05
   24100,2026-07-03T19:59:03.277+09:00, 0.777E-02, 192.01148, 0.22526E+05
   24200,2026-07-03T20:00:38.399+09:00, 0.769E-02, 192.82431, 0.22618E+05
   24300,2026-07-03T20:02:09.639+09:00, 0.884E-02, 193.67285, 0.22707E+05
   24400,2026-07-03T20:03:53.356+09:00, 0.956E-02, 194.59506, 0.22799E+05
   24500,2026-07-03T20:05:24.661+09:00, 0.949E-02, 195.47021, 0.22888E+05
   24600,2026-07-03T20:07:09.788+09:00, 0.897E-02, 196.46892, 0.22982E+05
   24700,2026-07-03T20:08:42.744+09:00, 0.971E-02, 197.37606, 0.23070E+05
   24800,2026-07-03T20:10:27.343+09:00, 0.911E-02, 198.29923, 0.23167E+05
   24900,2026-07-03T20:12:01.160+09:00, 0.948E-02, 199.20552, 0.23257E+05
   25000,2026-07-03T20:13:42.480+09:00, 0.934E-02, 200.12182, 0.23350E+05
   25100,2026-07-03T20:15:17.442+09:00, 0.934E-02, 201.05606, 0.23440E+05
   25200,2026-07-03T20:16:53.187+09:00, 0.978E-02, 201.97630, 0.23529E+05
   25300,2026-07-03T20:18:40.553+09:00, 0.101E-01, 202.95680, 0.23625E+05
   25400,2026-07-03T20:20:13.688+09:00, 0.943E-02, 203.89022, 0.23715E+05
   25500,2026-07-03T20:22:00.528+09:00, 0.806E-02, 204.74355, 0.23811E+05
   25600,2026-07-03T20:23:36.119+09:00, 0.776E-02, 205.55254, 0.23902E+05
   25700,2026-07-03T20:25:40.272+09:00, 0.939E-02, 206.39752, 0.24010E+05
   25800,2026-07-03T20:27:14.463+09:00, 0.909E-02, 207.25077, 0.24101E+05
   25900,2026-07-03T20:29:04.144+09:00, 0.816E-02, 208.08906, 0.24198E+05
   26000,2026-07-03T20:30:36.816+09:00, 0.910E-02, 208.99397, 0.24288E+05
   26100,2026-07-03T20:32:10.676+09:00, 0.842E-02, 209.86957, 0.24377E+05
   26200,2026-07-03T20:34:02.834+09:00, 0.783E-02, 210.72077, 0.24471E+05
   26300,2026-07-03T20:35:38.448+09:00, 0.935E-02, 211.64327, 0.24561E+05
   26400,2026-07-03T20:37:29.581+09:00, 0.955E-02, 212.52137, 0.24660E+05
   26500,2026-07-03T20:39:03.985+09:00, 0.970E-02, 213.46499, 0.24749E+05
   26600,2026-07-03T20:40:53.350+09:00, 0.919E-02, 214.37003, 0.24844E+05
   26700,2026-07-03T20:42:28.426+09:00, 0.908E-02, 215.23023, 0.24935E+05
   26800,2026-07-03T20:44:18.644+09:00, 0.814E-02, 216.11089, 0.25029E+05
   26900,2026-07-03T20:45:51.454+09:00, 0.837E-02, 216.99358, 0.25119E+05
   27000,2026-07-03T20:47:28.406+09:00, 0.854E-02, 217.84868, 0.25210E+05
   27100,2026-07-03T20:49:12.000+09:00, 0.827E-02, 218.69161, 0.25303E+05
   27200,2026-07-03T20:50:45.861+09:00, 0.893E-02, 219.57624, 0.25393E+05
   27300,2026-07-03T20:52:34.860+09:00, 0.933E-02, 220.48200, 0.25490E+05
   27400,2026-07-03T20:54:09.095+09:00, 0.798E-02, 221.29229, 0.25581E+05
   27500,2026-07-03T20:55:56.738+09:00, 0.865E-02, 222.09829, 0.25675E+05
   27600,2026-07-03T20:57:31.873+09:00, 0.951E-02, 223.04165, 0.25765E+05
   27700,2026-07-03T20:59:03.911+09:00, 0.905E-02, 223.97970, 0.25854E+05
   27800,2026-07-03T21:00:50.292+09:00, 0.799E-02, 224.82364, 0.25949E+05
   27900,2026-07-03T21:02:26.368+09:00, 0.735E-02, 225.59232, 0.26043E+05
   28000,2026-07-03T21:04:14.223+09:00, 0.796E-02, 226.41320, 0.26138E+05
   28100,2026-07-03T21:05:48.537+09:00, 0.764E-02, 227.27928, 0.26228E+05
   28200,2026-07-03T21:07:47.181+09:00, 0.894E-02, 228.15181, 0.26331E+05
   28300,2026-07-03T21:09:24.198+09:00, 0.833E-02, 228.98883, 0.26423E+05
   28400,2026-07-03T21:10:59.493+09:00, 0.810E-02, 229.80751, 0.26514E+05
   28500,2026-07-03T21:12:49.880+09:00, 0.772E-02, 230.70703, 0.26610E+05
