case,dy_tag,dy_m,target_time_s,actual_time_s,time_delta_s,slice_x_m,target_y_m,actual_y_m,n_points,l2_norm_C,rmse_C,max_abs_error_C
d_M5,dy04,0.4,0.0,0.0,0.0,8.132049560546875,1.85,1.8799999594688415,16,580.2683902891357,145.06709757228393,227.45762711864413
d_M5,dy04,0.4,10.0,10.01058292388916,0.010582923889160156,8.132049560546875,1.85,1.8799999594688415,16,548.4361338885393,137.10903347213483,189.5477718196503
d_M5,dy04,0.4,20.0,20.005002975463867,0.0050029754638671875,8.132049560546875,1.85,1.8799999594688415,16,443.5723422045936,110.8930855511484,156.70535855529087
d_M5,dy04,0.4,30.0,30.00124168395996,0.0012416839599609375,8.132049560546875,1.85,1.8799999594688415,16,201.935877200079,50.48396930001975,85.17682992595516
d_M5,dy04,0.4,40.0,40.006187438964844,0.00618743896484375,8.132049560546875,1.85,1.8799999594688415,16,131.60834680373247,32.90208670093312,45.075103548969736
d_M5,dy04,0.4,50.0,50.00764846801758,0.007648468017578125,8.132049560546875,1.85,1.8799999594688415,16,106.18130084025715,26.545325210064288,43.218234898071444
d_M5,dy04,0.4,60.0,60.00835418701172,0.00835418701171875,8.132049560546875,1.85,1.8799999594688415,16,60.043891307976125,15.010972826994031,34.361524995086846
d_M5,dy04,0.4,70.0,70.00757598876953,0.00757598876953125,8.132049560546875,1.85,1.8799999594688415,16,52.15996891009276,13.03999222752319,27.373326371766183
d_M5,dy04,0.4,80.0,80.00468444824219,0.0046844482421875,8.132049560546875,1.85,1.8799999594688415,16,131.38653961570762,32.846634903926905,113.63955789446027
d_M5,dy04,0.4,90.0,90.00244140625,0.00244140625,8.132049560546875,1.85,1.8799999594688415,16,132.52705313960672,33.13176328490168,122.66333988102011
d_M5,dy04,0.4,100.0,100.00980377197266,0.00980377197265625,8.132049560546875,1.85,1.8799999594688415,16,66.42257847952429,16.605644619881073,35.69730117422315
d_M5,dy04,0.4,110.0,110.0078125,0.0078125,8.132049560546875,1.85,1.8799999594688415,16,103.54600355545756,25.88650088886439,91.16283399919803
d_M5,dy04,0.4,120.0,120.00165557861328,0.00165557861328125,8.132049560546875,1.85,1.8799999594688415,16,55.8772103196648,13.9693025799162,36.35498124462069
d_M5,dy04,0.4,130.0,130.00535583496094,0.0053558349609375,8.132049560546875,1.85,1.8799999594688415,16,65.06052998837161,16.265132497092903,36.86615067821444
d_M5,dy04,0.4,140.0,140.0108184814453,0.0108184814453125,8.132049560546875,1.85,1.8799999594688415,16,244.21056883958087,61.05264220989522,214.36536258850734
d_M5,dy04,0.4,150.0,150.00213623046875,0.00213623046875,8.132049560546875,1.85,1.8799999594688415,16,68.38392676464467,17.095981691161168,32.219163856125505
d_M5,dy04,0.4,160.0,160.00363159179688,0.003631591796875,8.132049560546875,1.85,1.8799999594688415,16,38.040523983864105,9.510130995966026,19.085756971023997
d_M5,dy04,0.4,170.0,170.0038299560547,0.0038299560546875,8.132049560546875,1.85,1.8799999594688415,16,55.036268259961155,13.759067064990289,25.62073599215529
d_M5,dy04,0.4,180.0,180.00369262695312,0.003692626953125,8.132049560546875,1.85,1.8799999594688415,16,87.7607361454108,21.9401840363527,50.41611246534586
d_M5,dy04,0.4,190.0,190.0024871826172,0.0024871826171875,8.132049560546875,1.85,1.8799999594688415,16,89.48776682305422,22.371941705763554,44.91662675243319
d_M5,dy04,0.4,200.0,200.00721740722656,0.0072174072265625,8.132049560546875,1.85,1.8799999594688415,16,45.241841555752536,11.310460388938134,25.54982353690498
d_M5,dy04,0.4,210.0,210.00442504882812,0.004425048828125,8.132049560546875,1.85,1.8799999594688415,16,55.880845865658905,13.970211466414726,26.42128068309725
d_M5,dy04,0.4,220.0,220.0050811767578,0.0050811767578125,8.132049560546875,1.85,1.8799999594688415,16,48.54988727017437,12.137471817543592,19.140325106516038
d_M5,dy04,0.4,230.0,230.00802612304688,0.008026123046875,8.132049560546875,1.85,1.8799999594688415,16,73.73057222382168,18.43264305595542,37.06517343408193
