,,s,s,s
    5100,2026-06-15T13:19:46.846+09:00, 0.665E-02,  36.69264, 0.10133E+04
    5200,2026-06-15T13:20:06.921+09:00, 0.613E-02,  37.30468, 0.10333E+04
    5300,2026-06-15T13:20:26.885+09:00, 0.657E-02,  37.92344, 0.10531E+04
    5400,2026-06-15T13:20:46.807+09:00, 0.644E-02,  38.55771, 0.10729E+04
    5500,2026-06-15T13:21:06.898+09:00, 0.638E-02,  39.17118, 0.10928E+04
    5600,2026-06-15T13:21:26.746+09:00, 0.689E-02,  39.83182, 0.11125E+04
    5700,2026-06-15T13:21:46.767+09:00, 0.607E-02,  40.48148, 0.11324E+04
    5800,2026-06-15T13:22:06.537+09:00, 0.667E-02,  41.14397, 0.11520E+04
    5900,2026-06-15T13:22:26.541+09:00, 0.635E-02,  41.76512, 0.11719E+04
    6000,2026-06-15T13:22:46.367+09:00, 0.673E-02,  42.38056, 0.11916E+04
    6100,2026-06-15T13:23:06.236+09:00, 0.621E-02,  43.01229, 0.12113E+04
    6200,2026-06-15T13:23:26.127+09:00, 0.650E-02,  43.67260, 0.12311E+04
    6300,2026-06-15T13:23:45.921+09:00, 0.769E-02,  44.34252, 0.12507E+04
    6400,2026-06-15T13:24:05.844+09:00, 0.694E-02,  44.97468, 0.12705E+04
    6500,2026-06-15T13:24:25.625+09:00, 0.598E-02,  45.64847, 0.12902E+04
    6600,2026-06-15T13:24:45.408+09:00, 0.698E-02,  46.33700, 0.13098E+04
    6700,2026-06-15T13:25:05.280+09:00, 0.683E-02,  46.97687, 0.13296E+04
    6800,2026-06-15T13:25:25.314+09:00, 0.568E-02,  47.63539, 0.13495E+04
    6900,2026-06-15T13:25:45.274+09:00, 0.520E-02,  48.21654, 0.13693E+04
    7000,2026-06-15T13:26:05.231+09:00, 0.690E-02,  48.84434, 0.13891E+04
    7100,2026-06-15T13:26:25.200+09:00, 0.664E-02,  49.52550, 0.14089E+04
    7200,2026-06-15T13:26:45.234+09:00, 0.648E-02,  50.14865, 0.14288E+04
    7300,2026-06-15T13:27:05.418+09:00, 0.590E-02,  50.81822, 0.14489E+04
    7400,2026-06-15T13:27:25.153+09:00, 0.777E-02,  51.50322, 0.14685E+04
    7500,2026-06-15T13:27:45.360+09:00, 0.599E-02,  52.21855, 0.14885E+04
    7600,2026-06-15T13:28:05.074+09:00, 0.704E-02,  52.85427, 0.15081E+04
    7700,2026-06-15T13:28:25.164+09:00, 0.658E-02,  53.57316, 0.15281E+04
    7800,2026-06-15T13:28:45.151+09:00, 0.685E-02,  54.26951, 0.15479E+04
    7900,2026-06-15T13:29:04.966+09:00, 0.788E-02,  54.96840, 0.15676E+04
    8000,2026-06-15T13:29:25.036+09:00, 0.715E-02,  55.65126, 0.15875E+04
    8100,2026-06-15T13:29:44.977+09:00, 0.596E-02,  56.32233, 0.16073E+04
    8200,2026-06-15T13:30:04.874+09:00, 0.768E-02,  57.03899, 0.16271E+04
    8300,2026-06-15T13:30:24.765+09:00, 0.661E-02,  57.70991, 0.16469E+04
    8400,2026-06-15T13:30:44.701+09:00, 0.766E-02,  58.44133, 0.16667E+04
    8500,2026-06-15T13:31:04.693+09:00, 0.791E-02,  59.14015, 0.16865E+04
    8600,2026-06-15T13:31:24.603+09:00, 0.620E-02,  59.83108, 0.17063E+04
    8700,2026-06-15T13:31:44.618+09:00, 0.702E-02,  60.48589, 0.17262E+04
    8800,2026-06-15T13:32:04.629+09:00, 0.639E-02,  61.13729, 0.17460E+04
    8900,2026-06-15T13:32:24.643+09:00, 0.758E-02,  61.79836, 0.17659E+04
    9000,2026-06-15T13:32:44.574+09:00, 0.643E-02,  62.50860, 0.17857E+04
    9100,2026-06-15T13:33:04.445+09:00, 0.664E-02,  63.18416, 0.18054E+04
    9200,2026-06-15T13:33:24.299+09:00, 0.769E-02,  63.89204, 0.18252E+04
    9300,2026-06-15T13:33:44.186+09:00, 0.644E-02,  64.59765, 0.18449E+04
    9400,2026-06-15T13:34:04.090+09:00, 0.743E-02,  65.23611, 0.18647E+04
    9500,2026-06-15T13:34:23.908+09:00, 0.708E-02,  65.98340, 0.18844E+04
    9600,2026-06-15T13:34:43.903+09:00, 0.614E-02,  66.68618, 0.19042E+04
    9700,2026-06-15T13:35:03.720+09:00, 0.664E-02,  67.33770, 0.19239E+04
    9800,2026-06-15T13:35:23.573+09:00, 0.694E-02,  67.98894, 0.19436E+04
    9900,2026-06-15T13:35:43.501+09:00, 0.653E-02,  68.66702, 0.19634E+04
   10000,2026-06-15T13:36:03.405+09:00, 0.724E-02,  69.35017, 0.19832E+04
   10100,2026-06-15T13:36:23.438+09:00, 0.736E-02,  70.10210, 0.20031E+04
   10200,2026-06-15T13:36:43.363+09:00, 0.682E-02,  70.83746, 0.20229E+04
   10300,2026-06-15T13:37:03.367+09:00, 0.645E-02,  71.54742, 0.20427E+04
   10400,2026-06-15T13:37:23.058+09:00, 0.624E-02,  72.20798, 0.20623E+04
   10500,2026-06-15T13:37:42.968+09:00, 0.737E-02,  72.92882, 0.20821E+04
   10600,2026-06-15T13:38:02.970+09:00, 0.641E-02,  73.60499, 0.21019E+04
   10700,2026-06-15T13:38:22.640+09:00, 0.776E-02,  74.29972, 0.21215E+04
   10800,2026-06-15T13:38:42.516+09:00, 0.742E-02,  75.02973, 0.21412E+04
   10900,2026-06-15T13:39:02.429+09:00, 0.754E-02,  75.74679, 0.21610E+04
   11000,2026-06-15T13:39:22.316+09:00, 0.673E-02,  76.47358, 0.21808E+04
   11100,2026-06-15T13:39:42.268+09:00, 0.713E-02,  77.15757, 0.22006E+04
   11200,2026-06-15T13:40:02.006+09:00, 0.598E-02,  77.87131, 0.22202E+04
   11300,2026-06-15T13:40:21.918+09:00, 0.741E-02,  78.51851, 0.22400E+04
   11400,2026-06-15T13:40:41.585+09:00, 0.775E-02,  79.24782, 0.22595E+04
   11500,2026-06-15T13:41:01.575+09:00, 0.734E-02,  80.01493, 0.22793E+04
   11600,2026-06-15T13:41:21.428+09:00, 0.778E-02,  80.74746, 0.22991E+04
   11700,2026-06-15T13:41:41.177+09:00, 0.769E-02,  81.49952, 0.23187E+04
   11800,2026-06-15T13:42:01.017+09:00, 0.796E-02,  82.24639, 0.23384E+04
   11900,2026-06-15T13:42:20.966+09:00, 0.744E-02,  82.96772, 0.23582E+04
   12000,2026-06-15T13:42:41.003+09:00, 0.658E-02,  83.67974, 0.23780E+04
   12100,2026-06-15T13:43:00.872+09:00, 0.641E-02,  84.39994, 0.23978E+04
   12200,2026-06-15T13:43:20.746+09:00, 0.678E-02,  85.03500, 0.24175E+04
   12300,2026-06-15T13:43:40.737+09:00, 0.628E-02,  85.70219, 0.24373E+04
   12400,2026-06-15T13:44:00.507+09:00, 0.748E-02,  86.44978, 0.24570E+04
   12500,2026-06-15T13:44:20.409+09:00, 0.642E-02,  87.12835, 0.24767E+04
   12600,2026-06-15T13:44:40.371+09:00, 0.666E-02,  87.81098, 0.24965E+04
   12700,2026-06-15T13:45:00.128+09:00, 0.747E-02,  88.52545, 0.25161E+04
   12800,2026-06-15T13:45:20.136+09:00, 0.760E-02,  89.24178, 0.25360E+04
   12900,2026-06-15T13:45:40.037+09:00, 0.719E-02,  89.94244, 0.25558E+04
   13000,2026-06-15T13:45:59.930+09:00, 0.917E-02,  90.71061, 0.25755E+04
   13100,2026-06-15T13:46:19.733+09:00, 0.816E-02,  91.48080, 0.25952E+04
   13200,2026-06-15T13:46:39.637+09:00, 0.697E-02,  92.21098, 0.26149E+04
   13300,2026-06-15T13:46:59.393+09:00, 0.671E-02,  92.95059, 0.26346E+04
   13400,2026-06-15T13:47:19.055+09:00, 0.787E-02,  93.67463, 0.26541E+04
   13500,2026-06-15T13:47:38.908+09:00, 0.742E-02,  94.37065, 0.26738E+04
   13600,2026-06-15T13:47:58.751+09:00, 0.764E-02,  95.08349, 0.26935E+04
   13700,2026-06-15T13:48:18.507+09:00, 0.754E-02,  95.80546, 0.27132E+04
   13800,2026-06-15T13:48:38.264+09:00, 0.702E-02,  96.53843, 0.27328E+04
   13900,2026-06-15T13:48:57.950+09:00, 0.680E-02,  97.21059, 0.27523E+04
   14000,2026-06-15T13:49:17.828+09:00, 0.663E-02,  97.92606, 0.27720E+04
   14100,2026-06-15T13:49:37.586+09:00, 0.714E-02,  98.60240, 0.27916E+04
   14200,2026-06-15T13:49:57.441+09:00, 0.666E-02,  99.30592, 0.28113E+04
   14300,2026-06-15T13:50:17.558+09:00, 0.726E-02, 100.02000, 0.28313E+04
   14400,2026-06-15T13:50:37.415+09:00, 0.683E-02, 100.70591, 0.28510E+04
   14500,2026-06-15T13:50:57.235+09:00, 0.688E-02, 101.47494, 0.28707E+04
   14600,2026-06-15T13:51:17.028+09:00, 0.751E-02, 102.18326, 0.28903E+04
   14700,2026-06-15T13:51:36.748+09:00, 0.796E-02, 102.96470, 0.29099E+04
   14800,2026-06-15T13:51:56.388+09:00, 0.705E-02, 103.70381, 0.29294E+04
   14900,2026-06-15T13:52:16.348+09:00, 0.657E-02, 104.37811, 0.29492E+04
   15000,2026-06-15T13:52:36.157+09:00, 0.775E-02, 105.08117, 0.29689E+04
   15100,2026-06-15T13:52:55.940+09:00, 0.742E-02, 105.85901, 0.29885E+04
   15200,2026-06-15T13:53:15.944+09:00, 0.763E-02, 106.60211, 0.30083E+04
   15300,2026-06-15T13:53:35.577+09:00, 0.731E-02, 107.30591, 0.30278E+04
   15400,2026-06-15T13:53:55.442+09:00, 0.662E-02, 108.01721, 0.30476E+04
   15500,2026-06-15T13:54:15.333+09:00, 0.760E-02, 108.73827, 0.30673E+04
   15600,2026-06-15T13:54:35.044+09:00, 0.751E-02, 109.48685, 0.30869E+04
   15700,2026-06-15T13:54:54.845+09:00, 0.666E-02, 110.22174, 0.31065E+04
   15800,2026-06-15T13:55:14.616+09:00, 0.705E-02, 110.95775, 0.31262E+04
   15900,2026-06-15T13:55:34.374+09:00, 0.739E-02, 111.66083, 0.31458E+04
   16000,2026-06-15T13:55:54.186+09:00, 0.852E-02, 112.43169, 0.31655E+04
   16100,2026-06-15T13:56:13.976+09:00, 0.700E-02, 113.18150, 0.31851E+04
   16200,2026-06-15T13:56:33.936+09:00, 0.662E-02, 113.88296, 0.32049E+04
   16300,2026-06-15T13:56:53.752+09:00, 0.720E-02, 114.59898, 0.32246E+04
   16400,2026-06-15T13:57:13.593+09:00, 0.741E-02, 115.32333, 0.32443E+04
   16500,2026-06-15T13:57:33.276+09:00, 0.710E-02, 116.08216, 0.32639E+04
   16600,2026-06-15T13:57:53.091+09:00, 0.686E-02, 116.84615, 0.32836E+04
   16700,2026-06-15T13:58:12.879+09:00, 0.746E-02, 117.60030, 0.33032E+04
   16800,2026-06-15T13:58:32.580+09:00, 0.820E-02, 118.36007, 0.33228E+04
   16900,2026-06-15T13:58:52.396+09:00, 0.745E-02, 119.12818, 0.33425E+04
   17000,2026-06-15T13:59:12.002+09:00, 0.807E-02, 119.86912, 0.33619E+04
   17100,2026-06-15T13:59:32.151+09:00, 0.673E-02, 120.56087, 0.33819E+04
   17200,2026-06-15T13:59:51.840+09:00, 0.742E-02, 121.30935, 0.34015E+04
   17300,2026-06-15T14:00:11.797+09:00, 0.709E-02, 122.04851, 0.34213E+04
   17400,2026-06-15T14:00:31.810+09:00, 0.690E-02, 122.76795, 0.34412E+04
   17500,2026-06-15T14:00:51.502+09:00, 0.694E-02, 123.50477, 0.34607E+04
   17600,2026-06-15T14:01:10.840+09:00, 0.715E-02, 124.14569, 0.34798E+04
   17700,2026-06-15T14:01:30.696+09:00, 0.759E-02, 124.84194, 0.34996E+04
   17800,2026-06-15T14:01:50.557+09:00, 0.596E-02, 125.55746, 0.35193E+04
   17900,2026-06-15T14:02:10.265+09:00, 0.669E-02, 126.28202, 0.35388E+04
   18000,2026-06-15T14:02:30.177+09:00, 0.708E-02, 126.93876, 0.35586E+04
   18100,2026-06-15T14:02:49.948+09:00, 0.720E-02, 127.65157, 0.35782E+04
   18200,2026-06-15T14:03:09.621+09:00, 0.781E-02, 128.40726, 0.35977E+04
   18300,2026-06-15T14:03:29.325+09:00, 0.671E-02, 129.20147, 0.36173E+04
   18400,2026-06-15T14:03:49.141+09:00, 0.865E-02, 129.94136, 0.36370E+04
   18500,2026-06-15T14:04:08.917+09:00, 0.750E-02, 130.73855, 0.36566E+04
   18600,2026-06-15T14:04:28.655+09:00, 0.685E-02, 131.42422, 0.36762E+04
   18700,2026-06-15T14:04:48.283+09:00, 0.679E-02, 132.19111, 0.36957E+04
   18800,2026-06-15T14:05:07.961+09:00, 0.821E-02, 132.93303, 0.37152E+04
   18900,2026-06-15T14:05:27.754+09:00, 0.785E-02, 133.72206, 0.37348E+04
   19000,2026-06-15T14:05:47.490+09:00, 0.766E-02, 134.47468, 0.37544E+04
   19100,2026-06-15T14:06:07.303+09:00, 0.714E-02, 135.15961, 0.37741E+04
   19200,2026-06-15T14:06:26.965+09:00, 0.717E-02, 135.83859, 0.37936E+04
   19300,2026-06-15T14:06:46.724+09:00, 0.725E-02, 136.46052, 0.38132E+04
   19400,2026-06-15T14:07:06.598+09:00, 0.622E-02, 137.15426, 0.38330E+04
   19500,2026-06-15T14:07:26.337+09:00, 0.611E-02, 137.78947, 0.38525E+04
   19600,2026-06-15T14:07:45.995+09:00, 0.756E-02, 138.48160, 0.38721E+04
   19700,2026-06-15T14:08:05.835+09:00, 0.795E-02, 139.22598, 0.38918E+04
   19800,2026-06-15T14:08:25.676+09:00, 0.711E-02, 139.92253, 0.39115E+04
   19900,2026-06-15T14:08:45.531+09:00, 0.711E-02, 140.63366, 0.39312E+04
   20000,2026-06-15T14:09:05.335+09:00, 0.674E-02, 141.36729, 0.39508E+04
   20100,2026-06-15T14:09:25.166+09:00, 0.782E-02, 142.09887, 0.39705E+04
   20200,2026-06-15T14:09:44.777+09:00, 0.721E-02, 142.86011, 0.39900E+04
   20300,2026-06-15T14:10:04.575+09:00, 0.696E-02, 143.57283, 0.40097E+04
   20400,2026-06-15T14:10:24.365+09:00, 0.805E-02, 144.27711, 0.40293E+04
   20500,2026-06-15T14:10:44.167+09:00, 0.622E-02, 145.01138, 0.40490E+04
   20600,2026-06-15T14:11:03.951+09:00, 0.674E-02, 145.68776, 0.40687E+04
   20700,2026-06-15T14:11:23.733+09:00, 0.797E-02, 146.41193, 0.40883E+04
   20800,2026-06-15T14:11:43.504+09:00, 0.760E-02, 147.17221, 0.41080E+04
   20900,2026-06-15T14:12:03.549+09:00, 0.739E-02, 147.89353, 0.41279E+04
   21000,2026-06-15T14:12:23.225+09:00, 0.737E-02, 148.66820, 0.41474E+04
   21100,2026-06-15T14:12:42.939+09:00, 0.894E-02, 149.38977, 0.41670E+04
   21200,2026-06-15T14:13:02.769+09:00, 0.833E-02, 150.19120, 0.41867E+04
   21300,2026-06-15T14:13:22.656+09:00, 0.683E-02, 150.93859, 0.42064E+04
   21400,2026-06-15T14:13:42.259+09:00, 0.800E-02, 151.68049, 0.42259E+04
   21500,2026-06-15T14:14:01.982+09:00, 0.796E-02, 152.44063, 0.42455E+04
   21600,2026-06-15T14:14:21.753+09:00, 0.845E-02, 153.18027, 0.42652E+04
   21700,2026-06-15T14:14:41.498+09:00, 0.746E-02, 153.91579, 0.42848E+04
   21800,2026-06-15T14:15:01.183+09:00, 0.728E-02, 154.63606, 0.43044E+04
   21900,2026-06-15T14:15:20.918+09:00, 0.792E-02, 155.37317, 0.43240E+04
   22000,2026-06-15T14:15:40.746+09:00, 0.770E-02, 156.14796, 0.43437E+04
   22100,2026-06-15T14:16:00.347+09:00, 0.729E-02, 156.88794, 0.43632E+04
   22200,2026-06-15T14:16:20.118+09:00, 0.840E-02, 157.66950, 0.43828E+04
   22300,2026-06-15T14:16:40.034+09:00, 0.685E-02, 158.37486, 0.44026E+04
   22400,2026-06-15T14:16:59.817+09:00, 0.799E-02, 159.10923, 0.44223E+04
   22500,2026-06-15T14:17:19.233+09:00, 0.783E-02, 159.88291, 0.44416E+04
   22600,2026-06-15T14:17:39.070+09:00, 0.808E-02, 160.68029, 0.44613E+04
   22700,2026-06-15T14:17:58.760+09:00, 0.776E-02, 161.45514, 0.44808E+04
   22800,2026-06-15T14:18:18.557+09:00, 0.788E-02, 162.26679, 0.45005E+04
   22900,2026-06-15T14:18:38.254+09:00, 0.811E-02, 163.06545, 0.45200E+04
   23000,2026-06-15T14:18:57.969+09:00, 0.709E-02, 163.81615, 0.45396E+04
   23100,2026-06-15T14:19:17.978+09:00, 0.699E-02, 164.47574, 0.45595E+04
   23200,2026-06-15T14:19:37.782+09:00, 0.788E-02, 165.21458, 0.45792E+04
   23300,2026-06-15T14:19:57.590+09:00, 0.712E-02, 165.91555, 0.45988E+04
   23400,2026-06-15T14:20:17.365+09:00, 0.739E-02, 166.61349, 0.46185E+04
   23500,2026-06-15T14:20:37.172+09:00, 0.777E-02, 167.35128, 0.46381E+04
   23600,2026-06-15T14:20:56.787+09:00, 0.759E-02, 168.10042, 0.46576E+04
   23700,2026-06-15T14:21:16.314+09:00, 0.810E-02, 168.88068, 0.46770E+04
   23800,2026-06-15T14:21:36.072+09:00, 0.788E-02, 169.66005, 0.46966E+04
   23900,2026-06-15T14:21:55.778+09:00, 0.686E-02, 170.44299, 0.47162E+04
   24000,2026-06-15T14:22:15.412+09:00, 0.737E-02, 171.17121, 0.47357E+04
   24100,2026-06-15T14:22:35.088+09:00, 0.700E-02, 171.87388, 0.47553E+04
   24200,2026-06-15T14:22:54.863+09:00, 0.758E-02, 172.63462, 0.47749E+04
   24300,2026-06-15T14:23:14.567+09:00, 0.758E-02, 173.38772, 0.47945E+04
   24400,2026-06-15T14:23:34.269+09:00, 0.723E-02, 174.07646, 0.48141E+04
   24500,2026-06-15T14:23:53.827+09:00, 0.747E-02, 174.89261, 0.48335E+04
   24600,2026-06-15T14:24:13.396+09:00, 0.724E-02, 175.59323, 0.48530E+04
   24700,2026-06-15T14:24:33.074+09:00, 0.771E-02, 176.39166, 0.48726E+04
   24800,2026-06-15T14:24:52.693+09:00, 0.827E-02, 177.17879, 0.48921E+04
   24900,2026-06-15T14:25:12.392+09:00, 0.833E-02, 177.94354, 0.49116E+04
   25000,2026-06-15T14:25:32.111+09:00, 0.631E-02, 178.72274, 0.49312E+04
   25100,2026-06-15T14:25:51.578+09:00, 0.738E-02, 179.38944, 0.49506E+04
   25200,2026-06-15T14:26:11.354+09:00, 0.836E-02, 180.10749, 0.49702E+04
   25300,2026-06-15T14:26:30.839+09:00, 0.802E-02, 180.92653, 0.49896E+04
   25400,2026-06-15T14:26:50.823+09:00, 0.768E-02, 181.67426, 0.50094E+04
   25500,2026-06-15T14:27:10.480+09:00, 0.734E-02, 182.39315, 0.50289E+04
   25600,2026-06-15T14:27:30.228+09:00, 0.683E-02, 183.09028, 0.50486E+04
   25700,2026-06-15T14:27:50.070+09:00, 0.683E-02, 183.80879, 0.50683E+04
   25800,2026-06-15T14:28:09.423+09:00, 0.768E-02, 184.56023, 0.50875E+04
   25900,2026-06-15T14:28:29.017+09:00, 0.779E-02, 185.34401, 0.51070E+04
   26000,2026-06-15T14:28:48.625+09:00, 0.752E-02, 186.14964, 0.51264E+04
   26100,2026-06-15T14:29:08.307+09:00, 0.828E-02, 186.90703, 0.51460E+04
   26200,2026-06-15T14:29:28.106+09:00, 0.736E-02, 187.63922, 0.51656E+04
   26300,2026-06-15T14:29:47.768+09:00, 0.735E-02, 188.35326, 0.51852E+04
   26400,2026-06-15T14:30:07.367+09:00, 0.750E-02, 189.09686, 0.52046E+04
   26500,2026-06-15T14:30:27.025+09:00, 0.695E-02, 189.84658, 0.52242E+04
   26600,2026-06-15T14:30:46.639+09:00, 0.741E-02, 190.61743, 0.52436E+04
   26700,2026-06-15T14:31:06.137+09:00, 0.779E-02, 191.34980, 0.52630E+04
   26800,2026-06-15T14:31:25.835+09:00, 0.737E-02, 192.08407, 0.52826E+04
   26900,2026-06-15T14:31:45.507+09:00, 0.679E-02, 192.82200, 0.53021E+04
   27000,2026-06-15T14:32:05.297+09:00, 0.770E-02, 193.50483, 0.53218E+04
   27100,2026-06-15T14:32:25.055+09:00, 0.770E-02, 194.27522, 0.53414E+04
   27200,2026-06-15T14:32:44.897+09:00, 0.734E-02, 195.00992, 0.53612E+04
   27300,2026-06-15T14:33:04.661+09:00, 0.747E-02, 195.73982, 0.53808E+04
   27400,2026-06-15T14:33:24.253+09:00, 0.817E-02, 196.49319, 0.54003E+04
   27500,2026-06-15T14:33:43.785+09:00, 0.861E-02, 197.30835, 0.54197E+04
   27600,2026-06-15T14:34:03.235+09:00, 0.900E-02, 198.13173, 0.54390E+04
   27700,2026-06-15T14:34:22.718+09:00, 0.673E-02, 198.91879, 0.54584E+04
   27800,2026-06-15T14:34:42.276+09:00, 0.814E-02, 199.72072, 0.54778E+04
   27900,2026-06-15T14:35:01.980+09:00, 0.799E-02, 200.50626, 0.54974E+04
   28000,2026-06-15T14:35:21.772+09:00, 0.755E-02, 201.28530, 0.55170E+04
   28100,2026-06-15T14:35:41.413+09:00, 0.745E-02, 202.05773, 0.55365E+04
   28200,2026-06-15T14:36:00.937+09:00, 0.873E-02, 202.84307, 0.55559E+04
   28300,2026-06-15T14:36:20.676+09:00, 0.629E-02, 203.62476, 0.55755E+04
   28400,2026-06-15T14:36:40.375+09:00, 0.807E-02, 204.34459, 0.55951E+04
   28500,2026-06-15T14:37:00.165+09:00, 0.681E-02, 205.06760, 0.56147E+04
