Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 5.452E+00, 3.554E+02, 1.742E+02, 2.804E+02, 4.013E+01, 1.051E+02, 1.523E+02, 1.324E-02, 1.273E+02, 7.273E+00, 2.994E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.278E+03
    1, 7.958E+00, 3.119E+02, 1.551E+02, 2.393E+02, 4.022E+01, 8.522E+01, 1.556E+02, 1.229E-02, 1.037E+02, 2.745E+01, 1.510E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.278E+03
    2, 4.536E+00, 3.338E+02, 1.702E+02, 2.862E+02, 4.049E+01, 8.707E+01, 1.516E+02, 1.338E-02, 1.193E+02, 5.410E+00, 7.895E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.278E+03
    3, 1.392E+01, 2.829E+02, 1.555E+02, 2.429E+02, 3.992E+01, 6.737E+01, 1.613E+02, 1.448E-02, 9.321E+01, 6.162E+00, 2.143E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.278E+03
