,,s,s,s
    2400,2026-07-04T11:39:24.792+09:00, 0.535E-02,  19.09043, 0.21452E+04
    2500,2026-07-04T11:40:44.951+09:00, 0.527E-02,  19.64685, 0.22236E+04
    2600,2026-07-04T11:42:31.430+09:00, 0.563E-02,  20.21628, 0.23189E+04
    2700,2026-07-04T11:43:50.714+09:00, 0.604E-02,  20.79374, 0.23970E+04
    2800,2026-07-04T11:45:11.309+09:00, 0.650E-02,  21.41452, 0.24760E+04
    2900,2026-07-04T11:46:52.216+09:00, 0.567E-02,  22.00343, 0.25667E+04
    3000,2026-07-04T11:48:12.760+09:00, 0.485E-02,  22.60337, 0.26460E+04
    3100,2026-07-04T11:49:34.364+09:00, 0.576E-02,  23.17731, 0.27251E+04
    3200,2026-07-04T11:50:57.372+09:00, 0.566E-02,  23.76138, 0.28038E+04
    3300,2026-07-04T11:52:56.632+09:00, 0.597E-02,  24.33809, 0.29086E+04
    3400,2026-07-04T11:54:22.445+09:00, 0.594E-02,  24.94580, 0.29894E+04
    3500,2026-07-04T11:55:45.947+09:00, 0.613E-02,  25.56751, 0.30692E+04
    3600,2026-07-04T11:57:28.580+09:00, 0.721E-02,  26.17655, 0.31609E+04
    3700,2026-07-04T11:58:55.099+09:00, 0.619E-02,  26.80550, 0.32416E+04
    3800,2026-07-04T12:00:15.966+09:00, 0.548E-02,  27.43394, 0.33209E+04
    3900,2026-07-04T12:01:58.972+09:00, 0.722E-02,  28.09070, 0.34124E+04
    4000,2026-07-04T12:03:18.737+09:00, 0.643E-02,  28.79027, 0.34911E+04
    4100,2026-07-04T12:04:42.150+09:00, 0.778E-02,  29.49705, 0.35712E+04
    4200,2026-07-04T12:06:39.569+09:00, 0.681E-02,  30.20918, 0.36718E+04
    4300,2026-07-04T12:08:01.663+09:00, 0.659E-02,  30.92923, 0.37517E+04
    4400,2026-07-04T12:09:28.301+09:00, 0.550E-02,  31.53256, 0.38313E+04
    4500,2026-07-04T12:11:08.819+09:00, 0.733E-02,  32.21820, 0.39185E+04
    4600,2026-07-04T12:12:28.962+09:00, 0.798E-02,  32.95096, 0.39967E+04
    4700,2026-07-04T12:13:53.993+09:00, 0.708E-02,  33.67336, 0.40756E+04
    4800,2026-07-04T12:15:34.015+09:00, 0.692E-02,  34.41640, 0.41631E+04
    4900,2026-07-04T12:16:59.950+09:00, 0.790E-02,  35.10725, 0.42434E+04
    5000,2026-07-04T12:18:23.526+09:00, 0.747E-02,  35.80956, 0.43232E+04
    5100,2026-07-04T12:20:02.252+09:00, 0.712E-02,  36.52682, 0.44093E+04
    5200,2026-07-04T12:21:24.897+09:00, 0.677E-02,  37.25426, 0.44894E+04
    5300,2026-07-04T12:22:46.421+09:00, 0.720E-02,  37.95052, 0.45684E+04
    5400,2026-07-04T12:24:28.227+09:00, 0.720E-02,  38.67022, 0.46554E+04
    5500,2026-07-04T12:25:49.443+09:00, 0.782E-02,  39.39499, 0.47336E+04
    5600,2026-07-04T12:27:34.286+09:00, 0.826E-02,  40.13184, 0.48251E+04
    5700,2026-07-04T12:28:58.536+09:00, 0.865E-02,  40.91928, 0.49041E+04
    5800,2026-07-04T12:30:20.493+09:00, 0.677E-02,  41.67975, 0.49838E+04
    5900,2026-07-04T12:32:01.891+09:00, 0.732E-02,  42.42149, 0.50706E+04
    6000,2026-07-04T12:33:25.506+09:00, 0.692E-02,  43.23190, 0.51506E+04
    6100,2026-07-04T12:34:46.354+09:00, 0.687E-02,  43.97336, 0.52289E+04
    6200,2026-07-04T12:36:36.853+09:00, 0.741E-02,  44.71410, 0.53245E+04
    6300,2026-07-04T12:38:00.575+09:00, 0.744E-02,  45.46907, 0.54043E+04
    6400,2026-07-04T12:39:38.457+09:00, 0.722E-02,  46.18991, 0.54903E+04
    6500,2026-07-04T12:41:00.434+09:00, 0.755E-02,  46.91051, 0.55687E+04
    6600,2026-07-04T12:42:23.653+09:00, 0.794E-02,  47.62596, 0.56476E+04
    6700,2026-07-04T12:44:03.060+09:00, 0.759E-02,  48.43806, 0.57337E+04
    6800,2026-07-04T12:45:24.989+09:00, 0.721E-02,  49.19766, 0.58133E+04
    6900,2026-07-04T12:46:48.353+09:00, 0.811E-02,  49.98250, 0.58932E+04
    7000,2026-07-04T12:48:25.546+09:00, 0.845E-02,  50.73453, 0.59782E+04
    7100,2026-07-04T12:49:47.940+09:00, 0.806E-02,  51.53077, 0.60573E+04
    7200,2026-07-04T12:51:33.237+09:00, 0.806E-02,  52.33701, 0.61431E+04
    7300,2026-07-04T12:52:56.184+09:00, 0.866E-02,  53.16643, 0.62216E+04
    7400,2026-07-04T12:54:18.192+09:00, 0.824E-02,  53.98149, 0.63006E+04
    7500,2026-07-04T12:55:56.752+09:00, 0.809E-02,  54.80816, 0.63869E+04
    7600,2026-07-04T12:57:18.065+09:00, 0.704E-02,  55.59111, 0.64652E+04
    7700,2026-07-04T12:58:54.614+09:00, 0.732E-02,  56.39162, 0.65507E+04
    7800,2026-07-04T13:00:19.645+09:00, 0.791E-02,  57.17339, 0.66314E+04
    7900,2026-07-04T13:01:45.880+09:00, 0.777E-02,  57.97519, 0.67106E+04
    8000,2026-07-04T13:03:22.476+09:00, 0.701E-02,  58.70728, 0.67955E+04
    8100,2026-07-04T13:04:44.235+09:00, 0.933E-02,  59.49148, 0.68734E+04
    8200,2026-07-04T13:06:24.995+09:00, 0.877E-02,  60.31026, 0.69591E+04
    8300,2026-07-04T13:07:48.772+09:00, 0.743E-02,  61.08075, 0.70397E+04
    8400,2026-07-04T13:09:10.241+09:00, 0.805E-02,  61.85690, 0.71189E+04
    8500,2026-07-04T13:10:47.259+09:00, 0.668E-02,  62.56511, 0.72043E+04
    8600,2026-07-04T13:12:08.673+09:00, 0.790E-02,  63.35094, 0.72826E+04
    8700,2026-07-04T13:13:48.451+09:00, 0.735E-02,  64.11295, 0.73696E+04
    8800,2026-07-04T13:15:10.275+09:00, 0.809E-02,  64.88988, 0.74480E+04
    8900,2026-07-04T13:16:38.079+09:00, 0.779E-02,  65.69115, 0.75279E+04
    9000,2026-07-04T13:18:18.511+09:00, 0.771E-02,  66.51449, 0.76179E+04
    9100,2026-07-04T13:19:41.375+09:00, 0.777E-02,  67.31704, 0.76972E+04
    9200,2026-07-04T13:21:18.825+09:00, 0.676E-02,  68.02394, 0.77824E+04
    9300,2026-07-04T13:22:40.868+09:00, 0.717E-02,  68.73744, 0.78612E+04
    9400,2026-07-04T13:24:00.844+09:00, 0.771E-02,  69.47020, 0.79381E+04
    9500,2026-07-04T13:25:36.730+09:00, 0.742E-02,  70.27530, 0.80213E+04
    9600,2026-07-04T13:26:57.285+09:00, 0.756E-02,  71.14997, 0.80994E+04
    9700,2026-07-04T13:28:20.174+09:00, 0.800E-02,  71.99577, 0.81786E+04
    9800,2026-07-04T13:29:59.652+09:00, 0.707E-02,  72.72156, 0.82640E+04
    9900,2026-07-04T13:31:22.942+09:00, 0.906E-02,  73.50662, 0.83428E+04
   10000,2026-07-04T13:33:03.579+09:00, 0.810E-02,  74.32732, 0.84271E+04
   10100,2026-07-04T13:34:24.117+09:00, 0.891E-02,  75.19414, 0.85050E+04
   10200,2026-07-04T13:36:19.491+09:00, 0.876E-02,  76.07766, 0.86018E+04
   10300,2026-07-04T13:37:40.074+09:00, 0.858E-02,  76.90886, 0.86799E+04
   10400,2026-07-04T13:39:05.087+09:00, 0.823E-02,  77.76250, 0.87595E+04
   10500,2026-07-04T13:40:52.611+09:00, 0.742E-02,  78.55142, 0.88507E+04
   10600,2026-07-04T13:42:15.571+09:00, 0.717E-02,  79.30798, 0.89296E+04
   10700,2026-07-04T13:44:04.082+09:00, 0.760E-02,  80.04179, 0.90191E+04
   10800,2026-07-04T13:45:27.391+09:00, 0.782E-02,  80.75582, 0.90989E+04
   10900,2026-07-04T13:46:47.957+09:00, 0.861E-02,  81.61094, 0.91770E+04
   11000,2026-07-04T13:48:39.596+09:00, 0.745E-02,  82.44960, 0.92678E+04
   11100,2026-07-04T13:50:02.438+09:00, 0.790E-02,  83.21800, 0.93477E+04
   11200,2026-07-04T13:51:44.121+09:00, 0.840E-02,  84.04505, 0.94377E+04
   11300,2026-07-04T13:53:07.306+09:00, 0.752E-02,  84.81045, 0.95168E+04
   11400,2026-07-04T13:54:28.945+09:00, 0.815E-02,  85.58937, 0.95958E+04
   11500,2026-07-04T13:56:12.874+09:00, 0.853E-02,  86.40902, 0.96807E+04
   11600,2026-07-04T13:57:34.937+09:00, 0.746E-02,  87.24619, 0.97598E+04
   11700,2026-07-04T13:59:11.490+09:00, 0.840E-02,  88.03433, 0.98435E+04
   11800,2026-07-04T14:00:33.977+09:00, 0.784E-02,  88.79902, 0.99215E+04
   11900,2026-07-04T14:01:57.865+09:00, 0.830E-02,  89.69329, 0.99991E+04
   12000,2026-07-04T14:03:35.433+09:00, 0.803E-02,  90.54092, 0.10085E+05
   12100,2026-07-04T14:04:59.932+09:00, 0.763E-02,  91.30566, 0.10165E+05
   12200,2026-07-04T14:06:37.678+09:00, 0.828E-02,  92.10617, 0.10250E+05
   12300,2026-07-04T14:08:01.386+09:00, 0.893E-02,  92.88534, 0.10330E+05
   12400,2026-07-04T14:09:23.384+09:00, 0.958E-02,  93.73524, 0.10409E+05
   12500,2026-07-04T14:11:06.373+09:00, 0.678E-02,  94.53231, 0.10498E+05
   12600,2026-07-04T14:12:27.693+09:00, 0.807E-02,  95.29424, 0.10576E+05
   12700,2026-07-04T14:14:07.897+09:00, 0.773E-02,  96.08134, 0.10662E+05
   12800,2026-07-04T14:15:32.087+09:00, 0.763E-02,  96.89462, 0.10741E+05
   12900,2026-07-04T14:16:51.830+09:00, 0.839E-02,  97.69458, 0.10819E+05
   13000,2026-07-04T14:18:30.089+09:00, 0.892E-02,  98.59774, 0.10906E+05
   13100,2026-07-04T14:19:53.783+09:00, 0.858E-02,  99.38679, 0.10985E+05
   13200,2026-07-04T14:21:30.472+09:00, 0.771E-02, 100.19155, 0.11068E+05
   13300,2026-07-04T14:22:53.359+09:00, 0.815E-02, 100.99344, 0.11148E+05
   13400,2026-07-04T14:24:15.824+09:00, 0.876E-02, 101.84322, 0.11227E+05
   13500,2026-07-04T14:25:54.571+09:00, 0.810E-02, 102.67332, 0.11314E+05
   13600,2026-07-04T14:27:19.504+09:00, 0.713E-02, 103.38923, 0.11394E+05
   13700,2026-07-04T14:28:58.581+09:00, 0.784E-02, 104.15430, 0.11476E+05
   13800,2026-07-04T14:30:21.223+09:00, 0.863E-02, 104.98959, 0.11556E+05
   13900,2026-07-04T14:31:46.537+09:00, 0.872E-02, 105.83121, 0.11635E+05
   14000,2026-07-04T14:33:25.436+09:00, 0.838E-02, 106.59910, 0.11720E+05
   14100,2026-07-04T14:34:49.135+09:00, 0.635E-02, 107.35708, 0.11799E+05
   14200,2026-07-04T14:36:23.168+09:00, 0.769E-02, 108.09800, 0.11881E+05
   14300,2026-07-04T14:37:44.594+09:00, 0.735E-02, 108.90215, 0.11960E+05
   14400,2026-07-04T14:39:05.966+09:00, 0.775E-02, 109.66386, 0.12039E+05
   14500,2026-07-04T14:40:48.193+09:00, 0.852E-02, 110.45157, 0.12123E+05
   14600,2026-07-04T14:42:12.571+09:00, 0.861E-02, 111.33267, 0.12200E+05
   14700,2026-07-04T14:43:46.338+09:00, 0.746E-02, 112.13685, 0.12283E+05
   14800,2026-07-04T14:45:08.368+09:00, 0.833E-02, 112.99776, 0.12361E+05
   14900,2026-07-04T14:46:32.222+09:00, 0.801E-02, 113.81498, 0.12441E+05
   15000,2026-07-04T14:48:08.248+09:00, 0.736E-02, 114.57466, 0.12527E+05
   15100,2026-07-04T14:49:33.409+09:00, 0.864E-02, 115.40350, 0.12606E+05
   15200,2026-07-04T14:51:05.577+09:00, 0.864E-02, 116.26724, 0.12688E+05
   15300,2026-07-04T14:52:29.787+09:00, 0.818E-02, 117.09505, 0.12767E+05
   15400,2026-07-04T14:53:50.527+09:00, 0.989E-02, 117.99313, 0.12845E+05
   15500,2026-07-04T14:55:28.201+09:00, 0.768E-02, 118.90804, 0.12930E+05
   15600,2026-07-04T14:56:50.494+09:00, 0.820E-02, 119.65629, 0.13010E+05
   15700,2026-07-04T14:58:28.075+09:00, 0.779E-02, 120.42663, 0.13097E+05
   15800,2026-07-04T14:59:50.771+09:00, 0.927E-02, 121.20991, 0.13176E+05
   15900,2026-07-04T15:01:29.566+09:00, 0.853E-02, 122.04164, 0.13261E+05
   16000,2026-07-04T15:02:50.588+09:00, 0.765E-02, 122.84781, 0.13339E+05
   16100,2026-07-04T15:04:12.238+09:00, 0.920E-02, 123.70821, 0.13418E+05
   16200,2026-07-04T15:05:42.726+09:00, 0.778E-02, 124.52445, 0.13500E+05
   16300,2026-07-04T15:07:06.455+09:00, 0.830E-02, 125.40117, 0.13579E+05
   16400,2026-07-04T15:08:40.063+09:00, 0.974E-02, 126.27819, 0.13662E+05
   16500,2026-07-04T15:10:05.189+09:00, 0.779E-02, 127.17452, 0.13742E+05
   16600,2026-07-04T15:11:26.168+09:00, 0.724E-02, 127.92881, 0.13820E+05
   16700,2026-07-04T15:13:04.088+09:00, 0.784E-02, 128.74504, 0.13909E+05
   16800,2026-07-04T15:14:28.024+09:00, 0.696E-02, 129.51925, 0.13989E+05
   16900,2026-07-04T15:16:02.068+09:00, 0.926E-02, 130.34720, 0.14072E+05
   17000,2026-07-04T15:17:25.052+09:00, 0.788E-02, 131.10650, 0.14151E+05
   17100,2026-07-04T15:18:47.823+09:00, 0.847E-02, 131.90083, 0.14229E+05
   17200,2026-07-04T15:20:22.005+09:00, 0.916E-02, 132.75985, 0.14313E+05
   17300,2026-07-04T15:21:46.805+09:00, 0.864E-02, 133.61719, 0.14391E+05
   17400,2026-07-04T15:23:21.723+09:00, 0.854E-02, 134.51162, 0.14476E+05
   17500,2026-07-04T15:24:46.455+09:00, 0.921E-02, 135.39754, 0.14555E+05
   17600,2026-07-04T15:26:22.021+09:00, 0.835E-02, 136.28592, 0.14642E+05
   17700,2026-07-04T15:27:45.072+09:00, 0.813E-02, 137.16817, 0.14720E+05
   17800,2026-07-04T15:29:10.726+09:00, 0.771E-02, 137.96669, 0.14800E+05
   17900,2026-07-04T15:30:42.858+09:00, 0.837E-02, 138.75328, 0.14882E+05
   18000,2026-07-04T15:32:03.863+09:00, 0.814E-02, 139.55457, 0.14961E+05
   18100,2026-07-04T15:33:39.571+09:00, 0.776E-02, 140.27551, 0.15045E+05
   18200,2026-07-04T15:35:02.878+09:00, 0.726E-02, 141.08219, 0.15125E+05
   18300,2026-07-04T15:36:25.243+09:00, 0.785E-02, 141.81872, 0.15204E+05
   18400,2026-07-04T15:38:02.145+09:00, 0.742E-02, 142.61961, 0.15290E+05
   18500,2026-07-04T15:39:25.232+09:00, 0.817E-02, 143.37165, 0.15369E+05
   18600,2026-07-04T15:40:57.710+09:00, 0.888E-02, 144.24740, 0.15452E+05
   18700,2026-07-04T15:42:20.935+09:00, 0.876E-02, 145.08892, 0.15532E+05
   18800,2026-07-04T15:43:41.142+09:00, 0.753E-02, 145.93766, 0.15610E+05
   18900,2026-07-04T15:45:15.174+09:00, 0.809E-02, 146.77297, 0.15693E+05
   19000,2026-07-04T15:46:38.503+09:00, 0.833E-02, 147.61062, 0.15772E+05
   19100,2026-07-04T15:48:11.899+09:00, 0.819E-02, 148.42501, 0.15852E+05
   19200,2026-07-04T15:49:33.568+09:00, 0.967E-02, 149.28666, 0.15932E+05
   19300,2026-07-04T15:51:10.898+09:00, 0.736E-02, 150.11726, 0.16018E+05
   19400,2026-07-04T15:52:32.729+09:00, 0.804E-02, 150.88249, 0.16095E+05
   19500,2026-07-04T15:53:54.349+09:00, 0.857E-02, 151.69356, 0.16174E+05
   19600,2026-07-04T15:55:35.572+09:00, 0.743E-02, 152.44297, 0.16262E+05
   19700,2026-07-04T15:56:56.426+09:00, 0.848E-02, 153.28514, 0.16340E+05
   19800,2026-07-04T15:58:34.025+09:00, 0.723E-02, 154.05674, 0.16424E+05
   19900,2026-07-04T15:59:56.799+09:00, 0.766E-02, 154.79583, 0.16503E+05
   20000,2026-07-04T16:01:20.029+09:00, 0.844E-02, 155.63803, 0.16581E+05
   20100,2026-07-04T16:02:56.976+09:00, 0.755E-02, 156.44316, 0.16668E+05
   20200,2026-07-04T16:04:21.578+09:00, 0.780E-02, 157.29872, 0.16746E+05
   20300,2026-07-04T16:05:54.518+09:00, 0.943E-02, 158.19072, 0.16828E+05
   20400,2026-07-04T16:07:20.119+09:00, 0.728E-02, 158.99955, 0.16908E+05
   20500,2026-07-04T16:08:45.544+09:00, 0.736E-02, 159.73758, 0.16987E+05
   20600,2026-07-04T16:10:18.818+09:00, 0.779E-02, 160.47606, 0.17070E+05
   20700,2026-07-04T16:11:41.783+09:00, 0.855E-02, 161.25763, 0.17148E+05
   20800,2026-07-04T16:13:18.349+09:00, 0.749E-02, 162.02982, 0.17234E+05
   20900,2026-07-04T16:14:42.048+09:00, 0.803E-02, 162.82916, 0.17312E+05
   21000,2026-07-04T16:16:04.893+09:00, 0.846E-02, 163.67583, 0.17392E+05
   21100,2026-07-04T16:17:38.842+09:00, 0.708E-02, 164.53744, 0.17474E+05
   21200,2026-07-04T16:19:00.883+09:00, 0.696E-02, 165.36763, 0.17553E+05
   21300,2026-07-04T16:20:34.870+09:00, 0.766E-02, 166.09580, 0.17637E+05
   21400,2026-07-04T16:21:54.215+09:00, 0.927E-02, 166.96334, 0.17714E+05
   21500,2026-07-04T16:23:17.486+09:00, 0.915E-02, 167.83653, 0.17792E+05
   21600,2026-07-04T16:24:52.982+09:00, 0.796E-02, 168.67587, 0.17877E+05
   21700,2026-07-04T16:26:15.572+09:00, 0.948E-02, 169.56199, 0.17956E+05
   21800,2026-07-04T16:27:48.294+09:00, 0.743E-02, 170.38760, 0.18038E+05
   21900,2026-07-04T16:29:11.596+09:00, 0.957E-02, 171.23801, 0.18118E+05
   22000,2026-07-04T16:30:55.560+09:00, 0.746E-02, 172.10133, 0.18209E+05
   22100,2026-07-04T16:32:15.459+09:00, 0.821E-02, 172.87056, 0.18287E+05
   22200,2026-07-04T16:33:36.748+09:00, 0.779E-02, 173.69023, 0.18365E+05
   22300,2026-07-04T16:35:10.259+09:00, 0.779E-02, 174.46932, 0.18449E+05
   22400,2026-07-04T16:36:31.997+09:00, 0.753E-02, 175.23197, 0.18528E+05
   22500,2026-07-04T16:38:07.165+09:00, 0.780E-02, 176.01262, 0.18613E+05
   22600,2026-07-04T16:39:31.192+09:00, 0.819E-02, 176.83714, 0.18692E+05
   22700,2026-07-04T16:40:52.556+09:00, 0.819E-02, 177.65591, 0.18771E+05
   22800,2026-07-04T16:42:24.243+09:00, 0.730E-02, 178.45335, 0.18852E+05
   22900,2026-07-04T16:43:49.081+09:00, 0.871E-02, 179.29956, 0.18931E+05
   23000,2026-07-04T16:45:34.136+09:00, 0.831E-02, 180.10485, 0.19016E+05
   23100,2026-07-04T16:46:56.716+09:00, 0.884E-02, 180.92339, 0.19094E+05
   23200,2026-07-04T16:48:20.414+09:00, 0.884E-02, 181.80770, 0.19174E+05
   23300,2026-07-04T16:49:56.830+09:00, 0.768E-02, 182.61551, 0.19257E+05
   23400,2026-07-04T16:51:18.521+09:00, 0.727E-02, 183.33422, 0.19336E+05
   23500,2026-07-04T16:52:52.696+09:00, 0.764E-02, 184.15054, 0.19419E+05
   23600,2026-07-04T16:54:17.326+09:00, 0.786E-02, 184.96046, 0.19498E+05
   23700,2026-07-04T16:55:43.439+09:00, 0.951E-02, 185.83259, 0.19578E+05
   23800,2026-07-04T16:57:16.713+09:00, 0.795E-02, 186.62482, 0.19659E+05
   23900,2026-07-04T16:58:38.575+09:00, 0.764E-02, 187.50003, 0.19737E+05
   24000,2026-07-04T17:00:16.251+09:00, 0.925E-02, 188.34545, 0.19820E+05
   24100,2026-07-04T17:01:39.388+09:00, 0.784E-02, 189.18691, 0.19900E+05
   24200,2026-07-04T17:03:19.811+09:00, 0.847E-02, 190.00054, 0.19986E+05
   24300,2026-07-04T17:04:42.055+09:00, 0.891E-02, 190.91255, 0.20064E+05
   24400,2026-07-04T17:06:05.555+09:00, 0.896E-02, 191.81968, 0.20142E+05
   24500,2026-07-04T17:07:40.218+09:00, 0.844E-02, 192.62810, 0.20226E+05
   24600,2026-07-04T17:09:02.175+09:00, 0.806E-02, 193.44133, 0.20305E+05
   24700,2026-07-04T17:10:34.399+09:00, 0.854E-02, 194.24769, 0.20389E+05
   24800,2026-07-04T17:11:55.261+09:00, 0.926E-02, 195.11126, 0.20467E+05
   24900,2026-07-04T17:13:18.408+09:00, 0.788E-02, 195.95442, 0.20546E+05
   25000,2026-07-04T17:14:54.524+09:00, 0.682E-02, 196.73400, 0.20632E+05
   25100,2026-07-04T17:16:16.524+09:00, 0.999E-02, 197.56717, 0.20710E+05
   25200,2026-07-04T17:17:54.679+09:00, 0.741E-02, 198.30349, 0.20795E+05
   25300,2026-07-04T17:19:17.378+09:00, 0.782E-02, 199.00684, 0.20875E+05
   25400,2026-07-04T17:20:41.794+09:00, 0.861E-02, 199.81357, 0.20953E+05
   25500,2026-07-04T17:22:13.515+09:00, 0.728E-02, 200.58665, 0.21035E+05
   25600,2026-07-04T17:23:36.015+09:00, 0.881E-02, 201.38394, 0.21113E+05
   25700,2026-07-04T17:25:08.724+09:00, 0.731E-02, 202.28042, 0.21195E+05
   25800,2026-07-04T17:26:35.453+09:00, 0.972E-02, 203.13394, 0.21275E+05
   25900,2026-07-04T17:28:11.573+09:00, 0.920E-02, 204.00298, 0.21360E+05
   26000,2026-07-04T17:29:36.517+09:00, 0.794E-02, 204.89098, 0.21439E+05
   26100,2026-07-04T17:30:58.218+09:00, 0.917E-02, 205.73358, 0.21519E+05
   26200,2026-07-04T17:32:37.838+09:00, 0.858E-02, 206.59234, 0.21605E+05
   26300,2026-07-04T17:33:59.398+09:00, 0.834E-02, 207.41604, 0.21683E+05
   26400,2026-07-04T17:35:35.485+09:00, 0.976E-02, 208.32915, 0.21767E+05
   26500,2026-07-04T17:36:59.380+09:00, 0.929E-02, 209.28663, 0.21844E+05
   26600,2026-07-04T17:38:40.797+09:00, 0.920E-02, 210.24372, 0.21928E+05
   26700,2026-07-04T17:40:04.410+09:00, 0.841E-02, 211.06386, 0.22008E+05
   26800,2026-07-04T17:41:25.242+09:00, 0.885E-02, 211.86862, 0.22086E+05
   26900,2026-07-04T17:43:03.093+09:00, 0.842E-02, 212.70286, 0.22172E+05
   27000,2026-07-04T17:44:28.195+09:00, 0.102E-01, 213.62079, 0.22250E+05
   27100,2026-07-04T17:46:04.585+09:00, 0.875E-02, 214.50752, 0.22333E+05
   27200,2026-07-04T17:47:27.794+09:00, 0.856E-02, 215.32595, 0.22411E+05
   27300,2026-07-04T17:49:10.275+09:00, 0.811E-02, 216.14380, 0.22495E+05
   27400,2026-07-04T17:50:31.108+09:00, 0.798E-02, 216.95488, 0.22573E+05
   27500,2026-07-04T17:51:51.937+09:00, 0.773E-02, 217.78725, 0.22651E+05
   27600,2026-07-04T17:53:28.250+09:00, 0.936E-02, 218.66552, 0.22733E+05
   27700,2026-07-04T17:54:50.478+09:00, 0.904E-02, 219.59169, 0.22812E+05
   27800,2026-07-04T17:56:26.341+09:00, 0.980E-02, 220.55000, 0.22895E+05
   27900,2026-07-04T17:57:49.310+09:00, 0.829E-02, 221.34744, 0.22973E+05
   28000,2026-07-04T17:59:29.216+09:00, 0.794E-02, 222.14333, 0.23059E+05
   28100,2026-07-04T18:00:52.144+09:00, 0.807E-02, 222.97106, 0.23138E+05
   28200,2026-07-04T18:02:12.421+09:00, 0.846E-02, 223.80186, 0.23216E+05
   28300,2026-07-04T18:03:46.765+09:00, 0.849E-02, 224.63793, 0.23298E+05
   28400,2026-07-04T18:05:10.112+09:00, 0.851E-02, 225.51975, 0.23376E+05
   28500,2026-07-04T18:06:42.921+09:00, 0.851E-02, 226.37096, 0.23457E+05
