case,dy_tag,dy_m,target_time_s,actual_time_s,time_delta_s,slice_x_m,target_y_m,actual_y_m,n_points,l2_norm_C,rmse_C,max_abs_error_C
d_M5,dy11,1.1,0.0,0.0,0.0,8.132049560546875,2.55,2.5733332802851994,16,580.2683902891357,145.06709757228393,227.45762711864413
d_M5,dy11,1.1,10.0,10.01058292388916,0.010582923889160156,8.132049560546875,2.55,2.5733332802851994,16,569.3679119872475,142.34197799681186,209.16435319286288
d_M5,dy11,1.1,20.0,20.005002975463867,0.0050029754638671875,8.132049560546875,2.55,2.5733332802851994,16,540.0300333664549,135.00750834161371,189.16571885448397
d_M5,dy11,1.1,30.0,30.00124168395996,0.0012416839599609375,8.132049560546875,2.55,2.5733332802851994,16,338.41979029737917,84.60494757434479,107.80183076205319
d_M5,dy11,1.1,40.0,40.006187438964844,0.00618743896484375,8.132049560546875,2.55,2.5733332802851994,16,193.62286231338692,48.40571557834673,70.53589357155117
d_M5,dy11,1.1,50.0,50.00764846801758,0.007648468017578125,8.132049560546875,2.55,2.5733332802851994,16,147.00215310542802,36.750538276357005,55.69194333182981
d_M5,dy11,1.1,60.0,60.00835418701172,0.00835418701171875,8.132049560546875,2.55,2.5733332802851994,16,114.1791244975029,28.544781124375724,59.41932888509282
d_M5,dy11,1.1,70.0,70.00757598876953,0.00757598876953125,8.132049560546875,2.55,2.5733332802851994,16,109.14563797641563,27.286409494103907,58.10889057219651
d_M5,dy11,1.1,80.0,80.00468444824219,0.0046844482421875,8.132049560546875,2.55,2.5733332802851994,16,100.48007436315812,25.12001859078953,57.337306006922915
d_M5,dy11,1.1,90.0,90.00244140625,0.00244140625,8.132049560546875,2.55,2.5733332802851994,16,115.95054104167457,28.987635260418642,60.701800945770024
d_M5,dy11,1.1,100.0,100.00980377197266,0.00980377197265625,8.132049560546875,2.55,2.5733332802851994,16,110.04974875339646,27.512437188349114,55.38636975612777
d_M5,dy11,1.1,110.0,110.0078125,0.0078125,8.132049560546875,2.55,2.5733332802851994,16,97.14312877960438,24.285782194901095,53.89647247477421
d_M5,dy11,1.1,120.0,120.00165557861328,0.00165557861328125,8.132049560546875,2.55,2.5733332802851994,16,130.25432879487533,32.563582198718834,55.913420658364004
d_M5,dy11,1.1,130.0,130.00535583496094,0.0053558349609375,8.132049560546875,2.55,2.5733332802851994,16,137.2463297470291,34.31158243675728,55.709243747843146
d_M5,dy11,1.1,140.0,140.0108184814453,0.0108184814453125,8.132049560546875,2.55,2.5733332802851994,16,144.3043478814367,36.07608697035918,74.00248202254605
d_M5,dy11,1.1,150.0,150.00213623046875,0.00213623046875,8.132049560546875,2.55,2.5733332802851994,16,99.53652943267916,24.88413235816979,53.49050002964959
d_M5,dy11,1.1,160.0,160.00363159179688,0.003631591796875,8.132049560546875,2.55,2.5733332802851994,16,114.33942067439783,28.584855168599457,59.68419731535158
d_M5,dy11,1.1,170.0,170.0038299560547,0.0038299560546875,8.132049560546875,2.55,2.5733332802851994,16,142.82784911925378,35.706962279813446,66.73081757293271
d_M5,dy11,1.1,180.0,180.00369262695312,0.003692626953125,8.132049560546875,2.55,2.5733332802851994,16,126.43985496379591,31.609963740948977,52.3179689637187
d_M5,dy11,1.1,190.0,190.0024871826172,0.0024871826171875,8.132049560546875,2.55,2.5733332802851994,16,109.82819157450423,27.457047893626058,50.16371194597239
d_M5,dy11,1.1,200.0,200.00721740722656,0.0072174072265625,8.132049560546875,2.55,2.5733332802851994,16,95.76280071131607,23.94070017782902,42.86663444728067
d_M5,dy11,1.1,210.0,210.00442504882812,0.004425048828125,8.132049560546875,2.55,2.5733332802851994,16,124.76478822384351,31.191197055960878,54.97341633750858
d_M5,dy11,1.1,220.0,220.0050811767578,0.0050811767578125,8.132049560546875,2.55,2.5733332802851994,16,115.27105165161882,28.817762912904705,46.90505920686492
d_M5,dy11,1.1,230.0,230.00802612304688,0.008026123046875,8.132049560546875,2.55,2.5733332802851994,16,105.68790737829809,26.421976844574523,55.694218126504694
d_M5,dy11,1.1,240.0,240.00572204589844,0.0057220458984375,8.132049560546875,2.55,2.5733332802851994,16,113.12088448979439,28.280221122448598,51.862543992661855
d_M5,dy11,1.1,250.0,250.005615234375,0.005615234375,8.132049560546875,2.55,2.5733332802851994,16,96.18047764808219,24.045119412020547,51.37764608641359
d_M5,dy11,1.1,260.0,260.0086975097656,0.008697509765625,8.132049560546875,2.55,2.5733332802851994,16,128.82455599952868,32.20613899988217,53.32075902594749
d_M5,dy11,1.1,270.0,270.0089416503906,0.008941650390625,8.132049560546875,2.55,2.5733332802851994,16,125.74267964068883,31.43566991017221,57.937557802361965
d_M5,dy11,1.1,280.0,280.01068115234375,0.01068115234375,8.132049560546875,2.55,2.5733332802851994,16,120.70108251462962,30.175270628657405,52.26438533277226
d_M5,dy11,1.1,290.0,290.0057678222656,0.005767822265625,8.132049560546875,2.55,2.5733332802851994,16,149.43445115626815,37.35861278906704,66.68504351830023
d_M5,dy11,1.1,300.0,300.0,0.0,8.132049560546875,2.55,2.5733332802851994,16,124.15254541331282,31.038136353328206,63.701020062980064
dq_M5,dy11,1.1,0.0,0.0,0.0,8.132049560546875,2.55,2.5733332802851994,16,580.2683902891357,145.06709757228393,227.45762711864413
dq_M5,dy11,1.1,10.0,10.006834983825684,0.006834983825683594,8.132049560546875,2.55,2.5733332802851994,16,562.709239381496,140.677309845374,200.37186211966184
dq_M5,dy11,1.1,20.0,20.000368118286133,0.0003681182861328125,8.132049560546875,2.55,2.5733332802851994,16,534.1412263192935,133.53530657982338,190.51093751293124
dq_M5,dy11,1.1,30.0,30.00543975830078,0.00543975830078125,8.132049560546875,2.55,2.5733332802851994,16,303.9359011556184,75.9839752889046,93.49648409175406
dq_M5,dy11,1.1,40.0,40.00568771362305,0.005687713623046875,8.132049560546875,2.55,2.5733332802851994,16,117.17360040750492,29.29340010187623,53.148463420810344
dq_M5,dy11,1.1,50.0,50.007999420166016,0.007999420166015625,8.132049560546875,2.55,2.5733332802851994,16,131.9407703453927,32.98519258634818,59.480551000258075
dq_M5,dy11,1.1,60.0,60.002803802490234,0.002803802490234375,8.132049560546875,2.55,2.5733332802851994,16,143.8327963871137,35.95819909677842,56.33959785303771
dq_M5,dy11,1.1,70.0,70.00408172607422,0.00408172607421875,8.132049560546875,2.55,2.5733332802851994,16,118.24719329414297,29.561798323535744,54.428039076490464
dq_M5,dy11,1.1,80.0,80.00511169433594,0.0051116943359375,8.132049560546875,2.55,2.5733332802851994,16,108.41090463339413,27.10272615834853,54.846946901862125
dq_M5,dy11,1.1,90.0,90.00167846679688,0.001678466796875,8.132049560546875,2.55,2.5733332802851994,16,122.29469780172596,30.57367445043149,50.55213005636306
dq_M5,dy11,1.1,100.0,100.00457000732422,0.00457000732421875,8.132049560546875,2.55,2.5733332802851994,16,172.99403306512824,43.24850826628206,66.04271347262008
dq_M5,dy11,1.1,110.0,110.00169372558594,0.0016937255859375,8.132049560546875,2.55,2.5733332802851994,16,110.35250959463289,27.588127398658223,49.70455427371295
dq_M5,dy11,1.1,120.0,120.00157928466797,0.00157928466796875,8.132049560546875,2.55,2.5733332802851994,16,145.1278725771666,36.28196814429165,52.769219479318394
dq_M5,dy11,1.1,130.0,130.00796508789062,0.007965087890625,8.132049560546875,2.55,2.5733332802851994,16,109.8728808773443,27.468220219336075,51.057415491692666
dq_M5,dy11,1.1,140.0,140.00938415527344,0.0093841552734375,8.132049560546875,2.55,2.5733332802851994,16,131.26664742574675,32.81666185643669,49.309519894637326
dq_M5,dy11,1.1,150.0,150.00335693359375,0.00335693359375,8.132049560546875,2.55,2.5733332802851994,16,139.0220078312823,34.75550195782058,54.19432394693305
dq_M5,dy11,1.1,160.0,160.00360107421875,0.00360107421875,8.132049560546875,2.55,2.5733332802851994,16,74.73583062690555,18.68395765672639,48.604045610624915
dq_M5,dy11,1.1,170.0,170.00840759277344,0.0084075927734375,8.132049560546875,2.55,2.5733332802851994,16,84.4895077375085,21.122376934377126,46.12249005983953
dq_M5,dy11,1.1,180.0,180.00643920898438,0.006439208984375,8.132049560546875,2.55,2.5733332802851994,16,69.84948863730253,17.462372159325632,43.91926410897358
dq_M5,dy11,1.1,190.0,190.00473022460938,0.004730224609375,8.132049560546875,2.55,2.5733332802851994,16,117.03127047850954,29.257817619627385,49.18148829573292
dq_M5,dy11,1.1,200.0,200.0076446533203,0.0076446533203125,8.132049560546875,2.55,2.5733332802851994,16,90.31140124326734,22.577850310816835,45.93538125806267
dq_M5,dy11,1.1,210.0,210.00909423828125,0.00909423828125,8.132049560546875,2.55,2.5733332802851994,16,101.18354718396904,25.29588679599226,47.18199504465246
dq_M5,dy11,1.1,220.0,220.0034942626953,0.0034942626953125,8.132049560546875,2.55,2.5733332802851994,16,101.43963640233301,25.359909100583252,50.476027666512124
dq_M5,dy11,1.1,230.0,230.00086975097656,0.0008697509765625,8.132049560546875,2.55,2.5733332802851994,16,86.17720034335906,21.544300085839765,47.609401238332744
dq_M5,dy11,1.1,240.0,240.00914001464844,0.0091400146484375,8.132049560546875,2.55,2.5733332802851994,16,91.43879002171035,22.859697505427587,48.72822199073722
dq_M5,dy11,1.1,250.0,250.0065155029297,0.0065155029296875,8.132049560546875,2.55,2.5733332802851994,16,78.21271953921237,19.553179884803093,44.52828428234332
dq_M5,dy11,1.1,260.0,260.0009460449219,0.000946044921875,8.132049560546875,2.55,2.5733332802851994,16,95.64319156729391,23.910797891823478,44.87130172451383
dq_M5,dy11,1.1,270.0,270.0084228515625,0.0084228515625,8.132049560546875,2.55,2.5733332802851994,16,92.68782633744848,23.17195658436212,48.21590007084938
dq_M5,dy11,1.1,280.0,280.0022888183594,0.002288818359375,8.132049560546875,2.55,2.5733332802851994,16,128.23082901098766,32.057707252746916,50.67117054312419
dq_M5,dy11,1.1,290.0,290.0093994140625,0.0093994140625,8.132049560546875,2.55,2.5733332802851994,16,118.33722188288503,29.584305470721258,46.68693488807226
dq_M5,dy11,1.1,300.0,300.0,0.0,8.132049560546875,2.55,2.5733332802851994,16,89.28418067861615,22.321045169654038,48.15275136550396
