Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 5.144E+00, 3.472E+02, 1.674E+02, 2.685E+02, 3.929E+01, 1.027E+02, 1.487E+02, 1.257E-02, 1.223E+02, 6.978E+00, 2.298E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.231E+03
    1, 8.363E+00, 3.042E+02, 1.526E+02, 2.327E+02, 3.750E+01, 8.901E+01, 1.521E+02, 1.169E-02, 1.092E+02, 2.752E+01, 1.180E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.231E+03
    2, 4.380E+00, 3.191E+02, 1.647E+02, 2.688E+02, 3.960E+01, 8.060E+01, 1.477E+02, 1.374E-02, 1.105E+02, 4.976E+00, 9.083E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.231E+03
    3, 1.595E+01, 2.629E+02, 1.407E+02, 2.179E+02, 3.705E+01, 6.255E+01, 1.599E+02, 1.302E-02, 9.021E+01, 5.526E+00, 2.385E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.231E+03
