,,s,s,s
    1100,2026-06-15T10:31:05.235+09:00, 0.142E-01,  28.75869, 0.84227E+02
    1200,2026-06-15T10:31:12.856+09:00, 0.163E-01,  30.31097, 0.91778E+02
    1300,2026-06-15T10:31:20.389+09:00, 0.162E-01,  31.90475, 0.99263E+02
    1400,2026-06-15T10:31:27.942+09:00, 0.163E-01,  33.41341, 0.10677E+03
    1500,2026-06-15T10:31:35.560+09:00, 0.142E-01,  35.01677, 0.11434E+03
    1600,2026-06-15T10:31:43.141+09:00, 0.179E-01,  36.69862, 0.12187E+03
    1700,2026-06-15T10:31:50.743+09:00, 0.189E-01,  38.58029, 0.12942E+03
    1800,2026-06-15T10:31:58.384+09:00, 0.213E-01,  40.58257, 0.13699E+03
    1900,2026-06-15T10:32:05.989+09:00, 0.199E-01,  42.49289, 0.14455E+03
    2000,2026-06-15T10:32:13.588+09:00, 0.188E-01,  44.26336, 0.15210E+03
    2100,2026-06-15T10:32:21.155+09:00, 0.177E-01,  46.26374, 0.15962E+03
    2200,2026-06-15T10:32:28.709+09:00, 0.164E-01,  48.09993, 0.16713E+03
    2300,2026-06-15T10:32:36.292+09:00, 0.218E-01,  50.06061, 0.17465E+03
    2400,2026-06-15T10:32:43.911+09:00, 0.171E-01,  52.13133, 0.18221E+03
    2500,2026-06-15T10:32:51.487+09:00, 0.228E-01,  54.04479, 0.18974E+03
    2600,2026-06-15T10:32:59.107+09:00, 0.181E-01,  56.08788, 0.19731E+03
    2700,2026-06-15T10:33:06.679+09:00, 0.219E-01,  58.23695, 0.20484E+03
    2800,2026-06-15T10:33:14.285+09:00, 0.205E-01,  60.14737, 0.21238E+03
    2900,2026-06-15T10:33:21.880+09:00, 0.199E-01,  62.16999, 0.21992E+03
    3000,2026-06-15T10:33:29.524+09:00, 0.218E-01,  64.13675, 0.22752E+03
    3100,2026-06-15T10:33:37.145+09:00, 0.191E-01,  66.35980, 0.23509E+03
    3200,2026-06-15T10:33:44.715+09:00, 0.187E-01,  68.31478, 0.24261E+03
    3300,2026-06-15T10:33:52.370+09:00, 0.182E-01,  70.30582, 0.25020E+03
    3400,2026-06-15T10:33:59.894+09:00, 0.211E-01,  72.35328, 0.25768E+03
    3500,2026-06-15T10:34:07.451+09:00, 0.213E-01,  74.35252, 0.26518E+03
    3600,2026-06-15T10:34:15.051+09:00, 0.226E-01,  76.55489, 0.27274E+03
    3700,2026-06-15T10:34:22.624+09:00, 0.199E-01,  78.48973, 0.28026E+03
    3800,2026-06-15T10:34:30.245+09:00, 0.203E-01,  80.61403, 0.28782E+03
    3900,2026-06-15T10:34:37.898+09:00, 0.203E-01,  82.75712, 0.29542E+03
    4000,2026-06-15T10:34:45.470+09:00, 0.213E-01,  84.67777, 0.30294E+03
    4100,2026-06-15T10:34:53.000+09:00, 0.219E-01,  86.71998, 0.31042E+03
    4200,2026-06-15T10:35:00.605+09:00, 0.218E-01,  88.85214, 0.31798E+03
    4300,2026-06-15T10:35:08.263+09:00, 0.214E-01,  90.84934, 0.32558E+03
    4400,2026-06-15T10:35:15.922+09:00, 0.197E-01,  92.87739, 0.33319E+03
    4500,2026-06-15T10:35:23.563+09:00, 0.217E-01,  95.10599, 0.34079E+03
    4600,2026-06-15T10:35:31.168+09:00, 0.234E-01,  97.30736, 0.34834E+03
    4700,2026-06-15T10:35:38.757+09:00, 0.228E-01,  99.37691, 0.35589E+03
    4800,2026-06-15T10:35:46.448+09:00, 0.228E-01, 101.56238, 0.36352E+03
    4900,2026-06-15T10:35:54.020+09:00, 0.187E-01, 103.71492, 0.37105E+03
    5000,2026-06-15T10:36:01.541+09:00, 0.220E-01, 105.82121, 0.37852E+03
    5100,2026-06-15T10:36:09.100+09:00, 0.222E-01, 107.81541, 0.38603E+03
    5200,2026-06-15T10:36:16.769+09:00, 0.232E-01, 110.02097, 0.39365E+03
    5300,2026-06-15T10:36:24.370+09:00, 0.171E-01, 112.11208, 0.40120E+03
    5400,2026-06-15T10:36:31.958+09:00, 0.244E-01, 114.16693, 0.40874E+03
    5500,2026-06-15T10:36:39.517+09:00, 0.235E-01, 116.28417, 0.41626E+03
    5600,2026-06-15T10:36:47.119+09:00, 0.207E-01, 118.38040, 0.42381E+03
    5700,2026-06-15T10:36:54.697+09:00, 0.201E-01, 120.44084, 0.43133E+03
    5800,2026-06-15T10:37:02.220+09:00, 0.199E-01, 122.38653, 0.43880E+03
    5900,2026-06-15T10:37:09.765+09:00, 0.222E-01, 124.46532, 0.44630E+03
    6000,2026-06-15T10:37:17.380+09:00, 0.231E-01, 126.63710, 0.45387E+03
    6100,2026-06-15T10:37:24.959+09:00, 0.228E-01, 128.89786, 0.46141E+03
    6200,2026-06-15T10:37:32.616+09:00, 0.220E-01, 131.23453, 0.46901E+03
    6300,2026-06-15T10:37:40.230+09:00, 0.227E-01, 133.35710, 0.47657E+03
    6400,2026-06-15T10:37:47.825+09:00, 0.232E-01, 135.65887, 0.48412E+03
    6500,2026-06-15T10:37:55.345+09:00, 0.188E-01, 137.69802, 0.49159E+03
    6600,2026-06-15T10:38:02.950+09:00, 0.225E-01, 139.83225, 0.49915E+03
    6700,2026-06-15T10:38:10.555+09:00, 0.215E-01, 142.01154, 0.50670E+03
    6800,2026-06-15T10:38:18.183+09:00, 0.219E-01, 144.14923, 0.51428E+03
    6900,2026-06-15T10:38:25.778+09:00, 0.200E-01, 146.21279, 0.52183E+03
    7000,2026-06-15T10:38:33.383+09:00, 0.200E-01, 148.24943, 0.52939E+03
    7100,2026-06-15T10:38:40.996+09:00, 0.209E-01, 150.44364, 0.53695E+03
    7200,2026-06-15T10:38:48.584+09:00, 0.210E-01, 152.63861, 0.54449E+03
    7300,2026-06-15T10:38:56.253+09:00, 0.212E-01, 154.78184, 0.55211E+03
    7400,2026-06-15T10:39:03.875+09:00, 0.201E-01, 156.89205, 0.55969E+03
    7500,2026-06-15T10:39:11.485+09:00, 0.222E-01, 159.01632, 0.56725E+03
    7600,2026-06-15T10:39:19.070+09:00, 0.249E-01, 161.19136, 0.57478E+03
    7700,2026-06-15T10:39:26.639+09:00, 0.217E-01, 163.51613, 0.58230E+03
    7800,2026-06-15T10:39:34.203+09:00, 0.189E-01, 165.71224, 0.58981E+03
    7900,2026-06-15T10:39:41.782+09:00, 0.221E-01, 167.96818, 0.59734E+03
    8000,2026-06-15T10:39:49.359+09:00, 0.203E-01, 170.12606, 0.60486E+03
    8100,2026-06-15T10:39:56.913+09:00, 0.228E-01, 172.24198, 0.61236E+03
    8200,2026-06-15T10:40:04.457+09:00, 0.223E-01, 174.54982, 0.61986E+03
    8300,2026-06-15T10:40:12.038+09:00, 0.219E-01, 176.85218, 0.62739E+03
    8400,2026-06-15T10:40:19.646+09:00, 0.237E-01, 179.04127, 0.63495E+03
    8500,2026-06-15T10:40:27.244+09:00, 0.162E-01, 181.24195, 0.64249E+03
    8600,2026-06-15T10:40:34.784+09:00, 0.223E-01, 183.45509, 0.64998E+03
    8700,2026-06-15T10:40:42.346+09:00, 0.213E-01, 185.67297, 0.65749E+03
    8800,2026-06-15T10:40:49.910+09:00, 0.226E-01, 187.91833, 0.66501E+03
    8900,2026-06-15T10:40:57.483+09:00, 0.213E-01, 190.08761, 0.67252E+03
    9000,2026-06-15T10:41:05.061+09:00, 0.213E-01, 192.22165, 0.68005E+03
    9100,2026-06-15T10:41:12.569+09:00, 0.206E-01, 194.36343, 0.68751E+03
    9200,2026-06-15T10:41:20.093+09:00, 0.232E-01, 196.76406, 0.69499E+03
    9300,2026-06-15T10:41:27.707+09:00, 0.252E-01, 199.18994, 0.70256E+03
    9400,2026-06-15T10:41:35.306+09:00, 0.204E-01, 201.30178, 0.71010E+03
    9500,2026-06-15T10:41:42.862+09:00, 0.202E-01, 203.41612, 0.71761E+03
    9600,2026-06-15T10:41:50.406+09:00, 0.220E-01, 205.57913, 0.72510E+03
    9700,2026-06-15T10:41:58.039+09:00, 0.218E-01, 207.83960, 0.73269E+03
    9800,2026-06-15T10:42:05.684+09:00, 0.198E-01, 210.01455, 0.74027E+03
    9900,2026-06-15T10:42:13.267+09:00, 0.210E-01, 212.32109, 0.74781E+03
   10000,2026-06-15T10:42:20.808+09:00, 0.205E-01, 214.37827, 0.75530E+03
   10100,2026-06-15T10:42:28.333+09:00, 0.237E-01, 216.69778, 0.76278E+03
   10200,2026-06-15T10:42:35.898+09:00, 0.205E-01, 218.96949, 0.77030E+03
   10300,2026-06-15T10:42:43.523+09:00, 0.230E-01, 221.33972, 0.77786E+03
   10400,2026-06-15T10:42:51.032+09:00, 0.233E-01, 223.56018, 0.78533E+03
   10500,2026-06-15T10:42:58.619+09:00, 0.209E-01, 225.99171, 0.79286E+03
   10600,2026-06-15T10:43:06.188+09:00, 0.181E-01, 228.21698, 0.80038E+03
   10700,2026-06-15T10:43:13.758+09:00, 0.227E-01, 230.46782, 0.80790E+03
   10800,2026-06-15T10:43:21.328+09:00, 0.266E-01, 232.85323, 0.81542E+03
   10900,2026-06-15T10:43:28.886+09:00, 0.270E-01, 235.33678, 0.82293E+03
   11000,2026-06-15T10:43:36.411+09:00, 0.230E-01, 237.60255, 0.83041E+03
   11100,2026-06-15T10:43:43.966+09:00, 0.257E-01, 239.97052, 0.83791E+03
   11200,2026-06-15T10:43:51.491+09:00, 0.221E-01, 241.88113, 0.84538E+03
   11300,2026-06-15T10:43:59.070+09:00, 0.207E-01, 244.13806, 0.85291E+03
   11400,2026-06-15T10:44:06.619+09:00, 0.216E-01, 246.35884, 0.86041E+03
   11500,2026-06-15T10:44:14.207+09:00, 0.239E-01, 248.65547, 0.86795E+03
   11600,2026-06-15T10:44:21.729+09:00, 0.256E-01, 251.16431, 0.87542E+03
   11700,2026-06-15T10:44:29.296+09:00, 0.231E-01, 253.51433, 0.88294E+03
   11800,2026-06-15T10:44:36.856+09:00, 0.271E-01, 255.92629, 0.89045E+03
   11900,2026-06-15T10:44:44.343+09:00, 0.206E-01, 258.10784, 0.89788E+03
   12000,2026-06-15T10:44:51.933+09:00, 0.251E-01, 260.38135, 0.90542E+03
   12100,2026-06-15T10:44:59.474+09:00, 0.211E-01, 262.74448, 0.91291E+03
   12200,2026-06-15T10:45:06.999+09:00, 0.205E-01, 265.01960, 0.92039E+03
   12300,2026-06-15T10:45:14.567+09:00, 0.222E-01, 267.29133, 0.92791E+03
   12400,2026-06-15T10:45:22.062+09:00, 0.205E-01, 269.52604, 0.93536E+03
   12500,2026-06-15T10:45:29.650+09:00, 0.235E-01, 271.71551, 0.94289E+03
   12600,2026-06-15T10:45:37.209+09:00, 0.187E-01, 274.06582, 0.95040E+03
   12700,2026-06-15T10:45:44.740+09:00, 0.268E-01, 276.21680, 0.95788E+03
   12800,2026-06-15T10:45:52.344+09:00, 0.204E-01, 278.64866, 0.96544E+03
   12900,2026-06-15T10:45:59.900+09:00, 0.261E-01, 280.94234, 0.97293E+03
   13000,2026-06-15T10:46:07.474+09:00, 0.251E-01, 283.42568, 0.98046E+03
   13100,2026-06-15T10:46:15.048+09:00, 0.204E-01, 285.81201, 0.98799E+03
   13200,2026-06-15T10:46:22.674+09:00, 0.233E-01, 288.19276, 0.99554E+03
   13300,2026-06-15T10:46:30.352+09:00, 0.226E-01, 290.51608, 0.10030E+04
   13400,2026-06-15T10:46:37.858+09:00, 0.227E-01, 292.92618, 0.10105E+04
   13500,2026-06-15T10:46:45.390+09:00, 0.275E-01, 295.27073, 0.10180E+04
   13600,2026-06-15T10:46:52.921+09:00, 0.273E-01, 297.74170, 0.10255E+04
   13690,2026-06-15T10:46:59.747+09:00, 0.191E-01, 300.00000, 0.10322E+04
