,,s,s,s
    2900,2026-06-15T21:26:46.887+09:00, 0.182E-01,  62.75230, 0.18834E+03
    3000,2026-06-15T21:26:53.467+09:00, 0.222E-01,  64.66679, 0.19488E+03
    3100,2026-06-15T21:27:00.051+09:00, 0.230E-01,  66.81297, 0.20142E+03
    3200,2026-06-15T21:27:06.609+09:00, 0.214E-01,  68.82478, 0.20793E+03
    3300,2026-06-15T21:27:13.235+09:00, 0.204E-01,  70.76214, 0.21449E+03
    3400,2026-06-15T21:27:19.800+09:00, 0.195E-01,  72.84139, 0.22101E+03
    3500,2026-06-15T21:27:26.379+09:00, 0.181E-01,  74.94330, 0.22755E+03
    3600,2026-06-15T21:27:33.003+09:00, 0.193E-01,  76.90100, 0.23412E+03
    3700,2026-06-15T21:27:39.601+09:00, 0.213E-01,  78.87208, 0.24067E+03
    3800,2026-06-15T21:27:46.154+09:00, 0.214E-01,  80.86326, 0.24716E+03
    3900,2026-06-15T21:27:52.728+09:00, 0.191E-01,  82.99410, 0.25369E+03
    4000,2026-06-15T21:27:59.295+09:00, 0.240E-01,  85.12810, 0.26021E+03
    4100,2026-06-15T21:28:05.917+09:00, 0.205E-01,  87.10685, 0.26679E+03
    4200,2026-06-15T21:28:12.495+09:00, 0.227E-01,  89.24898, 0.27332E+03
    4300,2026-06-15T21:28:19.139+09:00, 0.253E-01,  91.30911, 0.27990E+03
    4400,2026-06-15T21:28:25.678+09:00, 0.184E-01,  93.59243, 0.28640E+03
    4500,2026-06-15T21:28:32.275+09:00, 0.207E-01,  95.62500, 0.29294E+03
    4600,2026-06-15T21:28:38.864+09:00, 0.197E-01,  97.65789, 0.29948E+03
    4700,2026-06-15T21:28:45.418+09:00, 0.186E-01,  99.83263, 0.30599E+03
    4800,2026-06-15T21:28:52.037+09:00, 0.227E-01, 101.93617, 0.31255E+03
    4900,2026-06-15T21:28:58.607+09:00, 0.185E-01, 104.07200, 0.31907E+03
    5000,2026-06-15T21:29:05.212+09:00, 0.173E-01, 106.13967, 0.32563E+03
    5100,2026-06-15T21:29:11.760+09:00, 0.194E-01, 108.09282, 0.33213E+03
    5200,2026-06-15T21:29:18.315+09:00, 0.207E-01, 110.10578, 0.33863E+03
    5300,2026-06-15T21:29:24.864+09:00, 0.205E-01, 112.19973, 0.34513E+03
    5400,2026-06-15T21:29:31.406+09:00, 0.214E-01, 114.35432, 0.35162E+03
    5500,2026-06-15T21:29:37.922+09:00, 0.209E-01, 116.45462, 0.35809E+03
    5600,2026-06-15T21:29:44.403+09:00, 0.242E-01, 118.51554, 0.36452E+03
    5700,2026-06-15T21:29:51.026+09:00, 0.177E-01, 120.62689, 0.37108E+03
    5800,2026-06-15T21:29:57.552+09:00, 0.201E-01, 122.81799, 0.37755E+03
    5900,2026-06-15T21:30:04.106+09:00, 0.208E-01, 124.96874, 0.38406E+03
    6000,2026-06-15T21:30:10.679+09:00, 0.218E-01, 127.03061, 0.39059E+03
    6100,2026-06-15T21:30:17.223+09:00, 0.205E-01, 129.21651, 0.39708E+03
    6200,2026-06-15T21:30:23.775+09:00, 0.169E-01, 131.28288, 0.40358E+03
    6300,2026-06-15T21:30:30.333+09:00, 0.233E-01, 133.50404, 0.41009E+03
    6400,2026-06-15T21:30:36.879+09:00, 0.213E-01, 135.65941, 0.41658E+03
    6500,2026-06-15T21:30:43.428+09:00, 0.220E-01, 137.86479, 0.42309E+03
    6600,2026-06-15T21:30:50.030+09:00, 0.218E-01, 140.02518, 0.42963E+03
    6700,2026-06-15T21:30:56.547+09:00, 0.196E-01, 142.10553, 0.43610E+03
    6800,2026-06-15T21:31:03.055+09:00, 0.215E-01, 144.18725, 0.44257E+03
    6900,2026-06-15T21:31:09.620+09:00, 0.229E-01, 146.44562, 0.44909E+03
    7000,2026-06-15T21:31:16.157+09:00, 0.203E-01, 148.76887, 0.45558E+03
    7100,2026-06-15T21:31:22.747+09:00, 0.230E-01, 150.86244, 0.46211E+03
    7200,2026-06-15T21:31:29.326+09:00, 0.184E-01, 153.15664, 0.46864E+03
    7300,2026-06-15T21:31:35.894+09:00, 0.200E-01, 155.35084, 0.47516E+03
    7400,2026-06-15T21:31:42.431+09:00, 0.205E-01, 157.47405, 0.48165E+03
    7500,2026-06-15T21:31:48.994+09:00, 0.248E-01, 159.61915, 0.48817E+03
    7600,2026-06-15T21:31:55.569+09:00, 0.217E-01, 161.79142, 0.49469E+03
    7700,2026-06-15T21:32:02.104+09:00, 0.199E-01, 164.02294, 0.50118E+03
    7800,2026-06-15T21:32:08.650+09:00, 0.230E-01, 166.23417, 0.50768E+03
    7900,2026-06-15T21:32:15.198+09:00, 0.237E-01, 168.50008, 0.51418E+03
    8000,2026-06-15T21:32:21.778+09:00, 0.206E-01, 170.59713, 0.52071E+03
    8100,2026-06-15T21:32:28.337+09:00, 0.202E-01, 172.54348, 0.52722E+03
    8200,2026-06-15T21:32:34.909+09:00, 0.199E-01, 174.58504, 0.53375E+03
    8300,2026-06-15T21:32:41.435+09:00, 0.222E-01, 176.85143, 0.54022E+03
    8400,2026-06-15T21:32:48.041+09:00, 0.242E-01, 179.16427, 0.54679E+03
    8500,2026-06-15T21:32:54.631+09:00, 0.183E-01, 181.36814, 0.55332E+03
    8600,2026-06-15T21:33:01.099+09:00, 0.240E-01, 183.60140, 0.55974E+03
    8700,2026-06-15T21:33:07.660+09:00, 0.210E-01, 185.74755, 0.56626E+03
    8800,2026-06-15T21:33:14.193+09:00, 0.240E-01, 187.86663, 0.57274E+03
    8900,2026-06-15T21:33:20.755+09:00, 0.231E-01, 190.27834, 0.57925E+03
    9000,2026-06-15T21:33:27.281+09:00, 0.244E-01, 192.45650, 0.58573E+03
    9100,2026-06-15T21:33:33.838+09:00, 0.207E-01, 194.85338, 0.59224E+03
    9200,2026-06-15T21:33:40.367+09:00, 0.224E-01, 197.03306, 0.59872E+03
    9300,2026-06-15T21:33:46.918+09:00, 0.191E-01, 199.14559, 0.60523E+03
    9400,2026-06-15T21:33:53.490+09:00, 0.219E-01, 201.24046, 0.61174E+03
    9500,2026-06-15T21:34:00.024+09:00, 0.249E-01, 203.36385, 0.61823E+03
    9600,2026-06-15T21:34:06.578+09:00, 0.238E-01, 205.61375, 0.62474E+03
    9700,2026-06-15T21:34:13.136+09:00, 0.234E-01, 208.08010, 0.63125E+03
    9800,2026-06-15T21:34:19.719+09:00, 0.207E-01, 210.36490, 0.63778E+03
    9900,2026-06-15T21:34:26.256+09:00, 0.200E-01, 212.49924, 0.64427E+03
   10000,2026-06-15T21:34:32.745+09:00, 0.212E-01, 214.66366, 0.65071E+03
   10100,2026-06-15T21:34:39.252+09:00, 0.191E-01, 216.84793, 0.65717E+03
   10200,2026-06-15T21:34:45.805+09:00, 0.204E-01, 219.17531, 0.66367E+03
   10300,2026-06-15T21:34:52.381+09:00, 0.248E-01, 221.67111, 0.67019E+03
   10400,2026-06-15T21:34:58.927+09:00, 0.223E-01, 224.01787, 0.67669E+03
   10500,2026-06-15T21:35:05.378+09:00, 0.226E-01, 226.25999, 0.68311E+03
   10600,2026-06-15T21:35:11.814+09:00, 0.249E-01, 228.51069, 0.68950E+03
   10700,2026-06-15T21:35:18.271+09:00, 0.206E-01, 230.73206, 0.69592E+03
   10800,2026-06-15T21:35:24.683+09:00, 0.204E-01, 232.93810, 0.70229E+03
   10900,2026-06-15T21:35:31.069+09:00, 0.237E-01, 235.27257, 0.70864E+03
   11000,2026-06-15T21:35:37.484+09:00, 0.249E-01, 237.58058, 0.71501E+03
   11100,2026-06-15T21:35:43.925+09:00, 0.250E-01, 240.01135, 0.72141E+03
   11200,2026-06-15T21:35:50.356+09:00, 0.227E-01, 242.50447, 0.72780E+03
   11300,2026-06-15T21:35:56.769+09:00, 0.231E-01, 244.74920, 0.73418E+03
   11400,2026-06-15T21:36:03.262+09:00, 0.257E-01, 247.29638, 0.74063E+03
   11500,2026-06-15T21:36:09.665+09:00, 0.206E-01, 249.62369, 0.74700E+03
   11600,2026-06-15T21:36:16.081+09:00, 0.201E-01, 251.86087, 0.75337E+03
   11700,2026-06-15T21:36:22.496+09:00, 0.199E-01, 254.06721, 0.75974E+03
   11800,2026-06-15T21:36:28.910+09:00, 0.222E-01, 256.39889, 0.76612E+03
   11900,2026-06-15T21:36:35.324+09:00, 0.220E-01, 258.71673, 0.77250E+03
   12000,2026-06-15T21:36:41.840+09:00, 0.232E-01, 261.20501, 0.77896E+03
   12100,2026-06-15T21:36:48.295+09:00, 0.225E-01, 263.61828, 0.78538E+03
   12200,2026-06-15T21:36:54.700+09:00, 0.242E-01, 266.01053, 0.79174E+03
   12300,2026-06-15T21:37:01.115+09:00, 0.217E-01, 268.33693, 0.79812E+03
   12400,2026-06-15T21:37:07.541+09:00, 0.247E-01, 270.65567, 0.80450E+03
   12500,2026-06-15T21:37:13.959+09:00, 0.233E-01, 273.09892, 0.81088E+03
   12600,2026-06-15T21:37:20.352+09:00, 0.232E-01, 275.43759, 0.81724E+03
   12700,2026-06-15T21:37:26.799+09:00, 0.237E-01, 277.68784, 0.82365E+03
   12800,2026-06-15T21:37:33.219+09:00, 0.270E-01, 280.02206, 0.83002E+03
   12900,2026-06-15T21:37:39.646+09:00, 0.268E-01, 282.48990, 0.83641E+03
   13000,2026-06-15T21:37:46.023+09:00, 0.264E-01, 284.64217, 0.84275E+03
   13100,2026-06-15T21:37:52.447+09:00, 0.240E-01, 287.12363, 0.84913E+03
   13200,2026-06-15T21:37:58.847+09:00, 0.194E-01, 289.43374, 0.85549E+03
   13300,2026-06-15T21:38:05.264+09:00, 0.233E-01, 291.69705, 0.86186E+03
   13400,2026-06-15T21:38:11.648+09:00, 0.272E-01, 294.21116, 0.86821E+03
   13500,2026-06-15T21:38:18.038+09:00, 0.227E-01, 296.69577, 0.87457E+03
   13600,2026-06-15T21:38:24.416+09:00, 0.228E-01, 299.22753, 0.88091E+03
   13630,2026-06-15T21:38:26.404+09:00, 0.165E-01, 300.00000, 0.88287E+03
