,,s,s,s
    2000,2026-07-04T11:37:32.817+09:00, 0.508E-02,  15.12074, 0.20099E+04
    2100,2026-07-04T11:39:05.408+09:00, 0.558E-02,  15.66686, 0.21002E+04
    2200,2026-07-04T11:40:59.135+09:00, 0.538E-02,  16.22906, 0.22055E+04
    2300,2026-07-04T11:42:35.041+09:00, 0.532E-02,  16.79439, 0.22968E+04
    2400,2026-07-04T11:44:09.296+09:00, 0.585E-02,  17.37630, 0.23879E+04
    2500,2026-07-04T11:45:42.966+09:00, 0.585E-02,  17.96139, 0.24804E+04
    2600,2026-07-04T11:47:37.117+09:00, 0.628E-02,  18.56113, 0.25859E+04
    2700,2026-07-04T11:49:14.645+09:00, 0.621E-02,  19.17197, 0.26791E+04
    2800,2026-07-04T11:50:46.109+09:00, 0.544E-02,  19.74839, 0.27692E+04
    2900,2026-07-04T11:52:57.963+09:00, 0.538E-02,  20.30882, 0.28853E+04
    3000,2026-07-04T11:54:31.373+09:00, 0.650E-02,  20.91023, 0.29767E+04
    3100,2026-07-04T11:56:03.273+09:00, 0.531E-02,  21.47808, 0.30675E+04
    3200,2026-07-04T11:57:57.182+09:00, 0.548E-02,  22.05140, 0.31716E+04
    3300,2026-07-04T11:59:31.379+09:00, 0.663E-02,  22.67801, 0.32628E+04
    3400,2026-07-04T12:01:06.024+09:00, 0.663E-02,  23.34105, 0.33552E+04
    3500,2026-07-04T12:02:40.296+09:00, 0.624E-02,  23.94498, 0.34460E+04
    3600,2026-07-04T12:04:36.741+09:00, 0.615E-02,  24.58652, 0.35496E+04
    3700,2026-07-04T12:06:14.896+09:00, 0.663E-02,  25.25856, 0.36408E+04
    3800,2026-07-04T12:07:47.867+09:00, 0.702E-02,  25.92536, 0.37317E+04
    3900,2026-07-04T12:09:58.869+09:00, 0.750E-02,  26.63710, 0.38486E+04
    4000,2026-07-04T12:11:38.369+09:00, 0.809E-02,  27.41324, 0.39415E+04
    4100,2026-07-04T12:13:38.002+09:00, 0.714E-02,  28.14990, 0.40422E+04
    4200,2026-07-04T12:15:12.885+09:00, 0.773E-02,  28.90705, 0.41345E+04
    4300,2026-07-04T12:16:47.824+09:00, 0.686E-02,  29.65028, 0.42262E+04
    4400,2026-07-04T12:18:50.907+09:00, 0.737E-02,  30.36499, 0.43272E+04
    4500,2026-07-04T12:20:26.039+09:00, 0.633E-02,  31.09268, 0.44197E+04
    4600,2026-07-04T12:21:58.205+09:00, 0.672E-02,  31.72794, 0.45091E+04
    4700,2026-07-04T12:23:54.521+09:00, 0.713E-02,  32.41633, 0.46080E+04
    4800,2026-07-04T12:25:30.664+09:00, 0.770E-02,  33.14372, 0.46999E+04
    4900,2026-07-04T12:27:05.798+09:00, 0.716E-02,  33.80086, 0.47915E+04
    5000,2026-07-04T12:29:03.647+09:00, 0.708E-02,  34.52491, 0.48937E+04
    5100,2026-07-04T12:30:36.357+09:00, 0.758E-02,  35.23147, 0.49835E+04
    5200,2026-07-04T12:32:16.393+09:00, 0.740E-02,  35.96197, 0.50766E+04
    5300,2026-07-04T12:34:08.335+09:00, 0.814E-02,  36.71656, 0.51750E+04
    5400,2026-07-04T12:35:48.244+09:00, 0.696E-02,  37.45139, 0.52681E+04
    5500,2026-07-04T12:37:41.510+09:00, 0.749E-02,  38.17712, 0.53679E+04
    5600,2026-07-04T12:39:17.075+09:00, 0.824E-02,  38.98333, 0.54585E+04
    5700,2026-07-04T12:40:53.883+09:00, 0.812E-02,  39.78566, 0.55518E+04
    5800,2026-07-04T12:42:46.624+09:00, 0.790E-02,  40.56412, 0.56514E+04
    5900,2026-07-04T12:44:24.390+09:00, 0.710E-02,  41.34961, 0.57424E+04
    6000,2026-07-04T12:46:13.998+09:00, 0.716E-02,  42.10566, 0.58406E+04
    6100,2026-07-04T12:47:51.097+09:00, 0.685E-02,  42.82770, 0.59331E+04
    6200,2026-07-04T12:49:28.993+09:00, 0.691E-02,  43.53467, 0.60238E+04
    6300,2026-07-04T12:51:33.701+09:00, 0.734E-02,  44.31936, 0.61311E+04
    6400,2026-07-04T12:53:08.987+09:00, 0.606E-02,  45.02653, 0.62228E+04
    6500,2026-07-04T12:54:44.446+09:00, 0.626E-02,  45.67584, 0.63154E+04
    6600,2026-07-04T12:56:31.766+09:00, 0.773E-02,  46.39752, 0.64106E+04
    6700,2026-07-04T12:58:06.552+09:00, 0.737E-02,  47.06505, 0.65026E+04
    6800,2026-07-04T12:59:44.601+09:00, 0.691E-02,  47.83888, 0.65946E+04
    6900,2026-07-04T13:01:46.120+09:00, 0.831E-02,  48.59506, 0.67017E+04
    7000,2026-07-04T13:03:23.696+09:00, 0.785E-02,  49.35973, 0.67930E+04
    7100,2026-07-04T13:05:12.866+09:00, 0.838E-02,  50.12405, 0.68905E+04
    7200,2026-07-04T13:06:47.244+09:00, 0.735E-02,  50.87974, 0.69807E+04
    7300,2026-07-04T13:08:20.536+09:00, 0.853E-02,  51.56542, 0.70711E+04
    7400,2026-07-04T13:10:16.659+09:00, 0.749E-02,  52.33936, 0.71730E+04
    7500,2026-07-04T13:11:53.280+09:00, 0.749E-02,  53.08821, 0.72657E+04
    7600,2026-07-04T13:13:27.572+09:00, 0.733E-02,  53.80333, 0.73551E+04
    7700,2026-07-04T13:15:13.568+09:00, 0.784E-02,  54.57684, 0.74501E+04
    7800,2026-07-04T13:16:53.042+09:00, 0.672E-02,  55.34609, 0.75425E+04
    7900,2026-07-04T13:18:43.431+09:00, 0.670E-02,  56.09891, 0.76417E+04
    8000,2026-07-04T13:20:16.328+09:00, 0.700E-02,  56.87455, 0.77325E+04
    8100,2026-07-04T13:21:53.553+09:00, 0.818E-02,  57.68629, 0.78238E+04
    8200,2026-07-04T13:23:40.742+09:00, 0.713E-02,  58.47119, 0.79205E+04
    8300,2026-07-04T13:25:13.894+09:00, 0.754E-02,  59.19337, 0.80103E+04
    8400,2026-07-04T13:26:48.229+09:00, 0.782E-02,  59.98912, 0.81020E+04
    8500,2026-07-04T13:28:39.227+09:00, 0.770E-02,  60.74683, 0.82009E+04
    8600,2026-07-04T13:30:12.692+09:00, 0.847E-02,  61.52343, 0.82912E+04
    8700,2026-07-04T13:31:57.940+09:00, 0.801E-02,  62.24261, 0.83839E+04
    8800,2026-07-04T13:33:36.608+09:00, 0.792E-02,  63.05522, 0.84770E+04
    8900,2026-07-04T13:35:11.633+09:00, 0.758E-02,  63.82934, 0.85682E+04
    9000,2026-07-04T13:37:14.197+09:00, 0.717E-02,  64.61497, 0.86706E+04
    9100,2026-07-04T13:38:49.955+09:00, 0.841E-02,  65.42829, 0.87609E+04
    9200,2026-07-04T13:40:47.417+09:00, 0.804E-02,  66.29847, 0.88589E+04
    9300,2026-07-04T13:42:22.395+09:00, 0.762E-02,  67.02135, 0.89509E+04
    9400,2026-07-04T13:43:58.651+09:00, 0.879E-02,  67.80030, 0.90420E+04
    9500,2026-07-04T13:45:48.142+09:00, 0.791E-02,  68.60785, 0.91415E+04
    9600,2026-07-04T13:47:22.732+09:00, 0.817E-02,  69.43152, 0.92324E+04
    9700,2026-07-04T13:49:13.778+09:00, 0.723E-02,  70.18875, 0.93279E+04
    9800,2026-07-04T13:50:49.182+09:00, 0.841E-02,  70.97071, 0.94179E+04
    9900,2026-07-04T13:52:26.745+09:00, 0.780E-02,  71.77581, 0.95094E+04
   10000,2026-07-04T13:54:13.018+09:00, 0.883E-02,  72.61258, 0.96037E+04
   10100,2026-07-04T13:55:56.771+09:00, 0.957E-02,  73.45250, 0.96940E+04
   10200,2026-07-04T13:57:43.735+09:00, 0.705E-02,  74.29388, 0.97897E+04
   10300,2026-07-04T13:59:20.211+09:00, 0.747E-02,  75.02536, 0.98812E+04
   10400,2026-07-04T14:00:56.770+09:00, 0.766E-02,  75.84494, 0.99732E+04
   10500,2026-07-04T14:02:46.330+09:00, 0.913E-02,  76.69037, 0.10068E+05
   10600,2026-07-04T14:04:21.019+09:00, 0.685E-02,  77.49404, 0.10160E+05
   10700,2026-07-04T14:06:08.761+09:00, 0.971E-02,  78.37386, 0.10255E+05
   10800,2026-07-04T14:07:55.613+09:00, 0.781E-02,  79.22233, 0.10348E+05
   10900,2026-07-04T14:09:31.449+09:00, 0.690E-02,  79.94875, 0.10440E+05
   11000,2026-07-04T14:11:22.203+09:00, 0.719E-02,  80.72461, 0.10537E+05
   11100,2026-07-04T14:12:55.914+09:00, 0.788E-02,  81.49578, 0.10628E+05
   11200,2026-07-04T14:14:45.301+09:00, 0.604E-02,  82.25320, 0.10722E+05
   11300,2026-07-04T14:16:17.650+09:00, 0.885E-02,  83.08953, 0.10812E+05
   11400,2026-07-04T14:17:52.355+09:00, 0.661E-02,  83.87183, 0.10904E+05
   11500,2026-07-04T14:19:36.035+09:00, 0.812E-02,  84.59535, 0.10996E+05
   11600,2026-07-04T14:21:12.125+09:00, 0.778E-02,  85.43684, 0.11086E+05
   11700,2026-07-04T14:23:02.884+09:00, 0.842E-02,  86.24649, 0.11182E+05
   11800,2026-07-04T14:24:38.106+09:00, 0.891E-02,  87.08305, 0.11273E+05
   11900,2026-07-04T14:26:14.869+09:00, 0.694E-02,  87.91052, 0.11365E+05
   12000,2026-07-04T14:28:05.608+09:00, 0.924E-02,  88.70739, 0.11460E+05
   12100,2026-07-04T14:29:42.069+09:00, 0.870E-02,  89.53593, 0.11551E+05
   12200,2026-07-04T14:31:48.614+09:00, 0.665E-02,  90.38943, 0.11647E+05
   12300,2026-07-04T14:33:23.991+09:00, 0.805E-02,  91.18967, 0.11739E+05
   12400,2026-07-04T14:34:58.915+09:00, 0.669E-02,  91.97120, 0.11830E+05
   12500,2026-07-04T14:36:48.251+09:00, 0.662E-02,  92.62726, 0.11926E+05
   12600,2026-07-04T14:38:21.025+09:00, 0.801E-02,  93.36991, 0.12016E+05
   12700,2026-07-04T14:40:17.641+09:00, 0.621E-02,  94.12170, 0.12119E+05
   12800,2026-07-04T14:41:53.561+09:00, 0.690E-02,  94.86837, 0.12210E+05
   12900,2026-07-04T14:43:28.430+09:00, 0.810E-02,  95.71334, 0.12301E+05
   13000,2026-07-04T14:45:19.123+09:00, 0.801E-02,  96.48899, 0.12396E+05
   13100,2026-07-04T14:46:54.355+09:00, 0.781E-02,  97.29942, 0.12489E+05
   13200,2026-07-04T14:48:51.580+09:00, 0.880E-02,  98.05682, 0.12590E+05
   13300,2026-07-04T14:50:25.821+09:00, 0.831E-02,  98.93924, 0.12682E+05
   13400,2026-07-04T14:52:04.569+09:00, 0.783E-02,  99.75271, 0.12774E+05
   13500,2026-07-04T14:53:51.299+09:00, 0.686E-02, 100.48808, 0.12869E+05
   13600,2026-07-04T14:55:23.997+09:00, 0.830E-02, 101.25201, 0.12960E+05
   13700,2026-07-04T14:57:11.785+09:00, 0.843E-02, 102.02022, 0.13058E+05
   13800,2026-07-04T14:58:47.493+09:00, 0.785E-02, 102.86377, 0.13149E+05
   13900,2026-07-04T15:00:22.186+09:00, 0.803E-02, 103.71494, 0.13240E+05
   14000,2026-07-04T15:02:07.055+09:00, 0.883E-02, 104.59301, 0.13334E+05
   14100,2026-07-04T15:03:42.479+09:00, 0.818E-02, 105.41569, 0.13425E+05
   14200,2026-07-04T15:05:35.688+09:00, 0.727E-02, 106.18920, 0.13524E+05
   14300,2026-07-04T15:07:13.159+09:00, 0.786E-02, 106.95308, 0.13615E+05
   14400,2026-07-04T15:08:48.343+09:00, 0.847E-02, 107.76946, 0.13707E+05
   14500,2026-07-04T15:10:35.277+09:00, 0.804E-02, 108.52452, 0.13803E+05
   14600,2026-07-04T15:12:13.816+09:00, 0.683E-02, 109.27840, 0.13894E+05
   14700,2026-07-04T15:14:04.687+09:00, 0.827E-02, 110.01639, 0.13991E+05
   14800,2026-07-04T15:15:38.778+09:00, 0.794E-02, 110.83156, 0.14082E+05
   14900,2026-07-04T15:17:14.521+09:00, 0.944E-02, 111.68138, 0.14173E+05
   15000,2026-07-04T15:19:02.168+09:00, 0.820E-02, 112.52890, 0.14272E+05
   15100,2026-07-04T15:20:33.236+09:00, 0.867E-02, 113.31629, 0.14360E+05
   15200,2026-07-04T15:22:18.623+09:00, 0.918E-02, 114.15608, 0.14453E+05
   15300,2026-07-04T15:23:53.271+09:00, 0.721E-02, 114.93484, 0.14545E+05
   15400,2026-07-04T15:25:28.016+09:00, 0.779E-02, 115.71952, 0.14637E+05
   15500,2026-07-04T15:27:17.881+09:00, 0.720E-02, 116.50095, 0.14736E+05
   15600,2026-07-04T15:28:51.563+09:00, 0.677E-02, 117.29661, 0.14826E+05
   15700,2026-07-04T15:30:47.109+09:00, 0.873E-02, 118.09495, 0.14924E+05
   15800,2026-07-04T15:32:21.464+09:00, 0.667E-02, 118.95510, 0.15015E+05
   15900,2026-07-04T15:33:56.628+09:00, 0.850E-02, 119.67797, 0.15107E+05
   16000,2026-07-04T15:35:47.600+09:00, 0.705E-02, 120.42762, 0.15203E+05
   16100,2026-07-04T15:37:21.637+09:00, 0.853E-02, 121.18456, 0.15293E+05
   16200,2026-07-04T15:39:09.680+09:00, 0.749E-02, 122.01583, 0.15390E+05
   16300,2026-07-04T15:40:45.556+09:00, 0.975E-02, 122.83812, 0.15480E+05
   16400,2026-07-04T15:42:20.486+09:00, 0.792E-02, 123.66699, 0.15571E+05
   16500,2026-07-04T15:44:03.665+09:00, 0.932E-02, 124.46092, 0.15665E+05
   16600,2026-07-04T15:45:39.139+09:00, 0.847E-02, 125.31006, 0.15755E+05
   16700,2026-07-04T15:47:28.434+09:00, 0.779E-02, 126.10562, 0.15852E+05
   16800,2026-07-04T15:49:03.812+09:00, 0.744E-02, 126.91163, 0.15944E+05
   16900,2026-07-04T15:50:38.803+09:00, 0.818E-02, 127.67255, 0.16035E+05
   17000,2026-07-04T15:52:24.773+09:00, 0.716E-02, 128.46776, 0.16130E+05
   17100,2026-07-04T15:54:00.278+09:00, 0.866E-02, 129.29510, 0.16220E+05
   17200,2026-07-04T15:55:51.447+09:00, 0.940E-02, 130.18336, 0.16318E+05
   17300,2026-07-04T15:57:24.912+09:00, 0.765E-02, 130.99674, 0.16410E+05
   17400,2026-07-04T15:59:02.213+09:00, 0.694E-02, 131.78195, 0.16500E+05
   17500,2026-07-04T16:00:55.250+09:00, 0.802E-02, 132.62166, 0.16599E+05
   17600,2026-07-04T16:02:30.047+09:00, 0.752E-02, 133.40702, 0.16689E+05
   17700,2026-07-04T16:04:25.319+09:00, 0.715E-02, 134.24410, 0.16785E+05
   17800,2026-07-04T16:05:59.392+09:00, 0.808E-02, 135.07072, 0.16876E+05
   17900,2026-07-04T16:07:33.690+09:00, 0.925E-02, 135.90991, 0.16966E+05
   18000,2026-07-04T16:09:19.600+09:00, 0.722E-02, 136.71259, 0.17062E+05
   18100,2026-07-04T16:10:53.680+09:00, 0.690E-02, 137.45371, 0.17154E+05
   18200,2026-07-04T16:12:39.255+09:00, 0.821E-02, 138.18273, 0.17250E+05
   18300,2026-07-04T16:14:12.678+09:00, 0.758E-02, 138.90211, 0.17341E+05
   18400,2026-07-04T16:15:53.982+09:00, 0.813E-02, 139.77081, 0.17432E+05
   18500,2026-07-04T16:17:42.708+09:00, 0.931E-02, 140.53390, 0.17530E+05
   18600,2026-07-04T16:19:18.061+09:00, 0.809E-02, 141.38073, 0.17620E+05
   18700,2026-07-04T16:21:07.780+09:00, 0.859E-02, 142.19855, 0.17718E+05
   18800,2026-07-04T16:22:45.130+09:00, 0.910E-02, 143.06761, 0.17810E+05
   18900,2026-07-04T16:24:19.026+09:00, 0.771E-02, 143.90917, 0.17900E+05
   19000,2026-07-04T16:26:07.569+09:00, 0.870E-02, 144.77221, 0.17996E+05
   19100,2026-07-04T16:27:41.141+09:00, 0.979E-02, 145.61253, 0.18085E+05
   19200,2026-07-04T16:29:25.858+09:00, 0.855E-02, 146.43677, 0.18179E+05
   19300,2026-07-04T16:31:01.409+09:00, 0.823E-02, 147.29967, 0.18269E+05
   19400,2026-07-04T16:32:47.680+09:00, 0.720E-02, 148.04488, 0.18364E+05
   19500,2026-07-04T16:34:20.574+09:00, 0.765E-02, 148.83258, 0.18454E+05
   19600,2026-07-04T16:35:54.498+09:00, 0.816E-02, 149.64167, 0.18545E+05
   19700,2026-07-04T16:37:42.659+09:00, 0.757E-02, 150.42863, 0.18641E+05
   19800,2026-07-04T16:39:18.515+09:00, 0.701E-02, 151.24627, 0.18732E+05
   19900,2026-07-04T16:41:03.168+09:00, 0.906E-02, 152.01068, 0.18827E+05
   20000,2026-07-04T16:42:38.975+09:00, 0.760E-02, 152.82256, 0.18919E+05
   20100,2026-07-04T16:44:15.346+09:00, 0.878E-02, 153.60879, 0.19010E+05
   20200,2026-07-04T16:46:13.179+09:00, 0.695E-02, 154.39410, 0.19110E+05
   20300,2026-07-04T16:47:46.899+09:00, 0.751E-02, 155.13084, 0.19200E+05
   20400,2026-07-04T16:49:22.036+09:00, 0.783E-02, 155.89349, 0.19291E+05
   20500,2026-07-04T16:51:09.782+09:00, 0.862E-02, 156.74646, 0.19386E+05
   20600,2026-07-04T16:52:44.145+09:00, 0.761E-02, 157.58858, 0.19477E+05
   20700,2026-07-04T16:54:34.037+09:00, 0.908E-02, 158.43871, 0.19575E+05
   20800,2026-07-04T16:56:10.583+09:00, 0.749E-02, 159.26847, 0.19667E+05
   20900,2026-07-04T16:57:57.470+09:00, 0.734E-02, 160.08535, 0.19764E+05
   21000,2026-07-04T16:59:37.039+09:00, 0.771E-02, 160.93969, 0.19856E+05
   21100,2026-07-04T17:01:10.272+09:00, 0.837E-02, 161.78661, 0.19946E+05
   21200,2026-07-04T17:02:57.985+09:00, 0.817E-02, 162.68169, 0.20042E+05
   21300,2026-07-04T17:04:35.551+09:00, 0.785E-02, 163.48287, 0.20133E+05
   21400,2026-07-04T17:06:22.233+09:00, 0.824E-02, 164.30244, 0.20227E+05
   21500,2026-07-04T17:07:56.112+09:00, 0.893E-02, 165.19277, 0.20317E+05
   21600,2026-07-04T17:09:36.505+09:00, 0.703E-02, 165.96061, 0.20409E+05
   21700,2026-07-04T17:11:19.653+09:00, 0.936E-02, 166.78345, 0.20504E+05
   21800,2026-07-04T17:12:53.957+09:00, 0.854E-02, 167.58696, 0.20594E+05
   21900,2026-07-04T17:14:38.299+09:00, 0.816E-02, 168.43077, 0.20689E+05
   22000,2026-07-04T17:16:15.572+09:00, 0.961E-02, 169.34766, 0.20779E+05
   22100,2026-07-04T17:18:00.312+09:00, 0.818E-02, 170.17420, 0.20872E+05
   22200,2026-07-04T17:19:33.450+09:00, 0.882E-02, 171.02978, 0.20961E+05
   22300,2026-07-04T17:21:07.092+09:00, 0.940E-02, 171.96978, 0.21051E+05
   22400,2026-07-04T17:22:56.483+09:00, 0.857E-02, 172.82612, 0.21146E+05
   22500,2026-07-04T17:24:28.471+09:00, 0.782E-02, 173.58805, 0.21234E+05
   22600,2026-07-04T17:26:15.930+09:00, 0.858E-02, 174.43697, 0.21329E+05
   22700,2026-07-04T17:27:48.988+09:00, 0.804E-02, 175.28976, 0.21419E+05
   22800,2026-07-04T17:29:34.863+09:00, 0.107E-01, 176.19090, 0.21513E+05
   22900,2026-07-04T17:31:09.883+09:00, 0.914E-02, 177.06940, 0.21604E+05
   23000,2026-07-04T17:32:47.260+09:00, 0.863E-02, 177.88787, 0.21696E+05
   23100,2026-07-04T17:34:35.791+09:00, 0.678E-02, 178.74318, 0.21790E+05
   23200,2026-07-04T17:36:10.263+09:00, 0.967E-02, 179.64013, 0.21879E+05
   23300,2026-07-04T17:38:00.814+09:00, 0.848E-02, 180.57595, 0.21975E+05
   23400,2026-07-04T17:39:37.357+09:00, 0.748E-02, 181.39212, 0.22067E+05
   23500,2026-07-04T17:41:21.958+09:00, 0.982E-02, 182.23068, 0.22162E+05
   23600,2026-07-04T17:42:58.795+09:00, 0.834E-02, 183.06969, 0.22254E+05
   23700,2026-07-04T17:44:33.021+09:00, 0.828E-02, 183.91260, 0.22346E+05
   23800,2026-07-04T17:46:22.934+09:00, 0.899E-02, 184.80512, 0.22440E+05
   23900,2026-07-04T17:47:57.711+09:00, 0.807E-02, 185.67556, 0.22531E+05
   24000,2026-07-04T17:50:01.265+09:00, 0.747E-02, 186.48932, 0.22635E+05
   24100,2026-07-04T17:51:34.997+09:00, 0.802E-02, 187.22769, 0.22725E+05
   24200,2026-07-04T17:53:12.308+09:00, 0.718E-02, 187.95532, 0.22816E+05
   24300,2026-07-04T17:54:59.699+09:00, 0.848E-02, 188.73600, 0.22911E+05
   24400,2026-07-04T17:56:34.985+09:00, 0.820E-02, 189.48454, 0.23002E+05
   24500,2026-07-04T17:58:19.502+09:00, 0.781E-02, 190.32850, 0.23096E+05
   24600,2026-07-04T17:59:59.001+09:00, 0.721E-02, 191.18129, 0.23189E+05
   24700,2026-07-04T18:01:45.464+09:00, 0.960E-02, 192.03309, 0.23284E+05
   24800,2026-07-04T18:03:20.639+09:00, 0.802E-02, 192.89299, 0.23374E+05
   24900,2026-07-04T18:04:55.139+09:00, 0.809E-02, 193.74280, 0.23463E+05
   25000,2026-07-04T18:06:44.346+09:00, 0.676E-02, 194.53693, 0.23558E+05
   25100,2026-07-04T18:08:18.270+09:00, 0.723E-02, 195.31789, 0.23649E+05
   25200,2026-07-04T18:10:06.459+09:00, 0.838E-02, 196.06776, 0.23743E+05
   25300,2026-07-04T18:11:41.107+09:00, 0.863E-02, 196.84275, 0.23833E+05
   25400,2026-07-04T18:13:15.855+09:00, 0.935E-02, 197.74193, 0.23923E+05
   25500,2026-07-04T18:15:04.015+09:00, 0.923E-02, 198.64505, 0.24018E+05
   25600,2026-07-04T18:16:40.978+09:00, 0.857E-02, 199.50921, 0.24109E+05
   25700,2026-07-04T18:18:27.089+09:00, 0.915E-02, 200.39906, 0.24205E+05
   25800,2026-07-04T18:20:01.322+09:00, 0.780E-02, 201.19670, 0.24295E+05
   25900,2026-07-04T18:21:47.764+09:00, 0.836E-02, 202.02432, 0.24390E+05
   26000,2026-07-04T18:23:23.289+09:00, 0.740E-02, 202.83506, 0.24482E+05
   26100,2026-07-04T18:24:58.976+09:00, 0.677E-02, 203.63373, 0.24573E+05
   26200,2026-07-04T18:26:46.953+09:00, 0.819E-02, 204.41431, 0.24668E+05
   26300,2026-07-04T18:28:24.532+09:00, 0.873E-02, 205.26574, 0.24759E+05
   26400,2026-07-04T18:30:14.294+09:00, 0.905E-02, 206.05130, 0.24855E+05
   26500,2026-07-04T18:31:47.700+09:00, 0.772E-02, 206.84140, 0.24946E+05
   26600,2026-07-04T18:33:22.202+09:00, 0.731E-02, 207.59791, 0.25037E+05
   26700,2026-07-04T18:35:05.596+09:00, 0.863E-02, 208.41480, 0.25130E+05
   26800,2026-07-04T18:36:42.191+09:00, 0.104E-01, 209.33133, 0.25221E+05
   26900,2026-07-04T18:38:31.733+09:00, 0.860E-02, 210.21049, 0.25318E+05
   27000,2026-07-04T18:40:12.406+09:00, 0.882E-02, 211.09086, 0.25409E+05
   27100,2026-07-04T18:41:45.880+09:00, 0.745E-02, 211.92744, 0.25500E+05
   27200,2026-07-04T18:43:29.028+09:00, 0.877E-02, 212.74523, 0.25592E+05
   27300,2026-07-04T18:45:05.834+09:00, 0.944E-02, 213.70092, 0.25681E+05
   27400,2026-07-04T18:46:54.883+09:00, 0.751E-02, 214.55452, 0.25778E+05
   27500,2026-07-04T18:48:30.129+09:00, 0.797E-02, 215.37905, 0.25868E+05
   27600,2026-07-04T18:50:18.648+09:00, 0.762E-02, 216.12259, 0.25963E+05
   27700,2026-07-04T18:51:52.836+09:00, 0.809E-02, 216.87035, 0.26054E+05
   27800,2026-07-04T18:53:27.149+09:00, 0.778E-02, 217.63022, 0.26145E+05
   27900,2026-07-04T18:55:19.892+09:00, 0.771E-02, 218.47534, 0.26246E+05
   28000,2026-07-04T18:56:59.592+09:00, 0.819E-02, 219.28861, 0.26339E+05
   28100,2026-07-04T18:58:44.784+09:00, 0.873E-02, 220.16224, 0.26433E+05
   28200,2026-07-04T19:00:20.742+09:00, 0.827E-02, 221.02603, 0.26524E+05
   28300,2026-07-04T19:02:01.989+09:00, 0.889E-02, 221.83719, 0.26615E+05
   28400,2026-07-04T19:03:48.424+09:00, 0.843E-02, 222.72901, 0.26709E+05
   28500,2026-07-04T19:05:25.764+09:00, 0.903E-02, 223.62597, 0.26799E+05
