m,C,C,m/s,m/s,kW/m3,m,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C
Height,line_thermocouple,line_temperature,line_w_velocity,line_velocity,line_hrrpuv,line_visibility,line_volume_fraction_carbon_monoxide,line_volume_fraction_soot,line_volume_fraction_oxygen,gridconv_T_center,gridconv_T_center_avg,gridconv_T_center_05m,gridconv_T_center_05m_avg,gridconv_T_edge,gridconv_T_edge_avg
 1.8810345E+000, 2.2333963E+002, 2.0941352E+002, 7.5278520E-001, 1.1520700E+000, 8.5053932E-001, 6.3566680E-001, 1.6119461E-004, 9.3980306E-004, 1.8171389E-001, 2.1441106E+002, 2.1498750E+002, 1.9883680E+002, 1.9762862E+002, 6.6883897E+001, 5.9338893E+001
 1.9827586E+000, 2.2333963E+002, 2.0941352E+002, 7.8180189E-001, 1.1520700E+000, 8.5053932E-001, 6.3566680E-001, 1.6119461E-004, 9.3980306E-004, 1.8171389E-001, 2.1441106E+002, 2.1498750E+002, 1.9883680E+002, 1.9762862E+002, 6.6883897E+001, 5.9338893E+001
 2.0844828E+000, 2.2242976E+002, 2.1206040E+002, 7.9780156E-001, 1.1251648E+000, 5.4697232E-001, 6.2721036E-001, 1.6401364E-004, 9.5623870E-004, 1.8126196E-001, 2.1840558E+002, 2.2073448E+002, 2.0350047E+002, 1.9859669E+002, 7.4070137E+001, 6.9607744E+001
 2.1862069E+000, 2.2252758E+002, 2.1542402E+002, 7.9780156E-001, 1.0978421E+000, 3.5243697E-001, 6.2017331E-001, 1.6684023E-004, 9.7271840E-004, 1.8080880E-001, 2.1840558E+002, 2.2073448E+002, 2.0350047E+002, 1.9859669E+002, 7.4070137E+001, 6.9607744E+001
 2.2879310E+000, 2.2252758E+002, 2.1542402E+002, 7.8594542E-001, 1.0978421E+000, 3.5243697E-001, 6.2017331E-001, 1.6684023E-004, 9.7271840E-004, 1.8080880E-001, 2.2054921E+002, 2.2109558E+002, 2.0731031E+002, 1.9959198E+002, 7.4070137E+001, 6.9607744E+001
 2.3896552E+000, 2.2453044E+002, 2.2016991E+002, 7.8594542E-001, 1.0665655E+000, 2.4228972E-001, 6.1216782E-001, 1.7049525E-004, 9.9402803E-004, 1.8022280E-001, 2.2347401E+002, 2.2046497E+002, 2.1159472E+002, 2.0254535E+002, 7.9500918E+001, 7.5584591E+001
 2.4913793E+000, 2.2453044E+002, 2.2016991E+002, 7.1558709E-001, 1.0665655E+000, 2.4228972E-001, 6.1216782E-001, 1.7049525E-004, 9.9402803E-004, 1.8022280E-001, 2.2347401E+002, 2.2046497E+002, 2.1159472E+002, 2.0254535E+002, 7.9500918E+001, 7.5584591E+001
 2.5931034E+000, 2.2906360E+002, 2.2771438E+002, 6.2533954E-001, 1.1304434E+000, 1.8071732E-001, 6.0318148E-001, 1.7561266E-004, 1.0238637E-003, 1.7940232E-001, 2.2574832E+002, 2.2425401E+002, 2.1788473E+002, 2.1232722E+002, 8.1678576E+001, 7.9559044E+001
 2.6948276E+000, 2.3542774E+002, 2.3648958E+002, 6.2533954E-001, 1.2756820E+000, 1.4100289E-001, 5.9268707E-001, 1.8182834E-004, 1.0601027E-003, 1.7840575E-001, 2.2574832E+002, 2.2425401E+002, 2.1788473E+002, 2.1232722E+002, 8.1678576E+001, 7.9559044E+001
 2.7965517E+000, 2.3542774E+002, 2.3648958E+002, 4.5696412E-001, 1.2756820E+000, 1.4100289E-001, 5.9268707E-001, 1.8182834E-004, 1.0601027E-003, 1.7840575E-001, 2.2975930E+002, 2.2735096E+002, 2.2697159E+002, 2.2763340E+002, 8.1678576E+001, 7.9559044E+001
 2.8982759E+000, 2.4408583E+002, 2.4742793E+002, 4.5696412E-001, 1.7592748E+000, 1.1494300E-001, 5.7669591E-001, 1.9095237E-004, 1.1132979E-003, 1.7694287E-001, 2.3223137E+002, 2.2788710E+002, 2.3898582E+002, 2.3674330E+002, 8.6193328E+001, 8.0378650E+001
 2.9983333E+000, 2.4408583E+002, 2.4742793E+002, 0.0000000E+000, 1.7592748E+000, 1.1494300E-001, 5.7669591E-001, 1.9095237E-004, 1.1132979E-003, 1.7694287E-001, 2.3223137E+002, 2.2788710E+002, 2.3898582E+002, 2.3674330E+002, 8.6193328E+001, 8.0378650E+001
