Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 9.270E+00, 2.705E+02, 1.329E+02, 2.004E+02, 3.341E+01, 6.703E+01, 1.456E+02, 1.339E-02, 9.964E+01, 5.677E+00, 1.078E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.072E+03
    1, 6.907E+00, 2.695E+02, 1.352E+02, 2.078E+02, 3.381E+01, 7.308E+01, 1.433E+02, 1.120E-02, 9.611E+01, 2.545E+01, 8.120E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.072E+03
    2, 4.151E+00, 2.907E+02, 1.444E+02, 2.564E+02, 3.386E+01, 7.802E+01, 1.392E+02, 1.201E-02, 1.060E+02, 4.936E+00, 1.461E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.072E+03
    3, 1.181E+01, 2.584E+02, 1.289E+02, 2.053E+02, 3.315E+01, 5.708E+01, 1.475E+02, 1.321E-02, 8.572E+01, 4.733E+00, 1.397E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.072E+03
