case,dy_tag,dy_m,target_time_s,actual_time_s,time_delta_s,slice_x_m,target_y_m,actual_y_m,n_points,l2_norm_C,rmse_C,max_abs_error_C
d_M5,dy09,0.9,0.0,0.0,0.0,8.132049560546875,2.35,2.3133332849790653,16,580.2683902891357,145.06709757228393,227.45762711864413
d_M5,dy09,0.9,10.0,10.01058292388916,0.010582923889160156,8.132049560546875,2.35,2.3133332849790653,16,568.2646284353368,142.0661571088342,206.75547486644686
d_M5,dy09,0.9,20.0,20.005002975463867,0.0050029754638671875,8.132049560546875,2.35,2.3133332849790653,16,534.4127008259228,133.6031752064807,193.05066405899265
d_M5,dy09,0.9,30.0,30.00124168395996,0.0012416839599609375,8.132049560546875,2.35,2.3133332849790653,16,339.2521400695241,84.81303501738103,110.08098222065169
d_M5,dy09,0.9,40.0,40.006187438964844,0.00618743896484375,8.132049560546875,2.35,2.3133332849790653,16,176.17057477515854,44.042643693789636,62.16523288490326
d_M5,dy09,0.9,50.0,50.00764846801758,0.007648468017578125,8.132049560546875,2.35,2.3133332849790653,16,142.69297774108233,35.67324443527058,55.66617366435608
d_M5,dy09,0.9,60.0,60.00835418701172,0.00835418701171875,8.132049560546875,2.35,2.3133332849790653,16,96.6364219626659,24.159105490666477,53.196422116341815
d_M5,dy09,0.9,70.0,70.00757598876953,0.00757598876953125,8.132049560546875,2.35,2.3133332849790653,16,86.73361225070447,21.683403062676117,40.80425554022646
d_M5,dy09,0.9,80.0,80.00468444824219,0.0046844482421875,8.132049560546875,2.35,2.3133332849790653,16,79.32166577869762,19.830416444674405,48.275237650502596
d_M5,dy09,0.9,90.0,90.00244140625,0.00244140625,8.132049560546875,2.35,2.3133332849790653,16,78.22591383346847,19.556478458367117,44.82081746778277
d_M5,dy09,0.9,100.0,100.00980377197266,0.00980377197265625,8.132049560546875,2.35,2.3133332849790653,16,88.46635454089643,22.116588635224108,51.37770176398828
d_M5,dy09,0.9,110.0,110.0078125,0.0078125,8.132049560546875,2.35,2.3133332849790653,16,74.12497847358797,18.531244618396993,42.47946444348223
d_M5,dy09,0.9,120.0,120.00165557861328,0.00165557861328125,8.132049560546875,2.35,2.3133332849790653,16,94.2259093297979,23.556477332449475,45.38336222382689
d_M5,dy09,0.9,130.0,130.00535583496094,0.0053558349609375,8.132049560546875,2.35,2.3133332849790653,16,116.70135540000145,29.17533885000036,48.242576040246234
d_M5,dy09,0.9,140.0,140.0108184814453,0.0108184814453125,8.132049560546875,2.35,2.3133332849790653,16,116.1365047031204,29.0341261757801,60.15952341236037
d_M5,dy09,0.9,150.0,150.00213623046875,0.00213623046875,8.132049560546875,2.35,2.3133332849790653,16,89.9071199586825,22.476779989670625,43.174504715189
d_M5,dy09,0.9,160.0,160.00363159179688,0.003631591796875,8.132049560546875,2.35,2.3133332849790653,16,86.64341810874699,21.660854527186746,42.041989794346534
d_M5,dy09,0.9,170.0,170.0038299560547,0.0038299560546875,8.132049560546875,2.35,2.3133332849790653,16,112.62218046561144,28.15554511640286,62.93720683427097
d_M5,dy09,0.9,180.0,180.00369262695312,0.003692626953125,8.132049560546875,2.35,2.3133332849790653,16,93.9678686339643,23.491967158491075,44.600438642977885
d_M5,dy09,0.9,190.0,190.0024871826172,0.0024871826171875,8.132049560546875,2.35,2.3133332849790653,16,91.67175704983079,22.917939262457697,35.354051940259
d_M5,dy09,0.9,200.0,200.00721740722656,0.0072174072265625,8.132049560546875,2.35,2.3133332849790653,16,71.41987313752493,17.854968284381233,35.45997697215975
d_M5,dy09,0.9,210.0,210.00442504882812,0.004425048828125,8.132049560546875,2.35,2.3133332849790653,16,98.88087154701928,24.72021788675482,48.078934491691
d_M5,dy09,0.9,220.0,220.0050811767578,0.0050811767578125,8.132049560546875,2.35,2.3133332849790653,16,63.40623524769559,15.851558811923898,23.320110344958735
d_M5,dy09,0.9,230.0,230.00802612304688,0.008026123046875,8.132049560546875,2.35,2.3133332849790653,16,88.76753589320568,22.19188397330142,50.80186686395131
d_M5,dy09,0.9,240.0,240.00572204589844,0.0057220458984375,8.132049560546875,2.35,2.3133332849790653,16,89.87814226188107,22.469535565470267,40.14440995555819
