m,C,C,m/s,m/s,kW/m3,m,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C
Height,line_thermocouple,line_temperature,line_w_velocity,line_velocity,line_hrrpuv,line_visibility,line_volume_fraction_carbon_monoxide,line_volume_fraction_soot,line_volume_fraction_oxygen,gridconv_T_center,gridconv_T_center_avg,gridconv_T_center_05m,gridconv_T_center_05m_avg,gridconv_T_edge,gridconv_T_edge_avg
 1.8810345E+000, 2.6049380E+002, 2.6722966E+002, 2.5366193E+000, 2.7453770E+000, 8.7508015E-001, 6.8391350E-001, 1.9739812E-004, 1.1508782E-003, 1.7590920E-001, 2.0495716E+002, 2.3076207E+002, 2.0593062E+002, 2.1168085E+002, 5.6756142E+001, 5.5050157E+001
 1.9827586E+000, 2.6049380E+002, 2.6722966E+002, 2.6437684E+000, 2.7453770E+000, 8.7508015E-001, 6.8391350E-001, 1.9739812E-004, 1.1508782E-003, 1.7590920E-001, 2.0495716E+002, 2.3076207E+002, 2.0593062E+002, 2.1168085E+002, 5.6756142E+001, 5.5050157E+001
 2.0844828E+000, 2.5803570E+002, 2.7559461E+002, 3.5210197E+000, 3.1139848E+000, 9.9917103E-001, 6.6763317E-001, 2.0534433E-004, 1.1972065E-003, 1.7463518E-001, 2.3229925E+002, 2.4478183E+002, 2.0128412E+002, 2.1319691E+002, 8.2914462E+001, 6.9038621E+001
 2.1862069E+000, 2.5779391E+002, 2.8285781E+002, 3.5210197E+000, 3.3594588E+000, 1.0094994E+000, 6.5149696E-001, 2.1321809E-004, 1.2431124E-003, 1.7337281E-001, 2.3229925E+002, 2.4478183E+002, 2.0128412E+002, 2.1319691E+002, 8.2914462E+001, 6.9038621E+001
 2.2879310E+000, 2.5779391E+002, 2.8285781E+002, 3.0697483E+000, 3.3594588E+000, 1.0094994E+000, 6.5149696E-001, 2.1321809E-004, 1.2431124E-003, 1.7337281E-001, 2.4168565E+002, 2.4797410E+002, 2.0404751E+002, 2.1868170E+002, 8.2914462E+001, 6.9038621E+001
 2.3896552E+000, 2.5789069E+002, 2.8463263E+002, 3.0697483E+000, 2.5993427E+000, 3.5378414E-001, 6.4821944E-001, 2.1498278E-004, 1.2534009E-003, 1.7308994E-001, 2.4180220E+002, 2.4847402E+002, 2.1227625E+002, 2.2597768E+002, 1.0570994E+002, 8.2391550E+001
 2.4913793E+000, 2.5789069E+002, 2.8463263E+002, 1.7627571E+000, 2.5993427E+000, 3.5378414E-001, 6.4821944E-001, 2.1498278E-004, 1.2534009E-003, 1.7308994E-001, 2.4180220E+002, 2.4847402E+002, 2.1227625E+002, 2.2597768E+002, 1.0570994E+002, 8.2391550E+001
 2.5931034E+000, 2.6017217E+002, 2.7596950E+002, 1.8868372E+000, 2.1124846E+000, 8.3910754E-002, 6.6065819E-001, 2.0766148E-004, 1.2107161E-003, 1.7426386E-001, 2.4194241E+002, 2.4966341E+002, 2.1988393E+002, 2.3291942E+002, 9.0067417E+001, 8.8539152E+001
 2.6948276E+000, 2.6393632E+002, 2.6062191E+002, 1.8868372E+000, 1.2563564E+000, 4.3999792E-003, 6.7912404E-001, 1.9637115E-004, 1.1448907E-003, 1.7607409E-001, 2.4194241E+002, 2.4966341E+002, 2.1988393E+002, 2.3291942E+002, 9.0067417E+001, 8.8539152E+001
 2.7965517E+000, 2.6393632E+002, 2.6062191E+002, 5.7745346E-001, 1.2563564E+000, 4.3999792E-003, 6.7912404E-001, 1.9637115E-004, 1.1448907E-003, 1.7607409E-001, 2.3633778E+002, 2.4905932E+002, 2.3250209E+002, 2.3909418E+002, 9.0067417E+001, 8.8539152E+001
 2.8982759E+000, 2.6768988E+002, 2.4985171E+002, 5.7745346E-001, 2.1732920E+000, 3.5605605E-003, 6.9177611E-001, 1.8889210E-004, 1.1012861E-003, 1.7727322E-001, 2.3350874E+002, 2.4644665E+002, 2.3620354E+002, 2.4462925E+002, 7.9132765E+001, 9.0125309E+001
 2.9983333E+000, 2.6768988E+002, 2.4985171E+002, 0.0000000E+000, 2.1732920E+000, 3.5605605E-003, 6.9177611E-001, 1.8889210E-004, 1.1012861E-003, 1.7727322E-001, 2.3350874E+002, 2.4644665E+002, 2.3620354E+002, 2.4462925E+002, 7.9132765E+001, 9.0125309E+001
