,,s,s,s
    2000,2026-06-18T15:45:24.549+09:00, 0.535E-01, 118.26021, 0.19262E+03
    2100,2026-06-18T15:45:34.141+09:00, 0.588E-01, 124.09900, 0.20203E+03
    2200,2026-06-18T15:45:43.766+09:00, 0.528E-01, 129.96250, 0.21152E+03
    2300,2026-06-18T15:45:53.284+09:00, 0.581E-01, 135.66458, 0.22089E+03
    2400,2026-06-18T15:46:02.846+09:00, 0.581E-01, 141.47225, 0.23031E+03
    2500,2026-06-18T15:46:12.389+09:00, 0.581E-01, 147.27992, 0.23969E+03
    2600,2026-06-18T15:46:21.926+09:00, 0.581E-01, 153.08759, 0.24908E+03
    2700,2026-06-18T15:46:31.452+09:00, 0.581E-01, 158.89527, 0.25846E+03
    2800,2026-06-18T15:46:40.978+09:00, 0.581E-01, 164.70294, 0.26784E+03
    2900,2026-06-18T15:46:50.494+09:00, 0.581E-01, 170.51061, 0.27719E+03
    3000,2026-06-18T15:47:00.050+09:00, 0.574E-01, 176.21774, 0.28661E+03
    3100,2026-06-18T15:47:09.499+09:00, 0.574E-01, 181.95889, 0.29592E+03
    3200,2026-06-18T15:47:19.080+09:00, 0.566E-01, 187.60481, 0.30536E+03
    3300,2026-06-18T15:47:28.600+09:00, 0.566E-01, 193.26252, 0.31474E+03
    3400,2026-06-18T15:47:38.089+09:00, 0.566E-01, 198.92024, 0.32409E+03
    3500,2026-06-18T15:47:47.576+09:00, 0.566E-01, 204.57795, 0.33343E+03
    3600,2026-06-18T15:47:57.089+09:00, 0.566E-01, 210.23566, 0.34279E+03
    3700,2026-06-18T15:48:06.528+09:00, 0.566E-01, 215.89338, 0.35211E+03
    3800,2026-06-18T15:48:16.379+09:00, 0.566E-01, 221.55109, 0.36146E+03
    3900,2026-06-18T15:48:25.866+09:00, 0.566E-01, 227.20880, 0.37081E+03
    4000,2026-06-18T15:48:35.331+09:00, 0.566E-01, 232.86652, 0.38012E+03
    4100,2026-06-18T15:48:44.793+09:00, 0.566E-01, 238.52423, 0.38945E+03
    4200,2026-06-18T15:48:54.338+09:00, 0.566E-01, 244.18194, 0.39885E+03
    4300,2026-06-18T15:49:03.842+09:00, 0.566E-01, 249.83966, 0.40817E+03
    4400,2026-06-18T15:49:13.330+09:00, 0.566E-01, 255.49737, 0.41752E+03
    4500,2026-06-18T15:49:22.887+09:00, 0.566E-01, 261.15508, 0.42693E+03
    4600,2026-06-18T15:49:32.343+09:00, 0.566E-01, 266.81280, 0.43625E+03
    4700,2026-06-18T15:49:41.820+09:00, 0.560E-01, 272.21351, 0.44558E+03
    4800,2026-06-18T15:49:51.277+09:00, 0.560E-01, 277.81113, 0.45490E+03
    4900,2026-06-18T15:50:00.753+09:00, 0.560E-01, 283.40874, 0.46423E+03
    5000,2026-06-18T15:50:10.229+09:00, 0.560E-01, 289.00636, 0.47357E+03
    5100,2026-06-18T15:50:19.739+09:00, 0.560E-01, 294.60398, 0.48293E+03
    5200,2026-06-18T15:50:29.202+09:00, 0.560E-01, 300.20159, 0.49225E+03
    5300,2026-06-18T15:50:38.819+09:00, 0.411E-01, 305.46654, 0.50174E+03
    5400,2026-06-18T15:50:48.807+09:00, 0.253E-01, 308.47821, 0.51161E+03
    5500,2026-06-18T15:50:58.676+09:00, 0.202E-01, 310.62705, 0.52138E+03
    5600,2026-06-18T15:51:08.527+09:00, 0.199E-01, 312.53587, 0.53113E+03
    5700,2026-06-18T15:51:18.530+09:00, 0.151E-01, 314.14577, 0.54103E+03
    5800,2026-06-18T15:51:28.434+09:00, 0.132E-01, 315.58538, 0.55086E+03
    5900,2026-06-18T15:51:38.340+09:00, 0.127E-01, 316.83662, 0.56065E+03
    6000,2026-06-18T15:51:48.419+09:00, 0.124E-01, 318.05898, 0.57062E+03
    6100,2026-06-18T15:51:58.420+09:00, 0.100E-01, 319.16005, 0.58055E+03
    6200,2026-06-18T15:52:08.469+09:00, 0.106E-01, 320.24052, 0.59049E+03
    6300,2026-06-18T15:52:18.492+09:00, 0.913E-02, 321.26049, 0.60044E+03
    6400,2026-06-18T15:52:28.496+09:00, 0.111E-01, 322.27088, 0.61035E+03
    6500,2026-06-18T15:52:38.618+09:00, 0.940E-02, 323.24845, 0.62040E+03
    6600,2026-06-18T15:52:48.701+09:00, 0.991E-02, 324.21683, 0.63038E+03
    6700,2026-06-18T15:52:58.722+09:00, 0.846E-02, 325.16817, 0.64033E+03
    6800,2026-06-18T15:53:08.888+09:00, 0.101E-01, 326.11911, 0.65039E+03
    6900,2026-06-18T15:53:19.042+09:00, 0.771E-02, 327.01253, 0.66046E+03
    7000,2026-06-18T15:53:29.053+09:00, 0.916E-02, 327.90612, 0.67040E+03
    7100,2026-06-18T15:53:39.180+09:00, 0.896E-02, 328.77398, 0.68043E+03
    7200,2026-06-18T15:53:49.274+09:00, 0.857E-02, 329.62878, 0.69045E+03
    7300,2026-06-18T15:53:59.317+09:00, 0.857E-02, 330.48546, 0.70039E+03
    7400,2026-06-18T15:54:09.294+09:00, 0.766E-02, 331.33852, 0.71028E+03
    7500,2026-06-18T15:54:19.405+09:00, 0.889E-02, 332.18604, 0.72029E+03
    7600,2026-06-18T15:54:29.424+09:00, 0.961E-02, 333.05634, 0.73023E+03
    7700,2026-06-18T15:54:39.506+09:00, 0.902E-02, 333.95660, 0.74024E+03
    7800,2026-06-18T15:54:49.690+09:00, 0.976E-02, 334.86962, 0.75031E+03
    7900,2026-06-18T15:54:59.843+09:00, 0.112E-01, 335.84205, 0.76034E+03
    8000,2026-06-18T15:55:10.070+09:00, 0.107E-01, 336.79927, 0.77047E+03
    8100,2026-06-18T15:55:20.288+09:00, 0.895E-02, 337.74157, 0.78061E+03
    8200,2026-06-18T15:55:30.452+09:00, 0.107E-01, 338.77277, 0.79066E+03
    8300,2026-06-18T15:55:40.574+09:00, 0.112E-01, 339.90560, 0.80070E+03
    8400,2026-06-18T15:55:50.792+09:00, 0.128E-01, 341.10525, 0.81082E+03
    8500,2026-06-18T15:56:00.955+09:00, 0.128E-01, 342.38729, 0.82088E+03
    8600,2026-06-18T15:56:11.047+09:00, 0.113E-01, 343.58845, 0.83088E+03
    8700,2026-06-18T15:56:21.224+09:00, 0.122E-01, 344.72799, 0.84096E+03
    8800,2026-06-18T15:56:31.334+09:00, 0.116E-01, 345.84378, 0.85097E+03
    8900,2026-06-18T15:56:41.440+09:00, 0.128E-01, 347.00965, 0.86095E+03
    9000,2026-06-18T15:56:51.622+09:00, 0.107E-01, 348.15132, 0.87102E+03
    9100,2026-06-18T15:57:01.754+09:00, 0.109E-01, 349.29973, 0.88105E+03
    9200,2026-06-18T15:57:11.890+09:00, 0.114E-01, 350.41870, 0.89109E+03
    9300,2026-06-18T15:57:22.034+09:00, 0.108E-01, 351.55311, 0.90116E+03
    9400,2026-06-18T15:57:32.056+09:00, 0.126E-01, 352.64827, 0.91109E+03
    9500,2026-06-18T15:57:42.186+09:00, 0.105E-01, 353.78510, 0.92114E+03
    9600,2026-06-18T15:57:52.364+09:00, 0.110E-01, 354.88638, 0.93122E+03
    9700,2026-06-18T15:58:02.458+09:00, 0.108E-01, 355.99951, 0.94123E+03
    9800,2026-06-18T15:58:12.587+09:00, 0.105E-01, 357.10585, 0.95126E+03
    9900,2026-06-18T15:58:22.760+09:00, 0.108E-01, 358.21891, 0.96134E+03
   10000,2026-06-18T15:58:32.928+09:00, 0.110E-01, 359.36696, 0.97143E+03
   10100,2026-06-18T15:58:43.083+09:00, 0.126E-01, 360.52853, 0.98146E+03
   10200,2026-06-18T15:58:53.147+09:00, 0.119E-01, 361.76245, 0.99145E+03
   10300,2026-06-18T15:59:03.134+09:00, 0.105E-01, 362.91602, 0.10013E+04
   10400,2026-06-18T15:59:13.326+09:00, 0.107E-01, 364.05245, 0.10114E+04
   10500,2026-06-18T15:59:23.318+09:00, 0.121E-01, 365.12478, 0.10213E+04
   10600,2026-06-18T15:59:33.452+09:00, 0.117E-01, 366.37981, 0.10314E+04
   10700,2026-06-18T15:59:43.567+09:00, 0.105E-01, 367.60106, 0.10414E+04
   10800,2026-06-18T15:59:53.779+09:00, 0.114E-01, 368.70740, 0.10515E+04
   10900,2026-06-18T16:00:03.932+09:00, 0.819E-02, 369.78335, 0.10616E+04
   11000,2026-06-18T16:00:14.060+09:00, 0.102E-01, 370.83671, 0.10716E+04
   11100,2026-06-18T16:00:24.179+09:00, 0.105E-01, 371.86855, 0.10816E+04
   11200,2026-06-18T16:00:34.327+09:00, 0.112E-01, 373.01982, 0.10917E+04
   11300,2026-06-18T16:00:44.536+09:00, 0.114E-01, 374.19790, 0.11018E+04
   11400,2026-06-18T16:00:54.589+09:00, 0.128E-01, 375.41892, 0.11117E+04
   11500,2026-06-18T16:01:04.811+09:00, 0.123E-01, 376.60426, 0.11218E+04
   11600,2026-06-18T16:01:14.917+09:00, 0.114E-01, 377.75987, 0.11318E+04
   11700,2026-06-18T16:01:25.074+09:00, 0.129E-01, 379.00966, 0.11419E+04
   11800,2026-06-18T16:01:35.188+09:00, 0.949E-02, 380.12970, 0.11519E+04
   11900,2026-06-18T16:01:45.263+09:00, 0.133E-01, 381.37039, 0.11619E+04
   12000,2026-06-18T16:01:55.343+09:00, 0.123E-01, 382.49536, 0.11719E+04
   12100,2026-06-18T16:02:05.509+09:00, 0.106E-01, 383.67925, 0.11820E+04
   12200,2026-06-18T16:02:15.587+09:00, 0.138E-01, 384.95545, 0.11919E+04
   12300,2026-06-18T16:02:25.776+09:00, 0.126E-01, 386.23392, 0.12020E+04
   12400,2026-06-18T16:02:35.837+09:00, 0.113E-01, 387.45845, 0.12120E+04
   12500,2026-06-18T16:02:45.955+09:00, 0.109E-01, 388.61897, 0.12220E+04
   12600,2026-06-18T16:02:56.108+09:00, 0.114E-01, 389.76966, 0.12321E+04
   12700,2026-06-18T16:03:06.351+09:00, 0.111E-01, 390.91168, 0.12422E+04
   12800,2026-06-18T16:03:16.436+09:00, 0.105E-01, 391.95811, 0.12522E+04
   12900,2026-06-18T16:03:26.706+09:00, 0.104E-01, 393.11875, 0.12624E+04
   13000,2026-06-18T16:03:36.877+09:00, 0.113E-01, 394.23027, 0.12725E+04
   13100,2026-06-18T16:03:46.902+09:00, 0.135E-01, 395.50025, 0.12824E+04
   13200,2026-06-18T16:03:57.012+09:00, 0.126E-01, 396.76668, 0.12925E+04
   13300,2026-06-18T16:04:07.086+09:00, 0.119E-01, 397.98451, 0.13024E+04
   13400,2026-06-18T16:04:17.206+09:00, 0.127E-01, 399.14220, 0.13125E+04
   13500,2026-06-18T16:04:27.250+09:00, 0.124E-01, 400.44319, 0.13224E+04
   13600,2026-06-18T16:04:37.327+09:00, 0.119E-01, 401.66277, 0.13324E+04
   13700,2026-06-18T16:04:47.452+09:00, 0.135E-01, 402.83673, 0.13424E+04
   13800,2026-06-18T16:04:57.684+09:00, 0.130E-01, 404.13561, 0.13526E+04
   13900,2026-06-18T16:05:07.641+09:00, 0.121E-01, 405.43865, 0.13624E+04
   14000,2026-06-18T16:05:17.743+09:00, 0.116E-01, 406.77563, 0.13724E+04
   14100,2026-06-18T16:05:27.752+09:00, 0.113E-01, 407.99377, 0.13824E+04
   14200,2026-06-18T16:05:37.819+09:00, 0.117E-01, 409.21387, 0.13923E+04
   14300,2026-06-18T16:05:48.047+09:00, 0.111E-01, 410.31970, 0.14024E+04
   14400,2026-06-18T16:05:58.149+09:00, 0.114E-01, 411.52536, 0.14125E+04
   14500,2026-06-18T16:06:08.344+09:00, 0.940E-02, 412.67045, 0.14226E+04
   14600,2026-06-18T16:06:18.362+09:00, 0.136E-01, 413.80060, 0.14325E+04
   14700,2026-06-18T16:06:28.451+09:00, 0.132E-01, 415.07134, 0.14425E+04
   14800,2026-06-18T16:06:38.657+09:00, 0.135E-01, 416.33818, 0.14526E+04
   14900,2026-06-18T16:06:48.768+09:00, 0.112E-01, 417.68312, 0.14626E+04
   15000,2026-06-18T16:06:58.906+09:00, 0.123E-01, 418.92669, 0.14727E+04
   15100,2026-06-18T16:07:09.096+09:00, 0.124E-01, 420.20451, 0.14828E+04
   15200,2026-06-18T16:07:19.185+09:00, 0.128E-01, 421.57197, 0.14928E+04
   15300,2026-06-18T16:07:29.332+09:00, 0.130E-01, 422.83991, 0.15028E+04
   15400,2026-06-18T16:07:39.438+09:00, 0.103E-01, 424.08305, 0.15128E+04
   15500,2026-06-18T16:07:49.566+09:00, 0.123E-01, 425.28137, 0.15229E+04
   15600,2026-06-18T16:07:59.742+09:00, 0.120E-01, 426.53495, 0.15330E+04
   15700,2026-06-18T16:08:09.812+09:00, 0.127E-01, 427.69037, 0.15430E+04
   15800,2026-06-18T16:08:19.959+09:00, 0.109E-01, 428.81215, 0.15530E+04
   15900,2026-06-18T16:08:29.981+09:00, 0.136E-01, 429.99938, 0.15630E+04
   16000,2026-06-18T16:08:40.110+09:00, 0.112E-01, 431.24904, 0.15730E+04
   16100,2026-06-18T16:08:50.138+09:00, 0.142E-01, 432.62306, 0.15829E+04
   16200,2026-06-18T16:09:00.256+09:00, 0.128E-01, 433.97190, 0.15930E+04
   16300,2026-06-18T16:09:10.357+09:00, 0.124E-01, 435.30266, 0.16030E+04
   16400,2026-06-18T16:09:20.491+09:00, 0.122E-01, 436.58546, 0.16130E+04
   16500,2026-06-18T16:09:30.578+09:00, 0.117E-01, 437.81346, 0.16230E+04
   16600,2026-06-18T16:09:40.685+09:00, 0.138E-01, 438.96841, 0.16331E+04
   16700,2026-06-18T16:09:50.866+09:00, 0.117E-01, 440.25470, 0.16431E+04
   16800,2026-06-18T16:10:00.897+09:00, 0.111E-01, 441.49562, 0.16531E+04
   16900,2026-06-18T16:10:11.048+09:00, 0.132E-01, 442.69462, 0.16632E+04
   17000,2026-06-18T16:10:21.165+09:00, 0.107E-01, 443.90069, 0.16732E+04
   17100,2026-06-18T16:10:31.221+09:00, 0.126E-01, 445.07811, 0.16832E+04
   17200,2026-06-18T16:10:41.401+09:00, 0.127E-01, 446.18279, 0.16933E+04
   17300,2026-06-18T16:10:51.515+09:00, 0.119E-01, 447.37848, 0.17033E+04
   17400,2026-06-18T16:11:01.621+09:00, 0.125E-01, 448.56359, 0.17133E+04
   17500,2026-06-18T16:11:11.713+09:00, 0.119E-01, 449.80313, 0.17233E+04
   17600,2026-06-18T16:11:21.850+09:00, 0.140E-01, 451.05276, 0.17334E+04
   17700,2026-06-18T16:11:31.957+09:00, 0.129E-01, 452.43084, 0.17434E+04
   17800,2026-06-18T16:11:41.947+09:00, 0.125E-01, 453.85946, 0.17533E+04
   17900,2026-06-18T16:11:52.064+09:00, 0.128E-01, 455.14576, 0.17633E+04
   18000,2026-06-18T16:12:02.183+09:00, 0.135E-01, 456.52098, 0.17734E+04
   18100,2026-06-18T16:12:12.311+09:00, 0.137E-01, 457.84866, 0.17834E+04
   18200,2026-06-18T16:12:22.348+09:00, 0.124E-01, 459.10293, 0.17933E+04
   18300,2026-06-18T16:12:32.422+09:00, 0.135E-01, 460.33982, 0.18033E+04
   18400,2026-06-18T16:12:42.492+09:00, 0.111E-01, 461.52996, 0.18133E+04
   18500,2026-06-18T16:12:52.601+09:00, 0.130E-01, 462.73632, 0.18233E+04
   18600,2026-06-18T16:13:02.618+09:00, 0.122E-01, 463.92781, 0.18333E+04
   18700,2026-06-18T16:13:12.624+09:00, 0.123E-01, 465.26682, 0.18432E+04
   18800,2026-06-18T16:13:22.840+09:00, 0.111E-01, 466.52784, 0.18533E+04
   18900,2026-06-18T16:13:32.850+09:00, 0.146E-01, 467.87501, 0.18633E+04
   19000,2026-06-18T16:13:42.963+09:00, 0.116E-01, 469.20711, 0.18733E+04
   19100,2026-06-18T16:13:53.095+09:00, 0.113E-01, 470.40869, 0.18833E+04
   19200,2026-06-18T16:14:03.141+09:00, 0.119E-01, 471.51879, 0.18933E+04
   19300,2026-06-18T16:14:13.172+09:00, 0.118E-01, 472.68085, 0.19032E+04
   19400,2026-06-18T16:14:23.138+09:00, 0.143E-01, 473.91310, 0.19131E+04
   19500,2026-06-18T16:14:33.260+09:00, 0.122E-01, 475.24702, 0.19231E+04
   19600,2026-06-18T16:14:43.488+09:00, 0.102E-01, 476.38009, 0.19333E+04
   19700,2026-06-18T16:14:53.489+09:00, 0.136E-01, 477.62390, 0.19432E+04
   19800,2026-06-18T16:15:03.613+09:00, 0.122E-01, 478.91803, 0.19532E+04
   19900,2026-06-18T16:15:13.631+09:00, 0.129E-01, 480.21477, 0.19632E+04
   20000,2026-06-18T16:15:23.636+09:00, 0.117E-01, 481.47919, 0.19731E+04
   20100,2026-06-18T16:15:33.747+09:00, 0.131E-01, 482.77608, 0.19831E+04
   20200,2026-06-18T16:15:43.893+09:00, 0.119E-01, 484.08926, 0.19932E+04
   20300,2026-06-18T16:15:53.874+09:00, 0.159E-01, 485.48989, 0.20031E+04
   20400,2026-06-18T16:16:04.027+09:00, 0.118E-01, 486.83447, 0.20131E+04
   20500,2026-06-18T16:16:14.235+09:00, 0.972E-02, 487.97610, 0.20232E+04
   20600,2026-06-18T16:16:24.381+09:00, 0.129E-01, 489.04959, 0.20333E+04
   20700,2026-06-18T16:16:34.443+09:00, 0.124E-01, 490.39280, 0.20433E+04
   20800,2026-06-18T16:16:44.526+09:00, 0.108E-01, 491.62167, 0.20533E+04
   20900,2026-06-18T16:16:54.588+09:00, 0.154E-01, 492.95448, 0.20632E+04
   21000,2026-06-18T16:17:04.673+09:00, 0.130E-01, 494.32277, 0.20732E+04
   21100,2026-06-18T16:17:14.652+09:00, 0.124E-01, 495.69362, 0.20831E+04
   21200,2026-06-18T16:17:24.692+09:00, 0.135E-01, 496.99781, 0.20931E+04
   21300,2026-06-18T16:17:34.831+09:00, 0.115E-01, 498.31923, 0.21031E+04
   21400,2026-06-18T16:17:44.825+09:00, 0.124E-01, 499.68395, 0.21130E+04
   21500,2026-06-18T16:17:54.868+09:00, 0.146E-01, 501.08515, 0.21230E+04
   21600,2026-06-18T16:18:05.119+09:00, 0.115E-01, 502.35617, 0.21332E+04
   21700,2026-06-18T16:18:15.132+09:00, 0.134E-01, 503.68555, 0.21431E+04
   21800,2026-06-18T16:18:25.061+09:00, 0.162E-01, 505.09457, 0.21529E+04
   21900,2026-06-18T16:18:35.232+09:00, 0.123E-01, 506.32135, 0.21630E+04
   22000,2026-06-18T16:18:45.328+09:00, 0.143E-01, 507.52321, 0.21730E+04
   22100,2026-06-18T16:18:55.525+09:00, 0.126E-01, 508.88802, 0.21831E+04
   22200,2026-06-18T16:19:05.690+09:00, 0.131E-01, 510.02079, 0.21932E+04
   22300,2026-06-18T16:19:15.776+09:00, 0.125E-01, 511.31035, 0.22032E+04
   22400,2026-06-18T16:19:25.823+09:00, 0.145E-01, 512.74129, 0.22132E+04
   22500,2026-06-18T16:19:35.978+09:00, 0.123E-01, 514.09612, 0.22232E+04
   22600,2026-06-18T16:19:46.120+09:00, 0.117E-01, 515.44838, 0.22333E+04
   22700,2026-06-18T16:19:56.088+09:00, 0.138E-01, 516.82793, 0.22432E+04
   22800,2026-06-18T16:20:06.132+09:00, 0.140E-01, 518.16695, 0.22531E+04
   22900,2026-06-18T16:20:16.230+09:00, 0.108E-01, 519.43529, 0.22631E+04
   23000,2026-06-18T16:20:26.314+09:00, 0.139E-01, 520.76498, 0.22731E+04
   23100,2026-06-18T16:20:36.352+09:00, 0.158E-01, 522.00461, 0.22831E+04
   23200,2026-06-18T16:20:46.414+09:00, 0.118E-01, 523.29032, 0.22930E+04
   23300,2026-06-18T16:20:56.439+09:00, 0.123E-01, 524.65588, 0.23030E+04
   23400,2026-06-18T16:21:06.469+09:00, 0.131E-01, 525.95480, 0.23129E+04
   23500,2026-06-18T16:21:16.605+09:00, 0.131E-01, 527.26742, 0.23230E+04
   23600,2026-06-18T16:21:26.632+09:00, 0.128E-01, 528.63592, 0.23329E+04
   23700,2026-06-18T16:21:36.667+09:00, 0.117E-01, 529.84345, 0.23429E+04
   23800,2026-06-18T16:21:46.767+09:00, 0.125E-01, 531.06592, 0.23529E+04
   23900,2026-06-18T16:21:56.817+09:00, 0.134E-01, 532.35979, 0.23628E+04
   24000,2026-06-18T16:22:06.809+09:00, 0.143E-01, 533.71434, 0.23727E+04
   24100,2026-06-18T16:22:16.808+09:00, 0.127E-01, 535.05905, 0.23826E+04
   24200,2026-06-18T16:22:26.778+09:00, 0.137E-01, 536.38568, 0.23925E+04
   24300,2026-06-18T16:22:36.902+09:00, 0.128E-01, 537.60850, 0.24026E+04
   24400,2026-06-18T16:22:46.902+09:00, 0.136E-01, 538.85811, 0.24125E+04
   24500,2026-06-18T16:22:56.995+09:00, 0.103E-01, 540.18043, 0.24225E+04
   24600,2026-06-18T16:23:06.994+09:00, 0.119E-01, 541.37680, 0.24324E+04
   24700,2026-06-18T16:23:17.038+09:00, 0.123E-01, 542.64200, 0.24423E+04
   24800,2026-06-18T16:23:27.007+09:00, 0.131E-01, 543.84833, 0.24522E+04
   24900,2026-06-18T16:23:37.079+09:00, 0.145E-01, 545.17184, 0.24622E+04
   25000,2026-06-18T16:23:47.268+09:00, 0.123E-01, 546.52759, 0.24723E+04
   25100,2026-06-18T16:23:57.301+09:00, 0.114E-01, 547.68080, 0.24823E+04
   25200,2026-06-18T16:24:07.396+09:00, 0.116E-01, 548.81761, 0.24923E+04
   25300,2026-06-18T16:24:17.537+09:00, 0.138E-01, 550.09765, 0.25023E+04
   25400,2026-06-18T16:24:27.610+09:00, 0.126E-01, 551.39605, 0.25123E+04
   25500,2026-06-18T16:24:37.663+09:00, 0.123E-01, 552.64787, 0.25222E+04
   25600,2026-06-18T16:24:47.719+09:00, 0.125E-01, 553.92024, 0.25322E+04
   25700,2026-06-18T16:24:57.777+09:00, 0.111E-01, 555.29347, 0.25422E+04
   25800,2026-06-18T16:25:07.639+09:00, 0.142E-01, 556.47946, 0.25520E+04
   25900,2026-06-18T16:25:17.623+09:00, 0.149E-01, 557.78858, 0.25619E+04
   26000,2026-06-18T16:25:28.008+09:00, 0.126E-01, 559.02432, 0.25722E+04
   26100,2026-06-18T16:25:38.031+09:00, 0.134E-01, 560.37084, 0.25821E+04
   26200,2026-06-18T16:25:47.944+09:00, 0.129E-01, 561.77231, 0.25919E+04
   26300,2026-06-18T16:25:58.080+09:00, 0.102E-01, 562.95391, 0.26019E+04
   26400,2026-06-18T16:26:08.223+09:00, 0.130E-01, 564.29198, 0.26120E+04
   26500,2026-06-18T16:26:18.179+09:00, 0.106E-01, 565.61708, 0.26219E+04
   26600,2026-06-18T16:26:28.160+09:00, 0.119E-01, 566.95737, 0.26318E+04
   26700,2026-06-18T16:26:38.359+09:00, 0.134E-01, 568.23477, 0.26419E+04
   26800,2026-06-18T16:26:48.330+09:00, 0.135E-01, 569.50605, 0.26518E+04
   26900,2026-06-18T16:26:58.342+09:00, 0.142E-01, 570.81041, 0.26617E+04
   27000,2026-06-18T16:27:08.332+09:00, 0.130E-01, 572.08649, 0.26716E+04
   27100,2026-06-18T16:27:18.288+09:00, 0.128E-01, 573.34808, 0.26815E+04
   27200,2026-06-18T16:27:28.393+09:00, 0.145E-01, 574.68126, 0.26915E+04
   27300,2026-06-18T16:27:38.484+09:00, 0.136E-01, 576.13124, 0.27015E+04
   27400,2026-06-18T16:27:48.545+09:00, 0.118E-01, 577.49297, 0.27114E+04
   27500,2026-06-18T16:27:58.491+09:00, 0.142E-01, 578.76903, 0.27213E+04
   27600,2026-06-18T16:28:08.509+09:00, 0.137E-01, 580.23654, 0.27312E+04
   27700,2026-06-18T16:28:18.515+09:00, 0.129E-01, 581.64533, 0.27412E+04
   27800,2026-06-18T16:28:28.627+09:00, 0.127E-01, 582.87671, 0.27512E+04
   27900,2026-06-18T16:28:38.707+09:00, 0.138E-01, 584.33080, 0.27612E+04
   28000,2026-06-18T16:28:48.778+09:00, 0.118E-01, 585.60919, 0.27712E+04
   28100,2026-06-18T16:28:58.892+09:00, 0.146E-01, 586.93022, 0.27812E+04
   28200,2026-06-18T16:29:08.974+09:00, 0.120E-01, 588.18640, 0.27912E+04
   28300,2026-06-18T16:29:19.005+09:00, 0.143E-01, 589.47295, 0.28011E+04
   28400,2026-06-18T16:29:29.037+09:00, 0.149E-01, 590.84543, 0.28111E+04
   28500,2026-06-18T16:29:39.120+09:00, 0.153E-01, 592.22132, 0.28211E+04
