,,s,s,s
    6500,2026-06-15T19:56:51.892+09:00, 0.208E-01, 135.44646, 0.42136E+03
    6600,2026-06-15T19:56:58.385+09:00, 0.183E-01, 137.35840, 0.42781E+03
    6700,2026-06-15T19:57:04.917+09:00, 0.207E-01, 139.43956, 0.43430E+03
    6800,2026-06-15T19:57:11.442+09:00, 0.239E-01, 141.80799, 0.44077E+03
    6900,2026-06-15T19:57:18.009+09:00, 0.247E-01, 143.97675, 0.44730E+03
    7000,2026-06-15T19:57:24.633+09:00, 0.230E-01, 146.14497, 0.45385E+03
    7100,2026-06-15T19:57:31.166+09:00, 0.222E-01, 148.21592, 0.46034E+03
    7200,2026-06-15T19:57:37.780+09:00, 0.224E-01, 150.28532, 0.46690E+03
    7300,2026-06-15T19:57:44.291+09:00, 0.216E-01, 152.25876, 0.47336E+03
    7400,2026-06-15T19:57:50.811+09:00, 0.223E-01, 154.41547, 0.47984E+03
    7500,2026-06-15T19:57:57.384+09:00, 0.209E-01, 156.65938, 0.48637E+03
    7600,2026-06-15T19:58:03.961+09:00, 0.200E-01, 158.91816, 0.49290E+03
    7700,2026-06-15T19:58:10.626+09:00, 0.229E-01, 161.06668, 0.49938E+03
    7800,2026-06-15T19:58:17.191+09:00, 0.241E-01, 163.30655, 0.50590E+03
    7900,2026-06-15T19:58:23.734+09:00, 0.231E-01, 165.34751, 0.51240E+03
    8000,2026-06-15T19:58:30.307+09:00, 0.242E-01, 167.47534, 0.51893E+03
    8100,2026-06-15T19:58:36.868+09:00, 0.255E-01, 169.71092, 0.52544E+03
    8200,2026-06-15T19:58:43.483+09:00, 0.178E-01, 171.95417, 0.53201E+03
    8300,2026-06-15T19:58:50.035+09:00, 0.234E-01, 174.07842, 0.53851E+03
    8400,2026-06-15T19:58:56.573+09:00, 0.194E-01, 176.31765, 0.54500E+03
    8500,2026-06-15T19:59:03.124+09:00, 0.228E-01, 178.44981, 0.55151E+03
    8600,2026-06-15T19:59:09.629+09:00, 0.270E-01, 180.83169, 0.55796E+03
    8700,2026-06-15T19:59:16.199+09:00, 0.231E-01, 183.18585, 0.56449E+03
    8800,2026-06-15T19:59:22.756+09:00, 0.219E-01, 185.39167, 0.57100E+03
    8900,2026-06-15T19:59:29.247+09:00, 0.220E-01, 187.67070, 0.57745E+03
    9000,2026-06-15T19:59:35.802+09:00, 0.257E-01, 189.93361, 0.58396E+03
    9100,2026-06-15T19:59:42.333+09:00, 0.211E-01, 192.19620, 0.59044E+03
    9200,2026-06-15T19:59:48.829+09:00, 0.227E-01, 194.42103, 0.59689E+03
    9300,2026-06-15T19:59:55.388+09:00, 0.202E-01, 196.65081, 0.60340E+03
    9400,2026-06-15T20:00:01.857+09:00, 0.269E-01, 199.01223, 0.60983E+03
    9500,2026-06-15T20:00:08.431+09:00, 0.222E-01, 201.23890, 0.61634E+03
    9600,2026-06-15T20:00:15.008+09:00, 0.244E-01, 203.54661, 0.62288E+03
    9700,2026-06-15T20:00:21.548+09:00, 0.220E-01, 205.91800, 0.62937E+03
    9800,2026-06-15T20:00:28.069+09:00, 0.215E-01, 208.24727, 0.63585E+03
    9900,2026-06-15T20:00:34.700+09:00, 0.185E-01, 210.28123, 0.64242E+03
   10000,2026-06-15T20:00:41.225+09:00, 0.231E-01, 212.49101, 0.64890E+03
   10100,2026-06-15T20:00:47.755+09:00, 0.213E-01, 214.81921, 0.65538E+03
   10200,2026-06-15T20:00:54.284+09:00, 0.221E-01, 217.08932, 0.66187E+03
   10300,2026-06-15T20:01:00.801+09:00, 0.197E-01, 219.44221, 0.66834E+03
   10400,2026-06-15T20:01:07.423+09:00, 0.185E-01, 221.87650, 0.67491E+03
   10500,2026-06-15T20:01:13.975+09:00, 0.215E-01, 224.11170, 0.68141E+03
   10600,2026-06-15T20:01:20.459+09:00, 0.220E-01, 226.39902, 0.68785E+03
   10700,2026-06-15T20:01:27.015+09:00, 0.231E-01, 228.65073, 0.69436E+03
   10800,2026-06-15T20:01:33.598+09:00, 0.229E-01, 230.84069, 0.70089E+03
   10900,2026-06-15T20:01:40.096+09:00, 0.214E-01, 232.98710, 0.70735E+03
   11000,2026-06-15T20:01:46.597+09:00, 0.219E-01, 235.33354, 0.71380E+03
   11100,2026-06-15T20:01:53.118+09:00, 0.213E-01, 237.61360, 0.72028E+03
   11200,2026-06-15T20:01:59.678+09:00, 0.189E-01, 239.75689, 0.72679E+03
   11300,2026-06-15T20:02:06.225+09:00, 0.218E-01, 241.93989, 0.73326E+03
   11400,2026-06-15T20:02:12.757+09:00, 0.250E-01, 244.33322, 0.73975E+03
   11500,2026-06-15T20:02:19.264+09:00, 0.253E-01, 246.94640, 0.74621E+03
   11600,2026-06-15T20:02:25.779+09:00, 0.262E-01, 249.34867, 0.75268E+03
   11700,2026-06-15T20:02:32.406+09:00, 0.215E-01, 251.55662, 0.75925E+03
   11800,2026-06-15T20:02:38.956+09:00, 0.273E-01, 253.86550, 0.76576E+03
   11900,2026-06-15T20:02:45.466+09:00, 0.278E-01, 256.20441, 0.77222E+03
   12000,2026-06-15T20:02:52.017+09:00, 0.249E-01, 258.64494, 0.77872E+03
   12100,2026-06-15T20:02:58.567+09:00, 0.203E-01, 260.87582, 0.78522E+03
   12200,2026-06-15T20:03:05.084+09:00, 0.206E-01, 263.13697, 0.79168E+03
   12300,2026-06-15T20:03:11.626+09:00, 0.227E-01, 265.45085, 0.79818E+03
   12400,2026-06-15T20:03:18.125+09:00, 0.246E-01, 267.83596, 0.80463E+03
   12500,2026-06-15T20:03:24.713+09:00, 0.242E-01, 270.34274, 0.81116E+03
   12600,2026-06-15T20:03:31.268+09:00, 0.222E-01, 272.75519, 0.81767E+03
   12700,2026-06-15T20:03:37.777+09:00, 0.265E-01, 275.01795, 0.82413E+03
   12800,2026-06-15T20:03:44.274+09:00, 0.249E-01, 277.29441, 0.83058E+03
   12900,2026-06-15T20:03:50.792+09:00, 0.243E-01, 279.72185, 0.83705E+03
   13000,2026-06-15T20:03:57.330+09:00, 0.240E-01, 282.10567, 0.84353E+03
   13100,2026-06-15T20:04:03.869+09:00, 0.200E-01, 284.44574, 0.85003E+03
   13200,2026-06-15T20:04:10.395+09:00, 0.218E-01, 286.79600, 0.85650E+03
   13300,2026-06-15T20:04:16.918+09:00, 0.230E-01, 289.24865, 0.86298E+03
   13400,2026-06-15T20:04:23.483+09:00, 0.222E-01, 291.56003, 0.86949E+03
   13500,2026-06-15T20:04:30.052+09:00, 0.243E-01, 293.88156, 0.87596E+03
   13600,2026-06-15T20:04:36.527+09:00, 0.241E-01, 296.14592, 0.88239E+03
   13700,2026-06-15T20:04:43.033+09:00, 0.276E-01, 298.69930, 0.88885E+03
   13748,2026-06-15T20:04:46.187+09:00, 0.152E-01, 300.00000, 0.89197E+03
