case,dy_tag,dy_m,target_time_s,actual_time_s,time_delta_s,slice_x_m,target_y_m,actual_y_m,n_points,l2_norm_C,rmse_C,max_abs_error_C
d_M5,dy06,0.6,0.0,0.0,0.0,8.132049560546875,2.05,2.053333289672931,16,580.2683902891357,145.06709757228393,227.45762711864413
d_M5,dy06,0.6,10.0,10.01058292388916,0.010582923889160156,8.132049560546875,2.05,2.053333289672931,16,561.4084247846152,140.3521061961538,200.33519822460116
d_M5,dy06,0.6,20.0,20.005002975463867,0.0050029754638671875,8.132049560546875,2.05,2.053333289672931,16,501.7254927437571,125.43137318593928,176.48044323107467
d_M5,dy06,0.6,30.0,30.00124168395996,0.0012416839599609375,8.132049560546875,2.05,2.053333289672931,16,258.06743134459884,64.51685783614971,93.40821578869668
d_M5,dy06,0.6,40.0,40.006187438964844,0.00618743896484375,8.132049560546875,2.05,2.053333289672931,16,145.93946914794125,36.48486728698531,55.13085223273886
d_M5,dy06,0.6,50.0,50.00764846801758,0.007648468017578125,8.132049560546875,2.05,2.053333289672931,16,130.48061731428717,32.62015432857179,54.75633713594027
d_M5,dy06,0.6,60.0,60.00835418701172,0.00835418701171875,8.132049560546875,2.05,2.053333289672931,16,73.03267246816642,18.258168117041606,40.522489651798885
d_M5,dy06,0.6,70.0,70.00757598876953,0.00757598876953125,8.132049560546875,2.05,2.053333289672931,16,65.85202781743449,16.463006954358622,37.393728762401444
d_M5,dy06,0.6,80.0,80.00468444824219,0.0046844482421875,8.132049560546875,2.05,2.053333289672931,16,68.40067652687097,17.100169131717742,35.48205190959262
d_M5,dy06,0.6,90.0,90.00244140625,0.00244140625,8.132049560546875,2.05,2.053333289672931,16,51.29704576088542,12.824261440221354,26.121285319189923
d_M5,dy06,0.6,100.0,100.00980377197266,0.00980377197265625,8.132049560546875,2.05,2.053333289672931,16,75.88928315653874,18.972320789134685,38.7868007405717
d_M5,dy06,0.6,110.0,110.0078125,0.0078125,8.132049560546875,2.05,2.053333289672931,16,64.05821708530007,16.014554271325018,29.895190033249577
d_M5,dy06,0.6,120.0,120.00165557861328,0.00165557861328125,8.132049560546875,2.05,2.053333289672931,16,63.34014957119563,15.835037392798908,35.562241376456626
d_M5,dy06,0.6,130.0,130.00535583496094,0.0053558349609375,8.132049560546875,2.05,2.053333289672931,16,86.95406204187005,21.73851551046751,45.322113812980064
d_M5,dy06,0.6,140.0,140.0108184814453,0.0108184814453125,8.132049560546875,2.05,2.053333289672931,16,86.49488044382727,21.623720110956818,42.95551632716645
d_M5,dy06,0.6,150.0,150.00213623046875,0.00213623046875,8.132049560546875,2.05,2.053333289672931,16,73.43698997980296,18.35924749495074,35.73119383830328
d_M5,dy06,0.6,160.0,160.00363159179688,0.003631591796875,8.132049560546875,2.05,2.053333289672931,16,58.33328897315703,14.583322243289258,30.269612812957142
d_M5,dy06,0.6,170.0,170.0038299560547,0.0038299560546875,8.132049560546875,2.05,2.053333289672931,16,56.89980038877892,14.22495009719473,28.499079123045973
d_M5,dy06,0.6,180.0,180.00369262695312,0.003692626953125,8.132049560546875,2.05,2.053333289672931,16,87.57392323489442,21.893480808723606,35.54845393836041
d_M5,dy06,0.6,190.0,190.0024871826172,0.0024871826171875,8.132049560546875,2.05,2.053333289672931,16,93.41994246581294,23.354985616453234,43.64874345165194
d_M5,dy06,0.6,200.0,200.00721740722656,0.0072174072265625,8.132049560546875,2.05,2.053333289672931,16,63.96298057498854,15.990745143747136,39.9965370307535
d_M5,dy06,0.6,210.0,210.00442504882812,0.004425048828125,8.132049560546875,2.05,2.053333289672931,16,80.52492723895735,20.131231809739337,47.846421063956626
d_M5,dy06,0.6,220.0,220.0050811767578,0.0050811767578125,8.132049560546875,2.05,2.053333289672931,16,57.4621746213038,14.36554365532595,37.75232224323811
d_M5,dy06,0.6,230.0,230.00802612304688,0.008026123046875,8.132049560546875,2.05,2.053333289672931,16,77.13202333977335,19.28300583494334,35.9596717963785
d_M5,dy06,0.6,240.0,240.00572204589844,0.0057220458984375,8.132049560546875,2.05,2.053333289672931,16,84.03584559027696,21.00896139756924,40.336502851066
d_M5,dy06,0.6,250.0,250.005615234375,0.005615234375,8.132049560546875,2.05,2.053333289672931,16,60.670947665264336,15.167736916316084,35.86864832932803
d_M5,dy06,0.6,260.0,260.0086975097656,0.008697509765625,8.132049560546875,2.05,2.053333289672931,16,84.4017804055895,21.100445101397376,34.97991348702365
d_M5,dy06,0.6,270.0,270.0089416503906,0.008941650390625,8.132049560546875,2.05,2.053333289672931,16,76.80530836776572,19.20132709194143,41.11786772686118
d_M5,dy06,0.6,280.0,280.01068115234375,0.01068115234375,8.132049560546875,2.05,2.053333289672931,16,70.65210462944395,17.66302615736099,30.874527208705985
d_M5,dy06,0.6,290.0,290.0057678222656,0.005767822265625,8.132049560546875,2.05,2.053333289672931,16,86.55522873726835,21.638807184317088,46.98272782665194
d_M5,dy06,0.6,300.0,300.0,0.0,8.132049560546875,2.05,2.053333289672931,16,118.49869888555494,29.624674721388736,52.0576976211934
dq_M5,dy06,0.6,0.0,0.0,0.0,8.132049560546875,2.05,2.053333289672931,16,580.2683902891357,145.06709757228393,227.45762711864413
dq_M5,dy06,0.6,10.0,10.006834983825684,0.006834983825683594,8.132049560546875,2.05,2.053333289672931,16,553.2521200657405,138.31303001643514,191.88248303707664
dq_M5,dy06,0.6,20.0,20.000368118286133,0.0003681182861328125,8.132049560546875,2.05,2.053333289672931,16,498.9437661550024,124.7359415387506,181.33009505332802
dq_M5,dy06,0.6,30.0,30.00543975830078,0.00543975830078125,8.132049560546875,2.05,2.053333289672931,16,247.43248224753623,61.85812056188406,90.55569829823442
dq_M5,dy06,0.6,40.0,40.00568771362305,0.005687713623046875,8.132049560546875,2.05,2.053333289672931,16,101.45005725333768,25.36251431333442,38.82716245454178
dq_M5,dy06,0.6,50.0,50.007999420166016,0.007999420166015625,8.132049560546875,2.05,2.053333289672931,16,110.37815319258999,27.594538298147498,75.63181990284025
dq_M5,dy06,0.6,60.0,60.002803802490234,0.002803802490234375,8.132049560546875,2.05,2.053333289672931,16,71.75406898448816,17.93851724612204,45.33628767627775
dq_M5,dy06,0.6,70.0,70.00408172607422,0.00408172607421875,8.132049560546875,2.05,2.053333289672931,16,105.80800151640533,26.45200037910133,42.022739549454826
dq_M5,dy06,0.6,80.0,80.00511169433594,0.0051116943359375,8.132049560546875,2.05,2.053333289672931,16,62.19659017822068,15.54914754455517,37.02342803012696
