Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,BLNK,HVAC,GEOM,VEGE,CHEM,Total T_USED (s)
    0, 6.373E+00, 3.211E+02, 1.642E+02, 2.547E+02, 3.863E+01, 8.963E+01, 1.456E+02, 1.210E-02, 1.179E+02, 7.208E+00, 5.611E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.202E+03
    1, 1.077E+01, 2.852E+02, 1.456E+02, 2.125E+02, 3.736E+01, 7.427E+01, 1.493E+02, 1.360E-02, 1.022E+02, 2.524E+01, 1.592E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.202E+03
    2, 6.574E+00, 3.049E+02, 1.578E+02, 2.671E+02, 3.995E+01, 7.715E+01, 1.447E+02, 1.202E-02, 1.162E+02, 5.710E+00, 8.159E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.202E+03
    3, 1.518E+01, 2.698E+02, 1.398E+02, 2.158E+02, 3.819E+01, 5.972E+01, 1.540E+02, 1.620E-02, 8.961E+01, 5.245E+00, 2.143E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.202E+03
