,,s,s,s
    7900,2026-07-03T15:24:54.695+09:00, 0.857E-02,  61.15406, 0.68546E+04
    8000,2026-07-03T15:26:18.690+09:00, 0.710E-02,  61.94055, 0.69353E+04
    8100,2026-07-03T15:28:03.820+09:00, 0.824E-02,  62.67980, 0.70276E+04
    8200,2026-07-03T15:29:29.710+09:00, 0.716E-02,  63.44035, 0.71098E+04
    8300,2026-07-03T15:31:04.056+09:00, 0.807E-02,  64.20887, 0.71948E+04
    8400,2026-07-03T15:32:27.463+09:00, 0.683E-02,  64.87599, 0.72759E+04
    8500,2026-07-03T15:33:50.013+09:00, 0.672E-02,  65.56680, 0.73565E+04
    8600,2026-07-03T15:35:37.888+09:00, 0.740E-02,  66.28015, 0.74452E+04
    8700,2026-07-03T15:37:01.624+09:00, 0.705E-02,  67.03636, 0.75269E+04
    8800,2026-07-03T15:38:23.753+09:00, 0.686E-02,  67.78302, 0.76071E+04
    8900,2026-07-03T15:39:57.274+09:00, 0.913E-02,  68.61702, 0.76921E+04
    9000,2026-07-03T15:41:28.169+09:00, 0.809E-02,  69.44464, 0.77740E+04
    9100,2026-07-03T15:43:02.542+09:00, 0.958E-02,  70.31337, 0.78573E+04
    9200,2026-07-03T15:44:24.802+09:00, 0.934E-02,  71.22590, 0.79374E+04
    9300,2026-07-03T15:45:48.536+09:00, 0.714E-02,  71.99448, 0.80192E+04
    9400,2026-07-03T15:47:25.806+09:00, 0.726E-02,  72.80610, 0.81054E+04
    9500,2026-07-03T15:48:48.922+09:00, 0.756E-02,  73.60531, 0.81865E+04
    9600,2026-07-03T15:50:22.682+09:00, 0.900E-02,  74.40465, 0.82712E+04
    9700,2026-07-03T15:51:48.239+09:00, 0.756E-02,  75.21448, 0.83541E+04
    9800,2026-07-03T15:53:12.541+09:00, 0.733E-02,  75.93532, 0.84365E+04
    9900,2026-07-03T15:54:48.827+09:00, 0.887E-02,  76.71632, 0.85226E+04
   10000,2026-07-03T15:56:12.149+09:00, 0.769E-02,  77.49541, 0.86041E+04
   10100,2026-07-03T15:57:46.797+09:00, 0.846E-02,  78.32020, 0.86881E+04
   10200,2026-07-03T15:59:10.696+09:00, 0.760E-02,  79.12877, 0.87693E+04
   10300,2026-07-03T16:00:38.022+09:00, 0.898E-02,  79.96357, 0.88500E+04
   10400,2026-07-03T16:02:10.536+09:00, 0.886E-02,  80.79379, 0.89342E+04
   10500,2026-07-03T16:03:33.269+09:00, 0.833E-02,  81.67627, 0.90147E+04
   10600,2026-07-03T16:05:19.725+09:00, 0.808E-02,  82.59999, 0.91040E+04
   10700,2026-07-03T16:06:42.089+09:00, 0.799E-02,  83.41792, 0.91842E+04
   10800,2026-07-03T16:08:15.984+09:00, 0.866E-02,  84.29427, 0.92674E+04
   10900,2026-07-03T16:09:38.312+09:00, 0.698E-02,  85.12209, 0.93476E+04
   11000,2026-07-03T16:11:01.135+09:00, 0.748E-02,  85.94341, 0.94278E+04
   11100,2026-07-03T16:12:41.153+09:00, 0.921E-02,  86.73078, 0.95152E+04
   11200,2026-07-03T16:14:06.313+09:00, 0.857E-02,  87.50973, 0.95968E+04
   11300,2026-07-03T16:15:41.417+09:00, 0.674E-02,  88.32696, 0.96814E+04
   11400,2026-07-03T16:17:05.881+09:00, 0.945E-02,  89.14178, 0.97622E+04
   11500,2026-07-03T16:18:44.773+09:00, 0.847E-02,  90.03773, 0.98482E+04
   11600,2026-07-03T16:20:07.140+09:00, 0.740E-02,  90.86426, 0.99283E+04
   11700,2026-07-03T16:21:31.721+09:00, 0.886E-02,  91.71474, 0.10008E+05
   11800,2026-07-03T16:23:04.336+09:00, 0.953E-02,  92.57480, 0.10092E+05
   11900,2026-07-03T16:24:28.584+09:00, 0.872E-02,  93.33203, 0.10173E+05
   12000,2026-07-03T16:26:00.368+09:00, 0.767E-02,  94.17587, 0.10257E+05
   12100,2026-07-03T16:27:24.560+09:00, 0.904E-02,  94.98757, 0.10338E+05
   12200,2026-07-03T16:28:50.409+09:00, 0.778E-02,  95.85065, 0.10419E+05
   12300,2026-07-03T16:30:26.984+09:00, 0.749E-02,  96.64428, 0.10505E+05
   12400,2026-07-03T16:31:50.055+09:00, 0.824E-02,  97.46469, 0.10585E+05
   12500,2026-07-03T16:33:26.682+09:00, 0.749E-02,  98.24413, 0.10671E+05
   12600,2026-07-03T16:34:51.054+09:00, 0.772E-02,  99.10568, 0.10752E+05
   12700,2026-07-03T16:36:13.362+09:00, 0.796E-02,  99.97193, 0.10832E+05
   12800,2026-07-03T16:37:54.241+09:00, 0.957E-02, 100.75118, 0.10918E+05
   12900,2026-07-03T16:39:19.035+09:00, 0.724E-02, 101.45413, 0.11001E+05
   13000,2026-07-03T16:40:58.856+09:00, 0.867E-02, 102.24244, 0.11089E+05
   13100,2026-07-03T16:42:21.666+09:00, 0.793E-02, 103.05838, 0.11170E+05
   13200,2026-07-03T16:43:47.185+09:00, 0.834E-02, 103.83553, 0.11251E+05
   13300,2026-07-03T16:45:23.261+09:00, 0.770E-02, 104.64280, 0.11337E+05
   13400,2026-07-03T16:46:46.746+09:00, 0.847E-02, 105.47249, 0.11419E+05
   13500,2026-07-03T16:48:25.282+09:00, 0.750E-02, 106.29797, 0.11504E+05
   13600,2026-07-03T16:49:48.075+09:00, 0.886E-02, 107.21281, 0.11584E+05
   13700,2026-07-03T16:51:33.022+09:00, 0.832E-02, 108.07354, 0.11675E+05
   13800,2026-07-03T16:52:56.126+09:00, 0.802E-02, 108.89567, 0.11756E+05
   13900,2026-07-03T16:54:20.997+09:00, 0.759E-02, 109.76425, 0.11837E+05
   14000,2026-07-03T16:55:54.476+09:00, 0.872E-02, 110.67911, 0.11920E+05
   14100,2026-07-03T16:57:17.100+09:00, 0.846E-02, 111.54357, 0.12000E+05
   14200,2026-07-03T16:58:53.695+09:00, 0.783E-02, 112.37367, 0.12085E+05
   14300,2026-07-03T17:00:17.084+09:00, 0.816E-02, 113.20692, 0.12166E+05
   14400,2026-07-03T17:01:48.970+09:00, 0.782E-02, 114.05929, 0.12249E+05
   14500,2026-07-03T17:03:14.494+09:00, 0.947E-02, 114.97840, 0.12329E+05
   14600,2026-07-03T17:04:38.200+09:00, 0.873E-02, 115.90289, 0.12409E+05
   14700,2026-07-03T17:06:10.536+09:00, 0.857E-02, 116.74732, 0.12493E+05
   14800,2026-07-03T17:07:32.854+09:00, 0.770E-02, 117.59002, 0.12573E+05
   14900,2026-07-03T17:09:05.420+09:00, 0.911E-02, 118.42524, 0.12657E+05
   15000,2026-07-03T17:10:30.588+09:00, 0.798E-02, 119.21172, 0.12738E+05
   15100,2026-07-03T17:12:06.191+09:00, 0.791E-02, 120.04727, 0.12822E+05
   15200,2026-07-03T17:13:31.169+09:00, 0.771E-02, 120.76291, 0.12904E+05
   15300,2026-07-03T17:14:56.780+09:00, 0.841E-02, 121.48140, 0.12985E+05
   15400,2026-07-03T17:16:30.354+09:00, 0.670E-02, 122.30611, 0.13069E+05
   15500,2026-07-03T17:17:53.452+09:00, 0.870E-02, 123.11965, 0.13148E+05
   15600,2026-07-03T17:19:20.374+09:00, 0.903E-02, 123.93953, 0.13229E+05
   15700,2026-07-03T17:20:55.468+09:00, 0.844E-02, 124.78796, 0.13313E+05
   15800,2026-07-03T17:22:20.178+09:00, 0.762E-02, 125.59946, 0.13394E+05
   15900,2026-07-03T17:23:59.592+09:00, 0.802E-02, 126.43512, 0.13480E+05
   16000,2026-07-03T17:25:23.754+09:00, 0.777E-02, 127.28700, 0.13561E+05
   16100,2026-07-03T17:26:58.515+09:00, 0.846E-02, 128.10365, 0.13646E+05
   16200,2026-07-03T17:28:23.696+09:00, 0.872E-02, 128.93310, 0.13726E+05
   16300,2026-07-03T17:29:46.457+09:00, 0.103E-01, 129.86287, 0.13807E+05
   16400,2026-07-03T17:31:19.935+09:00, 0.839E-02, 130.72709, 0.13891E+05
   16500,2026-07-03T17:32:44.693+09:00, 0.626E-02, 131.60900, 0.13973E+05
   16600,2026-07-03T17:34:14.649+09:00, 0.833E-02, 132.34941, 0.14055E+05
   16700,2026-07-03T17:35:38.474+09:00, 0.801E-02, 133.08810, 0.14136E+05
   16800,2026-07-03T17:37:02.368+09:00, 0.717E-02, 133.83963, 0.14217E+05
   16900,2026-07-03T17:38:36.002+09:00, 0.746E-02, 134.53679, 0.14301E+05
   17000,2026-07-03T17:40:00.495+09:00, 0.872E-02, 135.45124, 0.14381E+05
   17100,2026-07-03T17:41:37.356+09:00, 0.843E-02, 136.28406, 0.14468E+05
   17200,2026-07-03T17:43:01.732+09:00, 0.713E-02, 137.09047, 0.14550E+05
   17300,2026-07-03T17:44:26.974+09:00, 0.772E-02, 137.92355, 0.14631E+05
   17400,2026-07-03T17:46:00.020+09:00, 0.801E-02, 138.80635, 0.14715E+05
   17500,2026-07-03T17:47:24.223+09:00, 0.822E-02, 139.62199, 0.14795E+05
   17600,2026-07-03T17:48:55.693+09:00, 0.637E-02, 140.35237, 0.14879E+05
   17700,2026-07-03T17:50:17.984+09:00, 0.734E-02, 141.07625, 0.14959E+05
   17800,2026-07-03T17:51:43.520+09:00, 0.889E-02, 141.88725, 0.15041E+05
   17900,2026-07-03T17:53:18.756+09:00, 0.834E-02, 142.75777, 0.15125E+05
   18000,2026-07-03T17:54:43.202+09:00, 0.726E-02, 143.58450, 0.15206E+05
   18100,2026-07-03T17:56:20.579+09:00, 0.941E-02, 144.41832, 0.15291E+05
   18200,2026-07-03T17:57:44.259+09:00, 0.924E-02, 145.27546, 0.15371E+05
   18300,2026-07-03T17:59:19.236+09:00, 0.903E-02, 146.20375, 0.15455E+05
   18400,2026-07-03T18:00:44.555+09:00, 0.880E-02, 147.12353, 0.15536E+05
   18500,2026-07-03T18:02:09.924+09:00, 0.857E-02, 147.98654, 0.15618E+05
   18600,2026-07-03T18:03:42.691+09:00, 0.934E-02, 148.83177, 0.15702E+05
   18700,2026-07-03T18:05:05.901+09:00, 0.828E-02, 149.70666, 0.15782E+05
   18800,2026-07-03T18:06:42.815+09:00, 0.786E-02, 150.55112, 0.15866E+05
   18900,2026-07-03T18:08:06.498+09:00, 0.786E-02, 151.33760, 0.15947E+05
   19000,2026-07-03T18:09:41.923+09:00, 0.829E-02, 152.19371, 0.16030E+05
   19100,2026-07-03T18:11:09.502+09:00, 0.882E-02, 153.11361, 0.16110E+05
   19200,2026-07-03T18:12:33.665+09:00, 0.771E-02, 153.88199, 0.16192E+05
   19300,2026-07-03T18:14:05.659+09:00, 0.831E-02, 154.67521, 0.16275E+05
   19400,2026-07-03T18:15:27.686+09:00, 0.714E-02, 155.49880, 0.16354E+05
   19500,2026-07-03T18:17:03.017+09:00, 0.774E-02, 156.30998, 0.16439E+05
   19600,2026-07-03T18:18:28.440+09:00, 0.837E-02, 157.09743, 0.16520E+05
   19700,2026-07-03T18:19:52.239+09:00, 0.753E-02, 157.85953, 0.16601E+05
   19800,2026-07-03T18:21:28.249+09:00, 0.800E-02, 158.65416, 0.16689E+05
   19900,2026-07-03T18:22:51.242+09:00, 0.851E-02, 159.44075, 0.16769E+05
   20000,2026-07-03T18:24:35.803+09:00, 0.819E-02, 160.24456, 0.16858E+05
   20100,2026-07-03T18:25:59.965+09:00, 0.880E-02, 161.08655, 0.16939E+05
   20200,2026-07-03T18:27:22.844+09:00, 0.880E-02, 161.96622, 0.17019E+05
   20300,2026-07-03T18:28:57.396+09:00, 0.773E-02, 162.77878, 0.17103E+05
   20400,2026-07-03T18:30:21.193+09:00, 0.885E-02, 163.65252, 0.17184E+05
   20500,2026-07-03T18:31:53.326+09:00, 0.873E-02, 164.55144, 0.17266E+05
   20600,2026-07-03T18:33:18.655+09:00, 0.942E-02, 165.47466, 0.17347E+05
   20700,2026-07-03T18:34:56.282+09:00, 0.835E-02, 166.33767, 0.17434E+05
   20800,2026-07-03T18:36:19.974+09:00, 0.882E-02, 167.18301, 0.17514E+05
   20900,2026-07-03T18:37:54.607+09:00, 0.850E-02, 168.08517, 0.17598E+05
   21000,2026-07-03T18:39:20.911+09:00, 0.820E-02, 168.96715, 0.17679E+05
   21100,2026-07-03T18:40:45.172+09:00, 0.890E-02, 169.87296, 0.17760E+05
   21200,2026-07-03T18:42:18.410+09:00, 0.792E-02, 170.76112, 0.17842E+05
   21300,2026-07-03T18:43:42.034+09:00, 0.927E-02, 171.66449, 0.17921E+05
   21400,2026-07-03T18:45:18.962+09:00, 0.788E-02, 172.47887, 0.18006E+05
   21500,2026-07-03T18:46:42.169+09:00, 0.847E-02, 173.26465, 0.18086E+05
   21600,2026-07-03T18:48:13.629+09:00, 0.860E-02, 174.13201, 0.18170E+05
   21700,2026-07-03T18:49:36.814+09:00, 0.968E-02, 174.96996, 0.18249E+05
   21800,2026-07-03T18:51:00.369+09:00, 0.783E-02, 175.89306, 0.18330E+05
   21900,2026-07-03T18:52:40.538+09:00, 0.785E-02, 176.73191, 0.18414E+05
   22000,2026-07-03T18:54:05.926+09:00, 0.830E-02, 177.55327, 0.18493E+05
   22100,2026-07-03T18:55:40.161+09:00, 0.774E-02, 178.39194, 0.18577E+05
   22200,2026-07-03T18:57:04.712+09:00, 0.911E-02, 179.23239, 0.18657E+05
   22300,2026-07-03T18:58:41.339+09:00, 0.752E-02, 180.11844, 0.18742E+05
   22400,2026-07-03T19:00:05.935+09:00, 0.960E-02, 180.97602, 0.18823E+05
   22500,2026-07-03T19:01:32.048+09:00, 0.862E-02, 181.83923, 0.18903E+05
   22600,2026-07-03T19:03:04.393+09:00, 0.882E-02, 182.69157, 0.18987E+05
   22700,2026-07-03T19:04:27.272+09:00, 0.927E-02, 183.59641, 0.19065E+05
   22800,2026-07-03T19:06:03.268+09:00, 0.102E-01, 184.53354, 0.19150E+05
   22900,2026-07-03T19:07:31.731+09:00, 0.904E-02, 185.49094, 0.19232E+05
   23000,2026-07-03T19:09:08.521+09:00, 0.874E-02, 186.33515, 0.19315E+05
   23100,2026-07-03T19:10:33.686+09:00, 0.917E-02, 187.20789, 0.19396E+05
   23200,2026-07-03T19:11:57.176+09:00, 0.822E-02, 187.97438, 0.19477E+05
   23300,2026-07-03T19:13:30.179+09:00, 0.761E-02, 188.82456, 0.19560E+05
   23400,2026-07-03T19:14:52.936+09:00, 0.973E-02, 189.71804, 0.19640E+05
   23500,2026-07-03T19:16:32.191+09:00, 0.104E-01, 190.71817, 0.19726E+05
   23600,2026-07-03T19:17:57.486+09:00, 0.788E-02, 191.57308, 0.19806E+05
   23700,2026-07-03T19:19:30.095+09:00, 0.817E-02, 192.40316, 0.19890E+05
   23800,2026-07-03T19:20:53.437+09:00, 0.889E-02, 193.19701, 0.19970E+05
   23900,2026-07-03T19:22:25.434+09:00, 0.858E-02, 194.06123, 0.20052E+05
   24000,2026-07-03T19:23:50.427+09:00, 0.812E-02, 194.94713, 0.20132E+05
   24100,2026-07-03T19:25:16.735+09:00, 0.787E-02, 195.70218, 0.20213E+05
   24200,2026-07-03T19:26:53.004+09:00, 0.787E-02, 196.48892, 0.20298E+05
   24300,2026-07-03T19:28:18.840+09:00, 0.770E-02, 197.31609, 0.20380E+05
   24400,2026-07-03T19:29:53.931+09:00, 0.808E-02, 198.10536, 0.20464E+05
   24500,2026-07-03T19:31:20.926+09:00, 0.889E-02, 198.93276, 0.20547E+05
   24600,2026-07-03T19:32:45.383+09:00, 0.791E-02, 199.76596, 0.20628E+05
   24700,2026-07-03T19:34:20.384+09:00, 0.859E-02, 200.60138, 0.20712E+05
   24800,2026-07-03T19:35:44.185+09:00, 0.101E-01, 201.46879, 0.20792E+05
   24900,2026-07-03T19:37:25.437+09:00, 0.962E-02, 202.42213, 0.20877E+05
   25000,2026-07-03T19:38:50.601+09:00, 0.962E-02, 203.38385, 0.20958E+05
   25100,2026-07-03T19:40:23.219+09:00, 0.949E-02, 204.33347, 0.21040E+05
   25200,2026-07-03T19:41:48.215+09:00, 0.102E-01, 205.33225, 0.21121E+05
   25300,2026-07-03T19:43:29.558+09:00, 0.899E-02, 206.24062, 0.21207E+05
   25400,2026-07-03T19:44:54.169+09:00, 0.874E-02, 207.15483, 0.21287E+05
   25500,2026-07-03T19:46:26.707+09:00, 0.897E-02, 208.06136, 0.21370E+05
   25600,2026-07-03T19:47:53.943+09:00, 0.776E-02, 208.87514, 0.21452E+05
   25700,2026-07-03T19:49:15.229+09:00, 0.939E-02, 209.67107, 0.21530E+05
   25800,2026-07-03T19:50:58.526+09:00, 0.817E-02, 210.52632, 0.21614E+05
   25900,2026-07-03T19:52:23.622+09:00, 0.699E-02, 211.41084, 0.21695E+05
   26000,2026-07-03T19:53:59.130+09:00, 0.998E-02, 212.24157, 0.21781E+05
   26100,2026-07-03T19:55:24.440+09:00, 0.905E-02, 213.13045, 0.21861E+05
   26200,2026-07-03T19:56:57.728+09:00, 0.752E-02, 214.01789, 0.21944E+05
   26300,2026-07-03T19:58:22.022+09:00, 0.910E-02, 214.84930, 0.22024E+05
   26400,2026-07-03T19:59:46.039+09:00, 0.877E-02, 215.76348, 0.22103E+05
   26500,2026-07-03T20:01:20.191+09:00, 0.860E-02, 216.61698, 0.22187E+05
   26600,2026-07-03T20:02:46.261+09:00, 0.896E-02, 217.47221, 0.22268E+05
   26700,2026-07-03T20:04:18.095+09:00, 0.963E-02, 218.40518, 0.22350E+05
   26800,2026-07-03T20:05:44.493+09:00, 0.838E-02, 219.28839, 0.22430E+05
   26900,2026-07-03T20:07:19.778+09:00, 0.877E-02, 220.17782, 0.22514E+05
   27000,2026-07-03T20:08:45.298+09:00, 0.877E-02, 221.05472, 0.22595E+05
   27100,2026-07-03T20:10:10.637+09:00, 0.937E-02, 221.88812, 0.22676E+05
   27200,2026-07-03T20:11:46.387+09:00, 0.803E-02, 222.74339, 0.22763E+05
   27300,2026-07-03T20:13:12.856+09:00, 0.776E-02, 223.59689, 0.22843E+05
   27400,2026-07-03T20:14:46.229+09:00, 0.738E-02, 224.40211, 0.22925E+05
   27500,2026-07-03T20:16:08.347+09:00, 0.904E-02, 225.29727, 0.23005E+05
   27600,2026-07-03T20:17:42.753+09:00, 0.868E-02, 226.16473, 0.23089E+05
   27700,2026-07-03T20:19:07.971+09:00, 0.888E-02, 227.05856, 0.23171E+05
   27800,2026-07-03T20:20:44.631+09:00, 0.977E-02, 228.01571, 0.23254E+05
   27900,2026-07-03T20:22:08.837+09:00, 0.602E-02, 228.83146, 0.23334E+05
   28000,2026-07-03T20:23:30.429+09:00, 0.813E-02, 229.60518, 0.23413E+05
   28100,2026-07-03T20:25:09.735+09:00, 0.865E-02, 230.48096, 0.23498E+05
   28200,2026-07-03T20:26:34.535+09:00, 0.920E-02, 231.37007, 0.23580E+05
   28300,2026-07-03T20:28:12.541+09:00, 0.787E-02, 232.22714, 0.23664E+05
   28400,2026-07-03T20:29:36.943+09:00, 0.760E-02, 233.00180, 0.23744E+05
   28500,2026-07-03T20:30:58.823+09:00, 0.728E-02, 233.87558, 0.23824E+05
